Experiment Name,Position,SampleName,ASO Microsynth ID,Target SNP ID,CrossingPoint,CrossingPoint,dCt,dct Avg,Avg,SD,ddCt,Avg_ddCt,Exp
Rd2.1_P1+2_WT_20210723,P8,Ionis1375651_10_P2.1-2,Ionis1375651_10uM_P2.1-2,,34.63028365,25.15562776,9.474655891,,,,3.111316848,,
Rd2.1_P1+2_WT_20210723,P9,Ionis1375651_10_P2.1-2,Ionis1375651_10uM_P2.1-2,,34.48852687,25.23891169,9.24961518,,,,2.886276136,,
Rd2.1_P1+2_WT_20210723,O10,Ionis1375651_3_P2.1-2,Ionis1375651_3uM_P2.1-2,,30.03081641,22.70134571,7.329470699,,,,0.966131655,0.957922296,0.514797768
Rd2.1_P1+2_WT_20210723,O11,Ionis1375651_3_P2.1-2,Ionis1375651_3uM_P2.1-2,,30.13473067,22.82029512,7.314435549,,,,0.951096506,,
Rd2.1_P1+2_WT_20210723,O12,Ionis1375651_3_P2.1-2,Ionis1375651_3uM_P2.1-2,,30.15139474,22.83151697,7.31987777,,,,0.956538727,,
Rd2.1_P1+2_WT_20210723,P10,Ionis1375651_3_P2.1-2,Ionis1375651_3uM_P2.1-2,,32.8308092,24.79566535,8.03514385,,,,1.671804807,1.58997592,0.332176998
Rd2.1_P1+2_WT_20210723,P11,Ionis1375651_3_P2.1-2,Ionis1375651_3uM_P2.1-2,,32.73337432,24.8406701,7.89270422,,,,1.529365176,,
Rd2.1_P1+2_WT_20210723,P12,Ionis1375651_3_P2.1-2,Ionis1375651_3uM_P2.1-2,,32.77178261,24.83968579,7.93209682,,,,1.568757776,,
Rd2.1_P1+2_WT_20210723,O13,Ionis676630_10_P2.1-2,Ionis676630_10uM_P2.1-2,,29.87061753,23.02471195,6.845905578,,,,0.482566534,0.511916722,0.701290105
Rd2.1_P1+2_WT_20210723,O14,Ionis676630_10_P2.1-2,Ionis676630_10uM_P2.1-2,,29.97016218,23.04961383,6.920548355,,,,0.557209311,,
Rd2.1_P1+2_WT_20210723,O15,Ionis676630_10_P2.1-2,Ionis676630_10uM_P2.1-2,,29.94363653,23.08432317,6.859313364,,,,0.495974321,,
Rd2.1_P1+2_WT_20210723,P13,Ionis676630_10_P2.1-2,Ionis676630_10uM_P2.1-2,,34.32154668,27.62717653,6.694370147,,,,0.331031103,0.438612328,0.737843971
Rd2.1_P1+2_WT_20210723,P14,Ionis676630_10_P2.1-2,Ionis676630_10uM_P2.1-2,,34.35146835,27.66020023,6.691268119,,,,0.327929075,,
Rd2.1_P1+2_WT_20210723,P15,Ionis676630_10_P2.1-2,Ionis676630_10uM_P2.1-2,,34.59131705,27.5711012,7.020215849,,,,0.656876805,,
Rd2.1_P1+2_WT_20210723,O16,Ionis676630_3_P2.1-2,Ionis676630_3uM_P2.1-2,,29.19012777,22.69567337,6.494454397,,,,0.131115354,0.150859609,0.900713626
Rd2.1_P1+2_WT_20210723,O17,Ionis676630_3_P2.1-2,Ionis676630_3uM_P2.1-2,,29.25846312,22.69984035,6.558622768,,,,0.195283725,,
Rd2.1_P1+2_WT_20210723,O18,Ionis676630_3_P2.1-2,Ionis676630_3uM_P2.1-2,,29.24773094,22.75821215,6.489518792,,,,0.126179748,,
Rd2.1_P1+2_WT_20210723,P16,Ionis676630_3_P2.1-2,Ionis676630_3uM_P2.1-2,,30.3156956,23.21025501,7.105440585,,,,0.742101541,0.793087251,0.577107805
Rd2.1_P1+2_WT_20210723,P17,Ionis676630_3_P2.1-2,Ionis676630_3uM_P2.1-2,,30.36175463,23.25615625,7.105598374,,,,0.74225933,,
Rd2.1_P1+2_WT_20210723,P18,Ionis676630_3_P2.1-2,Ionis676630_3uM_P2.1-2,,30.55050423,23.2922643,7.258239925,,,,0.894900882,,
Rd2.1_P1+2_WT_20210723,N10,Ionis77_10_P2.1-2,Ionis77_10uM_P2.1-2,,31.35948451,23.9179422,7.441542307,,,,1.078203263,1.238399844,0.423842498
Rd2.1_P1+2_WT_20210723,N11,Ionis77_10_P2.1-2,Ionis77_10uM_P2.1-2,,31.62848977,23.87901919,7.74947058,,,,1.386131537,,
Rd2.1_P1+2_WT_20210723,N12,Ionis77_10_P2.1-2,Ionis77_10uM_P2.1-2,,31.59920209,23.98499831,7.614203776,,,,1.250864733,,
Rd2.1_P1+2_WT_20210723,N22,Ionis77_10_P2.1-2,Ionis77_10uM_P2.1-2,,31.85081032,23.98944641,7.861363905,,,,1.498024861,1.511917134,0.350644953
Rd2.1_P1+2_WT_20210723,N23,Ionis77_10_P2.1-2,Ionis77_10uM_P2.1-2,,31.96661572,24.0039555,7.962660218,,,,1.599321175,,
Rd2.1_P1+2_WT_20210723,N24,Ionis77_10_P2.1-2,Ionis77_10uM_P2.1-2,,31.87369519,24.07195078,7.801744408,,,,1.438405365,,
Rd2.1_P1+2_WT_20210723,M4,KQ105_10_P2.1-2,KQ105_L20_5-10-5_10uM_P2.1-2,H228R_cDNA,32.35794972,24.28146616,8.076483557,,,,1.713144513,1.812586509,0.284680088
Rd2.1_P1+2_WT_20210723,M5,KQ105_10_P2.1-2,KQ105_L20_5-10-5_10uM_P2.1-2,H228R_cDNA,32.45235043,24.26105272,8.191297716,,,,1.827958673,,
Rd2.1_P1+2_WT_20210723,M6,KQ105_10_P2.1-2,KQ105_L20_5-10-5_10uM_P2.1-2,H228R_cDNA,32.552072,24.29207661,8.259995383,,,,1.89665634,,
Rd2.1_P1+2_WT_20210723,M16,KQ105_10_P2.1-2,KQ105_L20_5-10-5_10uM_P2.1-2,H228R_cDNA,33.75282417,25.09457111,8.658253062,,,,2.294914019,2.189531147,0.219222663
Rd2.1_P1+2_WT_20210723,M17,KQ105_10_P2.1-2,KQ105_L20_5-10-5_10uM_P2.1-2,H228R_cDNA,33.23775384,25.0795148,8.158239038,,,,1.794899995,,
Rd2.1_P1+2_WT_20210723,M18,KQ105_10_P2.1-2,KQ105_L20_5-10-5_10uM_P2.1-2,H228R_cDNA,33.93161333,25.08949486,8.84211847,,,,2.478779427,,
Rd2.1_P1+2_WT_20210723,L4,KQ106_10_P2.1-2,KQ106_L20_5-10-5_10uM_P2.1-2,H228R_cDNA,31.67781049,23.68109843,7.996712056,,,,1.633373013,1.778990054,0.291387308
Rd2.1_P1+2_WT_20210723,L5,KQ106_10_P2.1-2,KQ106_L20_5-10-5_10uM_P2.1-2,H228R_cDNA,32.05254881,23.71947852,8.333070299,,,,1.969731255,,
Rd2.1_P1+2_WT_20210723,L6,KQ106_10_P2.1-2,KQ106_L20_5-10-5_10uM_P2.1-2,H228R_cDNA,31.81688737,23.71968244,8.097204937,,,,1.733865894,,
Rd2.1_P1+2_WT_20210723,L16,KQ106_10_P2.1-2,KQ106_L20_5-10-5_10uM_P2.1-2,H228R_cDNA,31.78694697,23.4094713,8.377475665,,,,2.014136621,2.027120576,0.24534426
Rd2.1_P1+2_WT_20210723,L17,KQ106_10_P2.1-2,KQ106_L20_5-10-5_10uM_P2.1-2,H228R_cDNA,31.75312974,23.44167119,8.311458551,,,,1.948119507,,
Rd2.1_P1+2_WT_20210723,L18,KQ106_10_P2.1-2,KQ106_L20_5-10-5_10uM_P2.1-2,H228R_cDNA,32.02770949,23.54526485,8.482444642,,,,2.119105599,,
Rd2.1_P1+2_WT_20210723,K1,KQ280_10_P2.1-2,KQ280_L20_5-10-5_10uM_P2.1-2,rs8113956,30.94349535,23.54430626,7.399189094,,,,1.035850051,1.137325604,0.454601515
Rd2.1_P1+2_WT_20210723,K2,KQ280_10_P2.1-2,KQ280_L20_5-10-5_10uM_P2.1-2,rs8113956,31.01130998,23.49452949,7.516780491,,,,1.153441447,,
Rd2.1_P1+2_WT_20210723,K3,KQ280_10_P2.1-2,KQ280_L20_5-10-5_10uM_P2.1-2,rs8113956,31.09071477,23.50469041,7.586024358,,,,1.222685315,,
Rd2.1_P1+2_WT_20210723,K13,KQ280_10_P2.1-2,KQ280_L20_5-10-5_10uM_P2.1-2,rs8113956,31.38347458,23.75423242,7.629242155,,,,1.265903112,1.336603809,0.395951654
Rd2.1_P1+2_WT_20210723,K14,KQ280_10_P2.1-2,KQ280_L20_5-10-5_10uM_P2.1-2,rs8113956,31.64350914,23.82094086,7.822568279,,,,1.459229235,,
Rd2.1_P1+2_WT_20210723,K15,KQ280_10_P2.1-2,KQ280_L20_5-10-5_10uM_P2.1-2,rs8113956,31.51568774,23.86766962,7.648018122,,,,1.284679079,,
Rd2.1_P1+2_WT_20210723,I7,KQ288_10_P2.1-2,KQ288_L20_5-10-5_10uM_P2.1-2,rs4809561,31.01270232,23.31126409,7.70143823,,,,1.338099187,1.313123326,0.402448665
Rd2.1_P1+2_WT_20210723,I8,KQ288_10_P2.1-2,KQ288_L20_5-10-5_10uM_P2.1-2,rs4809561,30.88793572,23.35643104,7.531504682,,,,1.168165639,,
Rd2.1_P1+2_WT_20210723,I9,KQ288_10_P2.1-2,KQ288_L20_5-10-5_10uM_P2.1-2,rs4809561,31.20039916,23.40395496,7.796444197,,,,1.433105153,,
Rd2.1_P1+2_WT_20210723,I19,KQ288_10_P2.1-2,KQ288_L20_5-10-5_10uM_P2.1-2,rs4809561,30.76291041,23.26812357,7.494786844,,,,1.1314478,1.137118158,0.454666887
Rd2.1_P1+2_WT_20210723,I20,KQ288_10_P2.1-2,KQ288_L20_5-10-5_10uM_P2.1-2,rs4809561,30.78912285,23.2746673,7.514455551,,,,1.151116508,,
Rd2.1_P1+2_WT_20210723,I21,KQ288_10_P2.1-2,KQ288_L20_5-10-5_10uM_P2.1-2,rs4809561,30.83317244,23.34104324,7.492129209,,,,1.128790165,,
Rd2.1_P1+2_WT_20210723,L1,KQ371_10_P2.1-2,KQ371_L20_5-10-5_10uM_P2.1-2,rs8113956,31.8344948,23.7172879,8.117206899,,,,1.753867855,1.855690179,0.276300451
Rd2.1_P1+2_WT_20210723,L2,KQ371_10_P2.1-2,KQ371_L20_5-10-5_10uM_P2.1-2,rs8113956,31.98206411,23.70064663,8.281417485,,,,1.918078442,,
Rd2.1_P1+2_WT_20210723,L3,KQ371_10_P2.1-2,KQ371_L20_5-10-5_10uM_P2.1-2,rs8113956,32.02903636,23.77057307,8.258463283,,,,1.895124239,,
Rd2.1_P1+2_WT_20210723,L13,KQ371_10_P2.1-2,KQ371_L20_5-10-5_10uM_P2.1-2,rs8113956,31.86892717,23.58316763,8.285759542,,,,1.922420498,1.98648262,0.252353391
Rd2.1_P1+2_WT_20210723,L14,KQ371_10_P2.1-2,KQ371_L20_5-10-5_10uM_P2.1-2,rs8113956,31.97789917,23.66470209,8.313197072,,,,1.949858029,,
Rd2.1_P1+2_WT_20210723,L15,KQ371_10_P2.1-2,KQ371_L20_5-10-5_10uM_P2.1-2,rs8113956,32.16935817,23.71884979,8.450508378,,,,2.087169334,,
Rd2.1_P1+2_WT_20210723,J1,KQ372_10_P2.1-2,KQ372_L20_5-10-5_10uM_P2.1-2,rs8113956,31.10939186,23.25141236,7.857979503,,,,1.494640459,1.630060858,0.323074579
Rd2.1_P1+2_WT_20210723,J2,KQ372_10_P2.1-2,KQ372_L20_5-10-5_10uM_P2.1-2,rs8113956,31.21273297,23.30884176,7.90389121,,,,1.540552166,,
Rd2.1_P1+2_WT_20210723,J3,KQ372_10_P2.1-2,KQ372_L20_5-10-5_10uM_P2.1-2,rs8113956,31.51910684,23.30077785,8.218328991,,,,1.854989947,,
Rd2.1_P1+2_WT_20210723,J13,KQ372_10_P2.1-2,KQ372_L20_5-10-5_10uM_P2.1-2,rs8113956,31.73573512,23.73968808,7.996047039,,,,1.632707995,1.578716224,0.334779658
Rd2.1_P1+2_WT_20210723,J14,KQ372_10_P2.1-2,KQ372_L20_5-10-5_10uM_P2.1-2,rs8113956,31.56660955,23.80989373,7.756715821,,,,1.393376777,,
Rd2.1_P1+2_WT_20210723,J15,KQ372_10_P2.1-2,KQ372_L20_5-10-5_10uM_P2.1-2,rs8113956,31.88489162,23.81148868,8.073402943,,,,1.710063899,,
Rd2.1_P1+2_WT_20210723,I1,KQ373_10_P2.1-2,KQ373_L20_5-10-5_10uM_P2.1-2,rs8113956,32.76906779,23.92001806,8.84904973,,,,2.485710686,2.515748951,0.174857435
Rd2.1_P1+2_WT_20210723,I2,KQ373_10_P2.1-2,KQ373_L20_5-10-5_10uM_P2.1-2,rs8113956,32.58730736,23.97672994,8.610577421,,,,2.247238377,,
Rd2.1_P1+2_WT_20210723,I3,KQ373_10_P2.1-2,KQ373_L20_5-10-5_10uM_P2.1-2,rs8113956,32.85811989,23.68048306,9.177636832,,,,2.814297789,,
Rd2.1_P1+2_WT_20210723,I13,KQ373_10_P2.1-2,KQ373_L20_5-10-5_10uM_P2.1-2,rs8113956,32.45328264,23.63698575,8.816296881,,,,2.452957837,2.333379061,0.198418842
Rd2.1_P1+2_WT_20210723,I14,KQ373_10_P2.1-2,KQ373_L20_5-10-5_10uM_P2.1-2,rs8113956,32.17320397,23.72564314,8.447560829,,,,2.084221786,,
Rd2.1_P1+2_WT_20210723,I15,KQ373_10_P2.1-2,KQ373_L20_5-10-5_10uM_P2.1-2,rs8113956,32.58148907,23.75519246,8.826296603,,,,2.46295756,,
Rd2.1_P1+2_WT_20210723,N4,KQ426_10_P2.1-2,KQ426_L20_5-10-5_10uM_P2.1-2,rs4809561,33.7239164,27.04690688,6.677009524,,,,0.313670481,0.494941166,0.709590615
Rd2.1_P1+2_WT_20210723,N5,KQ426_10_P2.1-2,KQ426_L20_5-10-5_10uM_P2.1-2,rs4809561,34.02935901,27.1096339,6.91972511,,,,0.556386066,,
Rd2.1_P1+2_WT_20210723,N6,KQ426_10_P2.1-2,KQ426_L20_5-10-5_10uM_P2.1-2,rs4809561,34.15884909,27.1807431,6.978105995,,,,0.614766951,,
Rd2.1_P1+2_WT_20210723,N16,KQ426_10_P2.1-2,KQ426_L20_5-10-5_10uM_P2.1-2,rs4809561,36.73545368,29.24507634,7.490377339,,,,1.127038295,1.071292116,0.475892586
Rd2.1_P1+2_WT_20210723,N17,KQ426_10_P2.1-2,KQ426_L20_5-10-5_10uM_P2.1-2,rs4809561,37.00498615,29.27956827,7.725417878,,,,1.362078834,,
Rd2.1_P1+2_WT_20210723,N18,KQ426_10_P2.1-2,KQ426_L20_5-10-5_10uM_P2.1-2,rs4809561,36.46228562,29.37418735,7.088098262,,,,0.724759218,,
Rd2.1_P1+2_WT_20210723,L7,KQ479_10_P2.1-2,KQ479_L20_5-10-5_10uM_P2.1-2,rs34659510,31.12816738,23.42619902,7.701968366,,,,1.338629322,1.395021248,0.380239088
Rd2.1_P1+2_WT_20210723,L8,KQ479_10_P2.1-2,KQ479_L20_5-10-5_10uM_P2.1-2,rs34659510,31.27180394,23.41591731,7.855886635,,,,1.492547591,,
Rd2.1_P1+2_WT_20210723,L9,KQ479_10_P2.1-2,KQ479_L20_5-10-5_10uM_P2.1-2,rs34659510,31.28186982,23.56464395,7.717225873,,,,1.353886829,,
Rd2.1_P1+2_WT_20210723,L19,KQ479_10_P2.1-2,KQ479_L20_5-10-5_10uM_P2.1-2,rs34659510,31.30432709,23.52506873,7.779258367,,,,1.415919324,1.619518713,0.325444015
Rd2.1_P1+2_WT_20210723,L20,KQ479_10_P2.1-2,KQ479_L20_5-10-5_10uM_P2.1-2,rs34659510,31.52462458,23.52322681,8.001397763,,,,1.63805872,,
Rd2.1_P1+2_WT_20210723,L21,KQ479_10_P2.1-2,KQ479_L20_5-10-5_10uM_P2.1-2,rs34659510,31.76437149,23.59645435,8.16791714,,,,1.804578096,,
Rd2.1_P1+2_WT_20210723,K7,KQ480_10_P2.1-2,KQ480_L20_5-10-5_10uM_P2.1-2,rs34659510,31.45339861,23.77293627,7.680462345,,,,1.317123301,1.041550251,0.48580517
Rd2.1_P1+2_WT_20210723,K8,KQ480_10_P2.1-2,KQ480_L20_5-10-5_10uM_P2.1-2,rs34659510,31.3774474,24.3005157,7.0769317,,,,0.713592657,,
Rd2.1_P1+2_WT_20210723,K9,KQ480_10_P2.1-2,KQ480_L20_5-10-5_10uM_P2.1-2,rs34659510,31.28869532,23.83142148,7.457273839,,,,1.093934795,,
Rd2.1_P1+2_WT_20210723,K19,KQ480_10_P2.1-2,KQ480_L20_5-10-5_10uM_P2.1-2,rs34659510,31.21534388,23.65549787,7.559846008,,,,1.196506964,1.154395905,0.449254262
Rd2.1_P1+2_WT_20210723,K20,KQ480_10_P2.1-2,KQ480_L20_5-10-5_10uM_P2.1-2,rs34659510,31.25386504,23.70030527,7.553559767,,,,1.190220723,,
Rd2.1_P1+2_WT_20210723,K21,KQ480_10_P2.1-2,KQ480_L20_5-10-5_10uM_P2.1-2,rs34659510,31.20305963,23.76326056,7.43979907,,,,1.076460027,,
Rd2.1_P1+2_WT_20210723,L10,KQ500_10_P2.1-2,KQ500_L20_5-10-5_10uM_P2.1-2,rs13040636,32.00218759,24.04758711,7.954600478,,,,1.591261435,1.622296644,0.32481797
Rd2.1_P1+2_WT_20210723,L11,KQ500_10_P2.1-2,KQ500_L20_5-10-5_10uM_P2.1-2,rs13040636,32.08089557,24.03940477,8.041490806,,,,1.678151762,,
Rd2.1_P1+2_WT_20210723,L12,KQ500_10_P2.1-2,KQ500_L20_5-10-5_10uM_P2.1-2,rs13040636,32.08955759,24.12874181,7.960815779,,,,1.597476736,,
Rd2.1_P1+2_WT_20210723,L22,KQ500_10_P2.1-2,KQ500_L20_5-10-5_10uM_P2.1-2,rs13040636,32.0471776,23.88224249,8.164935107,,,,1.801596063,1.943929622,0.259907537
Rd2.1_P1+2_WT_20210723,L23,KQ500_10_P2.1-2,KQ500_L20_5-10-5_10uM_P2.1-2,rs13040636,32.33760619,23.90842674,8.429179444,,,,2.065840401,,
Rd2.1_P1+2_WT_20210723,L24,KQ500_10_P2.1-2,KQ500_L20_5-10-5_10uM_P2.1-2,rs13040636,32.30288343,23.97519198,8.327691445,,,,1.964352401,,
Rd2.1_P1+2_WT_20210723,K10,KQ501_10_P2.1-2,KQ501_L20_5-10-5_10uM_P2.1-2,rs13040636,31.13737315,23.72007405,7.417299099,,,,1.053960055,1.031480127,0.48920799
Rd2.1_P1+2_WT_20210723,K11,KQ501_10_P2.1-2,KQ501_L20_5-10-5_10uM_P2.1-2,rs13040636,31.05344175,23.7461351,7.307306648,,,,0.943967605,,
Rd2.1_P1+2_WT_20210723,K12,KQ501_10_P2.1-2,KQ501_L20_5-10-5_10uM_P2.1-2,rs13040636,31.24512756,23.78527579,7.459851766,,,,1.096512722,,
Rd2.1_P1+2_WT_20210723,K22,KQ501_10_P2.1-2,KQ501_L20_5-10-5_10uM_P2.1-2,rs13040636,30.38523437,23.16940186,7.215832513,,,,0.852493469,0.960895508,0.513737927
Rd2.1_P1+2_WT_20210723,K23,KQ501_10_P2.1-2,KQ501_L20_5-10-5_10uM_P2.1-2,rs13040636,30.51959857,23.12139869,7.398199882,,,,1.034860839,,
Rd2.1_P1+2_WT_20210723,K24,KQ501_10_P2.1-2,KQ501_L20_5-10-5_10uM_P2.1-2,rs13040636,30.55928712,23.20061586,7.358671261,,,,0.995332218,,
Rd2.1_P1+2_WT_20210723,I4,KQ830_10_P2.1-2,KQ830_L20_5-10-5_10uM_P2.1-2,rs4809302,30.445028,23.38980811,7.055219895,,,,0.691880851,0.706927326,0.612623525
Rd2.1_P1+2_WT_20210723,I5,KQ830_10_P2.1-2,KQ830_L20_5-10-5_10uM_P2.1-2,rs4809302,30.52065423,23.38270404,7.137950189,,,,0.774611145,,
Rd2.1_P1+2_WT_20210723,I6,KQ830_10_P2.1-2,KQ830_L20_5-10-5_10uM_P2.1-2,rs4809302,30.54090124,23.52327221,7.017629026,,,,0.654289983,,
Rd2.1_P1+2_WT_20210723,I16,KQ830_10_P2.1-2,KQ830_L20_5-10-5_10uM_P2.1-2,rs4809302,30.32323099,23.6356727,6.687558292,,,,0.324219248,0.441578127,0.736328717
Rd2.1_P1+2_WT_20210723,I17,KQ830_10_P2.1-2,KQ830_L20_5-10-5_10uM_P2.1-2,rs4809302,30.55135298,23.64704687,6.904306104,,,,0.540967061,,
Rd2.1_P1+2_WT_20210723,I18,KQ830_10_P2.1-2,KQ830_L20_5-10-5_10uM_P2.1-2,rs4809302,30.49836642,23.67547931,6.822887114,,,,0.459548071,,
Rd2.1_P1+2_WT_20210723,N1,KQ920_10_P2.1-2,KQ920_L20_5-10-5_10uM_P2.1-2,rs4809302,30.81837551,23.38362072,7.434754785,,,,1.071415741,0.984818554,0.505289269
Rd2.1_P1+2_WT_20210723,N2,KQ920_10_P2.1-2,KQ920_L20_5-10-5_10uM_P2.1-2,rs4809302,30.64683241,23.44047921,7.206353197,,,,0.843014153,,
Rd2.1_P1+2_WT_20210723,N3,KQ920_10_P2.1-2,KQ920_L20_5-10-5_10uM_P2.1-2,rs4809302,30.89353347,23.49016865,7.403364813,,,,1.040025769,,
Rd2.1_P1+2_WT_20210723,N13,KQ920_10_P2.1-2,KQ920_L20_5-10-5_10uM_P2.1-2,rs4809302,31.20687478,23.90530749,7.301567294,,,,0.93822825,1.18134729,0.440939525
Rd2.1_P1+2_WT_20210723,N14,KQ920_10_P2.1-2,KQ920_L20_5-10-5_10uM_P2.1-2,rs4809302,31.64239439,23.93106224,7.71133215,,,,1.347993106,,
Rd2.1_P1+2_WT_20210723,N15,KQ920_10_P2.1-2,KQ920_L20_5-10-5_10uM_P2.1-2,rs4809302,31.61701732,23.99585776,7.621159557,,,,1.257820513,,
Rd2.1_P1+2_WT_20210723,M1,KQ921_10_P2.1-2,KQ921_L20_5-10-5_10uM_P2.1-2,rs4809302,30.52323018,23.30229155,7.220938634,,,,0.857599591,0.869991133,0.547150213
Rd2.1_P1+2_WT_20210723,M2,KQ921_10_P2.1-2,KQ921_L20_5-10-5_10uM_P2.1-2,rs4809302,30.62400539,23.30888045,7.315124937,,,,0.951785893,,
Rd2.1_P1+2_WT_20210723,M3,KQ921_10_P2.1-2,KQ921_L20_5-10-5_10uM_P2.1-2,rs4809302,30.52969706,23.3657701,7.16392696,,,,0.800587916,,
Rd2.1_P1+2_WT_20210723,M13,KQ921_10_P2.1-2,KQ921_L20_5-10-5_10uM_P2.1-2,rs4809302,31.64776644,23.89656423,7.751202205,,,,1.387863162,1.458107357,0.363970302
Rd2.1_P1+2_WT_20210723,M14,KQ921_10_P2.1-2,KQ921_L20_5-10-5_10uM_P2.1-2,rs4809302,31.78528029,23.90936106,7.875919236,,,,1.512580193,,
Rd2.1_P1+2_WT_20210723,M15,KQ921_10_P2.1-2,KQ921_L20_5-10-5_10uM_P2.1-2,rs4809302,31.76002451,23.92280676,7.837217759,,,,1.473878715,,
Rd2.1_P1+2_WT_20210723,K4,KQ928_10_P2.1-2,KQ928_L20_5-10-5_10uM_P2.1-2,H228R_gDNA,31.39073441,23.64691589,7.743818521,,,,1.380479477,1.190561736,0.438132234
Rd2.1_P1+2_WT_20210723,K5,KQ928_10_P2.1-2,KQ928_L20_5-10-5_10uM_P2.1-2,H228R_gDNA,31.09558379,23.55759438,7.537989409,,,,1.174650366,,
Rd2.1_P1+2_WT_20210723,K6,KQ928_10_P2.1-2,KQ928_L20_5-10-5_10uM_P2.1-2,H228R_gDNA,31.00858369,23.62868928,7.37989441,,,,1.016555366,,
Rd2.1_P1+2_WT_20210723,K16,KQ928_10_P2.1-2,KQ928_L20_5-10-5_10uM_P2.1-2,H228R_gDNA,30.97678851,23.20413123,7.772657283,,,,1.40931824,1.407148176,0.377056291
Rd2.1_P1+2_WT_20210723,K17,KQ928_10_P2.1-2,KQ928_L20_5-10-5_10uM_P2.1-2,H228R_gDNA,31.00271676,23.23565597,7.767060791,,,,1.403721747,,
Rd2.1_P1+2_WT_20210723,K18,KQ928_10_P2.1-2,KQ928_L20_5-10-5_10uM_P2.1-2,H228R_gDNA,31.039842,23.26809841,7.771743585,,,,1.408404541,,
