Experiment Name,Position,SampleName,ASO Microsynth ID,Target SNP ID,CrossingPoint,CrossingPoint,dCt,dct Avg,Avg,SD,ddCt,Avg_ddCt,Exp
Rd2.1_P1+2_WT_20210723,C3,KQ280_10_P2.1-1,KQ280_L20_5-10-5_10uM_P2.1-1,rs8113956,30.60241425,23.40979355,7.192620696,,,,0.895075587,,
Rd2.1_P1+2_WT_20210723,C13,KQ280_10_P2.1-1,KQ280_L20_5-10-5_10uM_P2.1-1,rs8113956,30.1869943,23.21759776,6.96939654,,,,0.671851431,0.787064679,0.579521994
Rd2.1_P1+2_WT_20210723,C14,KQ280_10_P2.1-1,KQ280_L20_5-10-5_10uM_P2.1-1,rs8113956,30.49117647,23.25112803,7.24004844,,,,0.942503331,,
Rd2.1_P1+2_WT_20210723,C15,KQ280_10_P2.1-1,KQ280_L20_5-10-5_10uM_P2.1-1,rs8113956,30.35380193,23.30941754,7.044384384,,,,0.746839274,,
Rd2.1_P1+2_WT_20210723,A7,KQ288_10_P2.1-1,KQ288_L20_5-10-5_10uM_P2.1-1,rs4809561,30.20927922,23.01267072,7.196608501,,,,0.899063392,0.879509457,0.543552218
Rd2.1_P1+2_WT_20210723,A8,KQ288_10_P2.1-1,KQ288_L20_5-10-5_10uM_P2.1-1,rs4809561,30.21468968,23.04852389,7.166165783,,,,0.868620673,,
Rd2.1_P1+2_WT_20210723,A9,KQ288_10_P2.1-1,KQ288_L20_5-10-5_10uM_P2.1-1,rs4809561,30.19284949,23.02446008,7.168389415,,,,0.870844306,,
Rd2.1_P1+2_WT_20210723,A19,KQ288_10_P2.1-1,KQ288_L20_5-10-5_10uM_P2.1-1,rs4809561,30.00538219,22.87011888,7.135263311,,,,0.837718202,0.787024702,0.579538053
Rd2.1_P1+2_WT_20210723,A20,KQ288_10_P2.1-1,KQ288_L20_5-10-5_10uM_P2.1-1,rs4809561,29.86158636,22.91540614,6.946180226,,,,0.648635117,,
Rd2.1_P1+2_WT_20210723,A21,KQ288_10_P2.1-1,KQ288_L20_5-10-5_10uM_P2.1-1,rs4809561,30.11708596,22.94482007,7.172265897,,,,0.874720787,,
Rd2.1_P1+2_WT_20210723,D1,KQ371_10_P2.1-1,KQ371_L20_5-10-5_10uM_P2.1-1,rs8113956,31.32341362,23.37943551,7.943978112,,,,1.646433003,1.699310507,0.307933236
Rd2.1_P1+2_WT_20210723,D2,KQ371_10_P2.1-1,KQ371_L20_5-10-5_10uM_P2.1-1,rs8113956,31.33452084,23.41275074,7.921770094,,,,1.624224984,,
Rd2.1_P1+2_WT_20210723,D3,KQ371_10_P2.1-1,KQ371_L20_5-10-5_10uM_P2.1-1,rs8113956,31.63129776,23.50647912,8.124818642,,,,1.827273532,,
Rd2.1_P1+2_WT_20210723,D13,KQ371_10_P2.1-1,KQ371_L20_5-10-5_10uM_P2.1-1,rs8113956,30.87858599,23.07519629,7.8033897,,,,1.50584459,1.523117475,0.347933266
Rd2.1_P1+2_WT_20210723,D14,KQ371_10_P2.1-1,KQ371_L20_5-10-5_10uM_P2.1-1,rs8113956,30.85168154,23.07600616,7.775675377,,,,1.478130267,,
Rd2.1_P1+2_WT_20210723,D15,KQ371_10_P2.1-1,KQ371_L20_5-10-5_10uM_P2.1-1,rs8113956,31.03208694,23.14916426,7.882922676,,,,1.585377567,,
Rd2.1_P1+2_WT_20210723,B1,KQ372_10_P2.1-1,KQ372_L20_5-10-5_10uM_P2.1-1,rs8113956,30.60368078,23.15636228,7.447318509,,,,1.1497734,1.143839864,0.452553461
Rd2.1_P1+2_WT_20210723,B2,KQ372_10_P2.1-1,KQ372_L20_5-10-5_10uM_P2.1-1,rs8113956,30.62956498,23.21424396,7.415321014,,,,1.117775905,,
Rd2.1_P1+2_WT_20210723,B3,KQ372_10_P2.1-1,KQ372_L20_5-10-5_10uM_P2.1-1,rs8113956,30.6943702,23.23285481,7.461515395,,,,1.163970286,,
Rd2.1_P1+2_WT_20210723,B13,KQ372_10_P2.1-1,KQ372_L20_5-10-5_10uM_P2.1-1,rs8113956,30.19036827,22.91967962,7.270688651,,,,0.973143542,0.935441607,0.522882392
Rd2.1_P1+2_WT_20210723,B14,KQ372_10_P2.1-1,KQ372_L20_5-10-5_10uM_P2.1-1,rs8113956,30.2229832,22.94598588,7.276997325,,,,0.979452216,,
Rd2.1_P1+2_WT_20210723,B15,KQ372_10_P2.1-1,KQ372_L20_5-10-5_10uM_P2.1-1,rs8113956,30.21792132,23.06664715,7.151274174,,,,0.853729065,,
Rd2.1_P1+2_WT_20210723,A1,KQ373_10_P2.1-1,KQ373_L20_5-10-5_10uM_P2.1-1,rs8113956,30.99095161,22.99789028,7.993061333,,,,1.695516223,1.694739856,0.308910356
Rd2.1_P1+2_WT_20210723,A2,KQ373_10_P2.1-1,KQ373_L20_5-10-5_10uM_P2.1-1,rs8113956,31.01145368,22.97603261,8.035421072,,,,1.737875963,,
Rd2.1_P1+2_WT_20210723,A3,KQ373_10_P2.1-1,KQ373_L20_5-10-5_10uM_P2.1-1,rs8113956,30.99618138,23.04780889,7.948372492,,,,1.650827383,,
Rd2.1_P1+2_WT_20210723,A13,KQ373_10_P2.1-1,KQ373_L20_5-10-5_10uM_P2.1-1,rs8113956,31.22789349,23.26549768,7.962395808,,,,1.664850698,1.676958478,0.312741271
Rd2.1_P1+2_WT_20210723,A14,KQ373_10_P2.1-1,KQ373_L20_5-10-5_10uM_P2.1-1,rs8113956,31.26137803,23.33280111,7.928576918,,,,1.631031809,,
Rd2.1_P1+2_WT_20210723,A15,KQ373_10_P2.1-1,KQ373_L20_5-10-5_10uM_P2.1-1,rs8113956,31.20009851,23.16756047,8.032538036,,,,1.734992926,,
Rd2.1_P1+2_WT_20210723,F4,KQ426_10_P2.1-1,KQ426_L20_5-10-5_10uM_P2.1-1,rs4809561,33.63816151,26.57408954,7.064071968,,,,0.766526859,1.042497796,0.485486204
Rd2.1_P1+2_WT_20210723,F5,KQ426_10_P2.1-1,KQ426_L20_5-10-5_10uM_P2.1-1,rs4809561,33.90544864,26.55603043,7.34941821,,,,1.051873101,,
Rd2.1_P1+2_WT_20210723,F6,KQ426_10_P2.1-1,KQ426_L20_5-10-5_10uM_P2.1-1,rs4809561,34.17357856,26.56694002,7.606638538,,,,1.309093428,,
Rd2.1_P1+2_WT_20210723,F16,KQ426_10_P2.1-1,KQ426_L20_5-10-5_10uM_P2.1-1,rs4809561,31.06671245,24.07809067,6.988621788,,,,0.691076679,0.741307445,0.59819699
Rd2.1_P1+2_WT_20210723,F17,KQ426_10_P2.1-1,KQ426_L20_5-10-5_10uM_P2.1-1,rs4809561,31.19465842,24.130673,7.063985417,,,,0.766440307,,
Rd2.1_P1+2_WT_20210723,F18,KQ426_10_P2.1-1,KQ426_L20_5-10-5_10uM_P2.1-1,rs4809561,31.28265648,24.21870602,7.063950458,,,,0.766405348,,
Rd2.1_P1+2_WT_20210723,D7,KQ479_10_P2.1-1,KQ479_L20_5-10-5_10uM_P2.1-1,rs34659510,30.73011745,23.1245387,7.605578755,,,,1.308033646,1.255658301,0.418802424
Rd2.1_P1+2_WT_20210723,D8,KQ479_10_P2.1-1,KQ479_L20_5-10-5_10uM_P2.1-1,rs34659510,30.57679832,23.15293663,7.423861694,,,,1.126316584,,
Rd2.1_P1+2_WT_20210723,D9,KQ479_10_P2.1-1,KQ479_L20_5-10-5_10uM_P2.1-1,rs34659510,30.83304072,23.20287094,7.630169782,,,,1.332624672,,
Rd2.1_P1+2_WT_20210723,D19,KQ479_10_P2.1-1,KQ479_L20_5-10-5_10uM_P2.1-1,rs34659510,30.69516618,22.98387182,7.711294355,,,,1.413749246,1.444724827,0.367362221
Rd2.1_P1+2_WT_20210723,D20,KQ479_10_P2.1-1,KQ479_L20_5-10-5_10uM_P2.1-1,rs34659510,30.72196242,22.963384,7.75857842,,,,1.461033311,,
Rd2.1_P1+2_WT_20210723,D21,KQ479_10_P2.1-1,KQ479_L20_5-10-5_10uM_P2.1-1,rs34659510,30.78382634,23.0268893,7.756937035,,,,1.459391926,,
Rd2.1_P1+2_WT_20210723,C7,KQ480_10_P2.1-1,KQ480_L20_5-10-5_10uM_P2.1-1,rs34659510,30.85599467,23.54155361,7.314441056,,,,1.016895947,1.105507664,0.464738907
Rd2.1_P1+2_WT_20210723,C8,KQ480_10_P2.1-1,KQ480_L20_5-10-5_10uM_P2.1-1,rs34659510,30.92652583,23.51230774,7.414218088,,,,1.116672979,,
Rd2.1_P1+2_WT_20210723,C9,KQ480_10_P2.1-1,KQ480_L20_5-10-5_10uM_P2.1-1,rs34659510,31.00074799,23.52024881,7.480499177,,,,1.182954067,,
Rd2.1_P1+2_WT_20210723,C19,KQ480_10_P2.1-1,KQ480_L20_5-10-5_10uM_P2.1-1,rs34659510,30.55149068,23.15767909,7.393811588,,,,1.096266479,1.144062984,0.452483477
Rd2.1_P1+2_WT_20210723,C20,KQ480_10_P2.1-1,KQ480_L20_5-10-5_10uM_P2.1-1,rs34659510,30.55593593,23.15269133,7.403244602,,,,1.105699493,,
Rd2.1_P1+2_WT_20210723,C21,KQ480_10_P2.1-1,KQ480_L20_5-10-5_10uM_P2.1-1,rs34659510,30.783962,23.25619391,7.527768089,,,,1.230222979,,
Rd2.1_P1+2_WT_20210723,D10,KQ500_10_P2.1-1,KQ500_L20_5-10-5_10uM_P2.1-1,rs13040636,31.47905991,23.73374343,7.745316473,,,,1.447771364,1.557983013,0.33962557
Rd2.1_P1+2_WT_20210723,D11,KQ500_10_P2.1-1,KQ500_L20_5-10-5_10uM_P2.1-1,rs13040636,31.6636781,23.77851556,7.885162533,,,,1.587617424,,
Rd2.1_P1+2_WT_20210723,D12,KQ500_10_P2.1-1,KQ500_L20_5-10-5_10uM_P2.1-1,rs13040636,31.75059819,23.81449283,7.936105361,,,,1.638560252,,
Rd2.1_P1+2_WT_20210723,D22,KQ500_10_P2.1-1,KQ500_L20_5-10-5_10uM_P2.1-1,rs13040636,31.59067308,23.49145661,8.099216469,,,,1.801671359,1.776925985,0.291804496
Rd2.1_P1+2_WT_20210723,D23,KQ500_10_P2.1-1,KQ500_L20_5-10-5_10uM_P2.1-1,rs13040636,31.60789144,23.5570682,8.050823239,,,,1.75327813,,
Rd2.1_P1+2_WT_20210723,D24,KQ500_10_P2.1-1,KQ500_L20_5-10-5_10uM_P2.1-1,rs13040636,31.68886193,23.61548836,8.073373575,,,,1.775828466,,
Rd2.1_P1+2_WT_20210723,C10,KQ501_10_P2.1-1,KQ501_L20_5-10-5_10uM_P2.1-1,rs13040636,30.34693023,23.18087993,7.166050303,,,,0.868505194,0.959760232,0.514142354
Rd2.1_P1+2_WT_20210723,C11,KQ501_10_P2.1-1,KQ501_L20_5-10-5_10uM_P2.1-1,rs13040636,30.36243646,23.22190065,7.140535806,,,,0.842990697,,
Rd2.1_P1+2_WT_20210723,C12,KQ501_10_P2.1-1,KQ501_L20_5-10-5_10uM_P2.1-1,rs13040636,30.6691091,23.20377918,7.465329915,,,,1.167784805,,
Rd2.1_P1+2_WT_20210723,C22,KQ501_10_P2.1-1,KQ501_L20_5-10-5_10uM_P2.1-1,rs13040636,30.65875666,23.13986351,7.518893146,,,,1.221348037,1.134063106,0.45563071
Rd2.1_P1+2_WT_20210723,C23,KQ501_10_P2.1-1,KQ501_L20_5-10-5_10uM_P2.1-1,rs13040636,30.5190195,23.15183835,7.367181148,,,,1.069636039,,
Rd2.1_P1+2_WT_20210723,C24,KQ501_10_P2.1-1,KQ501_L20_5-10-5_10uM_P2.1-1,rs13040636,30.584645,23.17589465,7.408750351,,,,1.111205241,,
Rd2.1_P1+2_WT_20210723,A4,KQ830_10_P2.1-1,KQ830_L20_5-10-5_10uM_P2.1-1,rs4809302,29.82794466,23.19592505,6.632019612,,,,0.334474502,0.29865719,0.813008764
Rd2.1_P1+2_WT_20210723,A5,KQ830_10_P2.1-1,KQ830_L20_5-10-5_10uM_P2.1-1,rs4809302,29.83792676,23.23200913,6.605917624,,,,0.308372514,,
Rd2.1_P1+2_WT_20210723,A6,KQ830_10_P2.1-1,KQ830_L20_5-10-5_10uM_P2.1-1,rs4809302,29.87680742,23.32613776,6.550669662,,,,0.253124553,,
Rd2.1_P1+2_WT_20210723,A16,KQ830_10_P2.1-1,KQ830_L20_5-10-5_10uM_P2.1-1,rs4809302,29.75320149,23.22364719,6.529554299,,,,0.23200919,0.152747137,0.899535961
Rd2.1_P1+2_WT_20210723,A17,KQ830_10_P2.1-1,KQ830_L20_5-10-5_10uM_P2.1-1,rs4809302,29.69695124,23.24695123,6.450000003,,,,0.152454894,,
Rd2.1_P1+2_WT_20210723,A18,KQ830_10_P2.1-1,KQ830_L20_5-10-5_10uM_P2.1-1,rs4809302,29.65060397,23.27928153,6.371322436,,,,0.073777327,,
Rd2.1_P1+2_WT_20210723,F1,KQ920_10_P2.1-1,KQ920_L20_5-10-5_10uM_P2.1-1,rs4809302,30.62530381,23.66814725,6.957156557,,,,0.659611447,0.647309328,0.638469971
Rd2.1_P1+2_WT_20210723,F2,KQ920_10_P2.1-1,KQ920_L20_5-10-5_10uM_P2.1-1,rs4809302,30.60080024,23.69366232,6.907137921,,,,0.609592812,,
Rd2.1_P1+2_WT_20210723,F3,KQ920_10_P2.1-1,KQ920_L20_5-10-5_10uM_P2.1-1,rs4809302,30.71378433,23.7435155,6.970268833,,,,0.672723724,,
Rd2.1_P1+2_WT_20210723,F13,KQ920_10_P2.1-1,KQ920_L20_5-10-5_10uM_P2.1-1,rs4809302,30.03889658,23.0789008,6.959995773,,,,0.662450664,0.681483156,0.623523934
Rd2.1_P1+2_WT_20210723,F14,KQ920_10_P2.1-1,KQ920_L20_5-10-5_10uM_P2.1-1,rs4809302,30.15920428,23.11447991,7.044724377,,,,0.747179268,,
Rd2.1_P1+2_WT_20210723,F15,KQ920_10_P2.1-1,KQ920_L20_5-10-5_10uM_P2.1-1,rs4809302,30.08340099,23.15103634,6.932364646,,,,0.634819537,,
Rd2.1_P1+2_WT_20210723,E1,KQ921_10_P2.1-1,KQ921_L20_5-10-5_10uM_P2.1-1,rs4809302,29.86498606,23.22947231,6.635513752,,,,0.337968643,0.545024386,0.685379817
Rd2.1_P1+2_WT_20210723,E2,KQ921_10_P2.1-1,KQ921_L20_5-10-5_10uM_P2.1-1,rs4809302,30.09866918,23.19720687,6.901462312,,,,0.603917203,,
Rd2.1_P1+2_WT_20210723,E3,KQ921_10_P2.1-1,KQ921_L20_5-10-5_10uM_P2.1-1,rs4809302,30.19029673,23.19956431,6.990732422,,,,0.693187312,,
Rd2.1_P1+2_WT_20210723,E13,KQ921_10_P2.1-1,KQ921_L20_5-10-5_10uM_P2.1-1,rs4809302,30.15558799,23.22267367,6.932914314,,,,0.635369204,0.562061496,0.677333616
Rd2.1_P1+2_WT_20210723,E14,KQ921_10_P2.1-1,KQ921_L20_5-10-5_10uM_P2.1-1,rs4809302,30.15060969,23.28696385,6.863645834,,,,0.566100725,,
Rd2.1_P1+2_WT_20210723,E15,KQ921_10_P2.1-1,KQ921_L20_5-10-5_10uM_P2.1-1,rs4809302,30.13091188,23.34865221,6.782259667,,,,0.484714557,,
Rd2.1_P1+2_WT_20210723,C4,KQ928_10_P2.1-1,KQ928_L20_5-10-5_10uM_P2.1-1,H228R_gDNA,30.33619681,22.98859286,7.34760395,,,,1.05005884,1.094922511,0.468161269
Rd2.1_P1+2_WT_20210723,C5,KQ928_10_P2.1-1,KQ928_L20_5-10-5_10uM_P2.1-1,H228R_gDNA,30.35618247,22.99575191,7.360430568,,,,1.062885458,,
Rd2.1_P1+2_WT_20210723,C6,KQ928_10_P2.1-1,KQ928_L20_5-10-5_10uM_P2.1-1,H228R_gDNA,30.46948071,23.00011236,7.469368343,,,,1.171823234,,
Rd2.1_P1+2_WT_20210723,C16,KQ928_10_P2.1-1,KQ928_L20_5-10-5_10uM_P2.1-1,H228R_gDNA,29.90052602,22.84858174,7.051944278,,,,0.754399169,0.77048545,0.586220185
Rd2.1_P1+2_WT_20210723,C17,KQ928_10_P2.1-1,KQ928_L20_5-10-5_10uM_P2.1-1,H228R_gDNA,29.88866234,22.85858944,7.030072904,,,,0.732527795,,
Rd2.1_P1+2_WT_20210723,C18,KQ928_10_P2.1-1,KQ928_L20_5-10-5_10uM_P2.1-1,H228R_gDNA,29.99498526,22.87291077,7.122074496,,,,0.824529386,,
