SampleName,ASO Microsynth ID,Test plate #,MT Avg Exp,WT Avg Exp,Tier
ASO415_10,KQJM168_L19_5-10-4_10uM_P35,35.0,0.6717260486881669,0.7379262941101827,060070
ASO492_10,KQ2072_L21_7-08-6_10uM_P41,41.0,0.6150265791533638,0.7442215139116256,060070
ASO538_10,KQ2118_L19_6-08-5_10uM_P45,45.0,0.6948543045265677,0.7961746095258242,060070
ASO107_10,KQ983_10,9.0,0.6960566929353466,0.8575665029639555,060080
ASO224_10,KQ216_L20_5-10-5_10uM_P19,19.0,0.6645149078240943,0.8184958401028268,060080
ASO230_10,KQ1001_L20_5-10-5_10uM_P20,20.0,0.6999184858543122,0.8672188960781124,060080
ASO241_10,KQ1004_L20_5-10-5_10uM_P21,21.0,0.6430098032812747,0.80950803830439,060080
ASO338_10,KQJM084_L18_4-10-4_10uM_P29,29.0,0.6890352426294899,0.89188943240161,060080
ASO346_10,KQJM092_L21_6-10-5_10uM_P29,29.0,0.695647370918123,0.8187508037055284,060080
ASO71_10,KQJM063_10,6.0,0.691557783431802,0.8581501874463449,060080
ASO259_10,KQJM112_L18_4-10-4_10uM_P22,22.0,0.6982681451597302,0.9932984383498732,060090
ASO434_10,KQ2014_L20_5-10-5_10uM_P37,37.0,0.6857246840201485,0.9104471750729387,060090
ASO101_10,KQ305_10,9.0,0.6237052040156975,1.1584985711362308,060100
ASO105_10,KQ242_10,9.0,0.6589685285435042,1.2903850537214554,060100
ASO122_10,KQ436_10,11.0,0.6462894934625277,1.482946662331136,060100
ASO144_10,KQ941_10,12.0,0.6407443946777475,1.0323655923712762,060100
ASO23_10,KQ391_10,2.0,0.6334385717255395,1.0483006681380007,060100
ASO341_10,KQJM087_L18_4-10-4_10uM_P29,29.0,0.6899473152788096,1.0223433524071919,060100
ASO98_10,KQ246_10,9.0,0.6707684477142232,1.2910547139450033,060100
ASO214_10,KQ492_10,18.0,0.7062381476417509,0.44750517832128645,070040
ASO479_10,KQ2059_L21_7-08-6_10uM_P40,40.0,0.7678840042490114,0.5648486489337429,070050
ASO343_10,KQJM089_L18_4-10-4_10uM_P29,29.0,0.7846522170028268,0.602955508737154,070060
ASO374_10,KQJM118_L23_8-08-7_10uM_P32,32.0,0.7258504505756084,0.6302214090665024,070060
ASO451_10,KQ2031_L18_4-10-4_10uM_P38,38.0,0.7096124614751593,0.6670823350860506,070060
ASO460_10,KQ2040_L19_5-10-4_10uM_P39,39.0,0.7504330242918074,0.6629452998514432,070060
ASO171_10,KQ360_10,15.0,0.7955519401186413,0.7759781738268724,070070
ASO222_10,KQ299_L20_5-10-5_10uM_P19,19.0,0.7190703845950024,0.7768457818519745,070070
ASO227_10,KQ019_L20_5-10-5_10uM_P19,19.0,0.7217951439563842,0.7500100077714942,070070
ASO347_10,KQJM093_L17_4-10-3_10uM_P29,29.0,0.7102290355262966,0.7750620610574526,070070
ASO376_10,KQJM123_L18_4-10-4_10uM_P32,32.0,0.7103908656325099,0.7058419257274736,070070
ASO430_10,KQ2010_L21_6-10-5_10uM_P36,36.0,0.716955978227185,0.7338864032355644,070070
ASO216_10,KQ298_10,18.0,0.7809552506356146,0.8952580447983735,070080
ASO225_10,KQ017_L20_5-10-5_10uM_P19,19.0,0.7875623486606654,0.885909359368418,070080
ASO344_10,KQJM090_L17_4-10-3_10uM_P29,29.0,0.7501934771664441,0.8570779108177863,070080
ASO348_10,KQJM094_L19_5-10-4_10uM_P29,29.0,0.7054062158398979,0.806174867731145,070080
ASO322_10,KQJM061_L18_4-10-4_10uM_P27,27.0,0.7646084642573006,0.9372785635132977,070090
ASO342_10,KQJM088_L17_4-10-3_10uM_P29,29.0,0.756997342157722,0.909177021642449,070090
ASO370_10,KQJM107_L18_4-10-4_10uM_P31,31.0,0.7153576976310086,0.906625911807363,070090
ASO519_10,KQ2099_L21_7-08-6_10uM_P44,44.0,0.7063624701935153,0.9088941632611428,070090
ASO104_10,KQ304_10,9.0,0.7106343051423932,1.1610725343004995,070100
ASO139_10,KQ988_10,12.0,0.7189515328510149,1.0741767031863565,070100
ASO188_10,KQ480_10,16.0,0.7405561993937652,1.2638842428070391,070100
ASO541_10,KQ2121_L21_7-08-6_10uM_P46,46.0,0.7233528820010989,1.0886562962371926,070100
ASO99_10,KQ306_10,9.0,0.7368215027658687,1.4628227721101024,070100
ASO2_10,KQ380_10,1.0,0.842275024607809,0.5443113128259479,080050
ASO470_10,KQ2050_L20_6-08-6_10uM_P40,40.0,0.82362311933358,0.6962333788836559,080060
ASO192_10,KQ296_10,16.0,0.8077086020597201,0.7281197539639938,080070
ASO453_10,KQ2033_L21_6-10-5_10uM_P38,38.0,0.892463087157434,0.7679802293485768,080070
ASO207_10,KQ348_10,18.0,0.8939104279429146,0.8313887457240009,080080
ASO318_10,KQJM057_L19_6-08-5_10uM_P27,27.0,0.847117412464489,0.8640150533894034,080080
ASO380_10,KQJM171_L18_4-10-4_10uM_P32,32.0,0.8416259299788375,0.896898865718668,080080
ASO20_10,KQ394_10,2.0,0.8456389795643556,0.9871281708126688,080090
ASO345_10,KQJM091_L18_4-10-4_10uM_P29,29.0,0.8791077656024359,0.964678120320143,080090
ASO361_10,KQJM120_L18_5-08-5_10uM_P31,31.0,0.8311313656309895,0.9168512530282866,080090
ASO70_10,KQ925_10,6.0,0.8217990268268656,0.9777219334596751,080090
ASO84_10,KQ415_10,7.0,0.8851012931685989,0.905076409248336,080090
ASO95_10,KQJM069_10,8.0,0.8528692414030926,0.9031738955026433,080090
ASO117_10,KQ426_10,10.0,0.8983530114707496,1.3099752133279714,080100
ASO123_10,KQ435_10,11.0,0.8760542646092672,1.8665293505788803,080100
ASO202_10,KQ485_10,17.0,0.8165996987054918,1.3878505472745581,080100
ASO229_10,KQ1002_L20_5-10-5_10uM_P20,20.0,0.873381797159141,1.5157571798026857,080100
ASO433_10,KQ2013_L21_6-10-5_10uM_P37,37.0,0.8174144816153199,1.7720980933276558,080100
ASO436_10,KQ2016_L21_6-10-5_10uM_P37,37.0,0.8294775551806112,1.4713378123702678,080100
ASO545_10,KQ2125_L18_5-08-5_10uM_P46,46.0,0.8630262390778892,1.0010121688699256,080100
ASO469_10,KQ2049_L21_7-08-6_10uM_P40,40.0,0.9287548962916082,0.6934709389809908,090060
ASO57_10,KQ814_10,5.0,0.9984369532699766,0.6744336296821448,090060
ASO310_10,KQJM181_L17_4-10-3_10uM_P26,26.0,0.9589042188439134,0.7467741695912057,090070
ASO311_10,KQJM182_L18_4-10-4_10uM_P26,26.0,0.9474162975524014,0.7279566753814781,090070
ASO83_10,KQ982_10,7.0,0.9256928579248781,0.7283930977742586,090070
ASO286_10,KQJM127_L18_4-10-4_10uM_P24,24.0,0.9984199605191906,0.8950490150485737,090080
ASO319_10,KQJM058_L17_4-10-3_10uM_P27,27.0,0.9833456870310838,0.9468195358679118,090090
ASO447_10,KQ2027_L21_6-10-5_10uM_P38,38.0,0.9954379402419559,0.9586758744806194,090090
ASO521_10,KQ2101_L21_7-08-6_10uM_P44,44.0,0.9245218486778152,0.9316951058863413,090090
ASO547_10,KQ2127_L18_5-08-5_10uM_P46,46.0,0.9722548541958766,0.9912044198425237,090090
ASO126_10,KQ289_10,11.0,0.9334462828995304,1.8678894050634838,090100
ASO134_10,KQ450_10,12.0,0.9791021952476,2.029969968027212,090100
ASO22_10,KQ392_10,2.0,0.9646350876622908,1.3871690825384866,090100
ASO31_10,KQ977_10,3.0,0.9823365625162205,1.2330443529389046,090100
ASO360_10,KQJM161_L18_4-10-4_10uM_P30,30.0,0.960124441759311,1.9080073394453332,090100
ASO484_10,KQ2064_L19_6-08-5_10uM_P41,41.0,0.951487936400639,1.1264059424654418,090100
ASO548_10,KQ2128_L18_5-08-5_10uM_P46,46.0,0.982849204442137,1.2327412356605405,090100
ASO93_10,KQ933_10,8.0,0.9330034453631476,1.217662626875793,090100
ASO33_10,KQ907_10,3.0,1.2785619335033493,0.629450983912415,100060
ASO76_10,KQ406_10,7.0,1.2476132581762889,0.6610163490029993,100060
ASO77_10,KQ405_10,7.0,1.1427463160896718,0.7988799453606985,100070
ASO109_10,KQ421_10,10.0,1.9552376380102237,0.8592126615628742,100080
ASO115_10,KQ428_10,10.0,1.8594006517878547,0.8950014908446039,100080
ASO110_10,KQ420_10,10.0,1.9819478036100246,0.9053032750637828,100090
ASO474_10,KQ2054_L21_7-08-6_10uM_P40,40.0,1.0078201012282266,0.9201819080149068,100090
ASO526_10,KQ2106_L21_7-08-6_10uM_P44,44.0,1.007845042473383,0.9916741884272132,100090
ASO540_10,KQ2120_L20_6-08-6_10uM_P45,45.0,1.2062716218248204,0.9979983916955104,100090
ASO74_10,KQ408_10,7.0,1.8928808187844615,0.9131726629027556,100090
ASO89_10,KQ937_10,8.0,1.0830251546799292,0.9394198204747094,100090
ASO108_10,KQ422_10,9.0,2.500560322927631,2.4360984217310517,100100
ASO111_10,KQ419_10,10.0,2.5294437708943565,1.4966000751358877,100100
ASO113_10,KQ984_10,10.0,2.2821681520416535,1.5308847699422035,100100
ASO114_10,KQ429_10,10.0,2.0383425999024385,1.1024630859996212,100100
ASO116_10,KQ427_10,10.0,2.0347270896278555,1.0574822558097547,100100
ASO118_10,KQ288_10,10.0,1.6283730420340874,1.0507610985260218,100100
ASO124_10,KQ434_10,11.0,1.5649683839325377,2.8652859021045805,100100
ASO125_10,KQ433_10,11.0,1.3301384468897322,3.157751186217947,100100
ASO128_10,KQ443_10,11.0,4.752500124369175,12.962562486143296,100100
ASO129_10,KQ442_10,11.0,2.1680484524900208,4.487827673255774,100100
ASO131_10,KQ440_10,11.0,3.594074561169234,9.916554860136403,100100
ASO133_10,KQ987_10,12.0,1.1328835474278336,1.9050402222176377,100100
ASO135_10,KQ449_10,12.0,1.1421893437983397,2.0270225062196228,100100
ASO137_10,KQ447_10,12.0,2.2738135552303538,2.5093441781081345,100100
ASO138_10,KQ291_10,12.0,1.225797774536797,1.4988574343100964,100100
ASO156_10,KQ294_10,13.0,1.7668816920927253,1.8339048564028984,100100
ASO159_10,KQ952_10,14.0,7.013776938247525,5.381943592801085,100100
ASO160_10,KQ951_10,14.0,5.672460419404913,3.579117675844852,100100
ASO161_10,KQ950_10,14.0,4.869154165348743,4.930318406264372,100100
ASO162_10,KQ949_10,14.0,5.493523930913747,5.706708751650276,100100
ASO164_10,KQ367_10,14.0,1.4501801838722,1.4579546010214786,100100
ASO168_10,KQ277_10,14.0,1.3979252928631196,1.3679288567668433,100100
ASO172_10,KQ276_10,15.0,1.3205852707220527,1.1793846046131529,100100
ASO177_10,KQ472_10,15.0,1.4094198899536172,1.5061624323493863,100100
ASO178_10,KQ471_10,15.0,2.4646643876632988,1.4083000215037653,100100
ASO179_10,KQ470_10,15.0,3.096515474509475,2.114976697218878,100100
ASO180_10,KQ295_10,15.0,1.8686137044487425,1.9253996965677025,100100
ASO182_10,KQ355_10,16.0,5.820863299670388,6.641597258270806,100100
ASO183_10,KQ354_10,16.0,2.0458946338622135,3.150357375926144,100100
ASO190_10,KQ478_10,16.0,2.0215744750827453,2.920678380826517,100100
ASO191_10,KQ477_10,16.0,1.721424243211377,2.681111111870832,100100
ASO211_10,KQ998_10,18.0,2.1447647077423055,1.695752880912823,100100
ASO212_10,KQ494_10,18.0,1.345170710652191,1.2616487218695853,100100
ASO226_10,KQ018_L20_5-10-5_10uM_P19,19.0,1.0194712994012427,1.4114144042853207,100100
ASO240_10,KQ517_L20_5-10-5_10uM_P20,20.0,1.7935884979462275,2.2369598355290585,100100
ASO247_10,KQ963_L20_5-10-5_10uM_P21,21.0,1.5171034775502286,1.8547783139523553,100100
ASO248_10,KQ964_L20_5-10-5_10uM_P21,21.0,1.463871755910955,1.5245951682708956,100100
ASO252_10,KQ968_L20_5-10-5_10uM_P21,21.0,1.1932053345116855,1.5048121330858442,100100
ASO264_10,KQJM117_L17_5-08-4_10uM_P22,22.0,1.2977807470467184,1.3144046678633279,100100
ASO275_10,KQJM018_L17_5-08-4_10uM_P23,23.0,1.0168574779406172,1.0596441955355782,100100
ASO287_10,KQJM128_L19_5-10-4_10uM_P24,24.0,1.1728965974238548,1.1200770156565973,100100
ASO292_10,KQJM032_L21_6-10-5_10uM_P25,25.0,1.1748855606452369,1.328560557032989,100100
ASO314_10,KQJM053_L17_5-08-4_10uM_P27,27.0,1.7495629980579845,1.7403483035076805,100100
ASO321_10,KQJM060_L18_4-10-4_10uM_P27,27.0,1.3367634665100907,1.2844037628738911,100100
ASO323_10,KQJM062_L19_5-10-4_10uM_P27,27.0,1.4338518355744005,1.6997826469646262,100100
ASO335_10,KQJM081_L17_5-08-4_10uM_P28,28.0,1.0437477963774733,1.0295496704955776,100100
ASO340_10,KQJM086_L17_5-08-4_10uM_P29,29.0,1.1427486788488337,1.2420584179856828,100100
ASO349_10,KQJM095_L21_6-10-5_10uM_P30,30.0,1.703827872503729,2.8825783101634017,100100
ASO34_10,KQ906_10,3.0,1.5640354208173781,1.9533547646818312,100100
ASO351_10,KQJM097_L17_5-08-4_10uM_P30,30.0,1.0468784785709733,2.0131532091527755,100100
ASO352_10,KQJM098_L18_4-10-4_10uM_P30,30.0,1.258920256558606,2.224618493371463,100100
ASO357_10,KQJM158_L18_5-08-5_10uM_P30,30.0,2.4022191527274805,4.278288913425942,100100
ASO35_10,KQ905_10,3.0,2.1139086182775384,2.376624422199303,100100
ASO363_10,KQJM122_L18_4-10-4_10uM_P31,31.0,1.1627308471245197,1.588461143169427,100100
ASO36_10,KQ904_10,3.0,1.5697971810529037,1.5140974689382203,100100
ASO379_10,KQJM126_L17_4-10-3_10uM_P32,32.0,1.1801723506209674,1.042173309149515,100100
ASO435_10,KQ2015_L21_6-10-5_10uM_P37,37.0,1.5166198437305742,2.478259055534247,100100
ASO43_10,KQ253_10,4.0,2.4439289813495693,4.189685472706209,100100
ASO450_10,KQ2030_L19_5-10-4_10uM_P38,38.0,1.1072591055602763,1.2364318042355982,100100
ASO452_10,KQ2032_L21_6-10-5_10uM_P38,38.0,1.0768988737807204,1.228815070306865,100100
ASO454_10,KQ2034_L18_4-10-4_10uM_P38,38.0,1.1605532283097724,1.063151051545387,100100
ASO456_10,KQ2036_L20_5-10-5_10uM_P38,38.0,1.9308884216892244,1.679201586669329,100100
ASO459_10,KQ2039_L19_5-10-4_10uM_P39,39.0,1.4434317964815664,1.6298950019064105,100100
ASO45_10,KQJM001_10,4.0,1.3464460493927481,1.4766928360963698,100100
ASO472_10,KQ2052_L21_7-08-6_10uM_P40,40.0,2.0643056489727996,1.7309766252121908,100100
ASO494_10,KQ2074_L21_7-08-6_10uM_P42,42.0,2.4857677664546367,1.4315050300067853,100100
ASO498_10,KQ2078_L20_6-08-6_10uM_P42,42.0,1.7704951087709164,1.1332284637290322,100100
ASO504_10,KQ2084_L20_6-08-6_10uM_P42,42.0,2.125677282331306,2.238385269705301,100100
ASO517_10,KQ2097_L19_6-08-5_10uM_P44,44.0,1.182212584562057,1.2892947740065313,100100
ASO518_10,KQ2098_L21_7-08-6_10uM_P44,44.0,1.184501375971664,1.5691108282229502,100100
ASO51_10,KQ914_10,5.0,1.26214119155522,1.03818295961792,100100
ASO522_10,KQ2102_L21_7-08-6_10uM_P44,44.0,1.1534255878300346,1.8612851441210738,100100
ASO524_10,KQ2104_L20_6-08-6_10uM_P44,44.0,1.3651516080618482,1.812517599173279,100100
ASO529_10,KQ2109_L20_6-08-6_10uM_P45,45.0,1.0249125622954933,1.4483826538157576,100100
ASO52_10,KQ828_10,5.0,1.2463018928925456,1.1100686618636326,100100
ASO531_10,KQ2111_L20_6-08-6_10uM_P45,45.0,1.2009267585105852,1.9265530982795234,100100
ASO536_10,KQ2116_L21_7-08-6_10uM_P45,45.0,1.2377638732139256,1.4537319293335667,100100
ASO539_10,KQ2119_L19_6-08-5_10uM_P45,45.0,4.060545925373192,5.199479577808252,100100
ASO53_10,KQ913_10,5.0,1.9251425522199954,1.718443330292321,100100
ASO544_10,KQ2124_L18_5-08-5_10uM_P46,46.0,1.0739216758400978,1.1289021464799418,100100
ASO78_10,KQ285_10,7.0,2.6219663704990155,1.6311918668613206,100100
ASO85_10,KQ414_10,8.0,1.3099499820720342,1.1037988990600507,100100
ASO86_10,KQ413_10,8.0,1.3418439799281503,1.2904074539599064,100100
ASO87_10,KQ412_10,8.0,1.003751937141782,1.1891171031079135,100100
ASO90_10,KQ936_10,8.0,1.1456464550488863,1.323260892301722,100100
ASO91_10,KQ935_10,8.0,1.5548630417659286,1.5559328516442197,100100
ASO92_10,KQ934_10,8.0,1.1742583967496507,1.1719608092226996,100100
ASO96_10,KQJM070_10,8.0,1.0210335712792369,1.2082690537879845,100100
