Experiment Name,Position,SampleName,ASO Short Description ,Target SNP ID,CrossingPoint,CrossingPoint.1
Rd2.3_P1+2_MT_20210723,H12,Ionis1375651_3_P2.3-1,Ionis1375651_3uM_P2.3-1,,31.6895867425186,23.35253811898
Rd2.3_P1+2_MT_20210723,O10,Ionis1375651_3_P2.3-2,Ionis1375651_3uM_P2.3-2,,31.7723403988984,24.01305295187
Rd2.3_P1+2_MT_20210723,O11,Ionis1375651_3_P2.3-2,Ionis1375651_3uM_P2.3-2,,31.8972580887276,24.059984554415
Rd2.3_P1+2_MT_20210723,O12,Ionis1375651_3_P2.3-2,Ionis1375651_3uM_P2.3-2,,31.8888994562836,24.1366480719153
Rd2.3_P1+2_MT_20210723,P10,Ionis1375651_3_P2.3-2,Ionis1375651_3uM_P2.3-2,,32.1956668927435,24.177159653023
Rd2.3_P1+2_MT_20210723,P11,Ionis1375651_3_P2.3-2,Ionis1375651_3uM_P2.3-2,,32.2230046559773,24.3842095313573
Rd2.3_P1+2_MT_20210723,P12,Ionis1375651_3_P2.3-2,Ionis1375651_3uM_P2.3-2,,32.334764450429,24.3613882179919
Rd2.3_P1+2_MT_20210723,G13,Ionis676630_10_P2.3-1,Ionis676630_10uM_P2.3-1,,31.1963022549339,23.905624974305
Rd2.3_P1+2_MT_20210723,G14,Ionis676630_10_P2.3-1,Ionis676630_10uM_P2.3-1,,31.6613550394704,23.822312138896
Rd2.3_P1+2_MT_20210723,G15,Ionis676630_10_P2.3-1,Ionis676630_10uM_P2.3-1,,31.3082415144737,23.8479457339892
Rd2.3_P1+2_MT_20210723,H13,Ionis676630_10_P2.3-1,Ionis676630_10uM_P2.3-1,,31.9759395009715,24.3600066252488
Rd2.3_P1+2_MT_20210723,H14,Ionis676630_10_P2.3-1,Ionis676630_10uM_P2.3-1,,32.0908317820791,24.5418810591933
Rd2.3_P1+2_MT_20210723,H15,Ionis676630_10_P2.3-1,Ionis676630_10uM_P2.3-1,,32.1766151289764,24.4413473386732
Rd2.3_P1+2_MT_20210723,O13,Ionis676630_10_P2.3-2,Ionis676630_10uM_P2.3-2,,31.511500978723,24.1960727344057
Rd2.3_P1+2_MT_20210723,O14,Ionis676630_10_P2.3-2,Ionis676630_10uM_P2.3-2,,31.5811586487319,24.2873510806011
Rd2.3_P1+2_MT_20210723,O15,Ionis676630_10_P2.3-2,Ionis676630_10uM_P2.3-2,,31.5807250470831,24.2748319095452
Rd2.3_P1+2_MT_20210723,P13,Ionis676630_10_P2.3-2,Ionis676630_10uM_P2.3-2,,33.2354941930065,26.1292954492498
Rd2.3_P1+2_MT_20210723,P14,Ionis676630_10_P2.3-2,Ionis676630_10uM_P2.3-2,,32.7573777317943,26.0283556273835
Rd2.3_P1+2_MT_20210723,P15,Ionis676630_10_P2.3-2,Ionis676630_10uM_P2.3-2,,32.6683082915342,25.9778645170273
Rd2.3_P1+2_MT_20210723,G16,Ionis676630_3_P2.3-1,Ionis676630_3uM_P2.3-1,,30.1103062816432,23.5334046429755
Rd2.3_P1+2_MT_20210723,G17,Ionis676630_3_P2.3-1,Ionis676630_3uM_P2.3-1,,30.3759398286038,23.7343073417524
Rd2.3_P1+2_MT_20210723,G18,Ionis676630_3_P2.3-1,Ionis676630_3uM_P2.3-1,,30.6187384381948,23.9917216123204
Rd2.3_P1+2_MT_20210723,H16,Ionis676630_3_P2.3-1,Ionis676630_3uM_P2.3-1,,30.0000175457913,22.9948751944931
Rd2.3_P1+2_MT_20210723,H17,Ionis676630_3_P2.3-1,Ionis676630_3uM_P2.3-1,,30.0982809094519,23.0507332558271
Rd2.3_P1+2_MT_20210723,H18,Ionis676630_3_P2.3-1,Ionis676630_3uM_P2.3-1,,30.0382259781947,23.0781614099868
Rd2.3_P1+2_MT_20210723,O16,Ionis676630_3_P2.3-2,Ionis676630_3uM_P2.3-2,,30.5834119076369,23.6576191765942
Rd2.3_P1+2_MT_20210723,O17,Ionis676630_3_P2.3-2,Ionis676630_3uM_P2.3-2,,30.6618007692788,23.7276336205772
Rd2.3_P1+2_MT_20210723,O18,Ionis676630_3_P2.3-2,Ionis676630_3uM_P2.3-2,,30.6478474021856,23.7836120335077
Rd2.3_P1+2_MT_20210723,P16,Ionis676630_3_P2.3-2,Ionis676630_3uM_P2.3-2,,32.34977411342,24.9867899653015
Rd2.3_P1+2_MT_20210723,P17,Ionis676630_3_P2.3-2,Ionis676630_3uM_P2.3-2,,32.4573968110653,25.8418593479633
Rd2.3_P1+2_MT_20210723,P18,Ionis676630_3_P2.3-2,Ionis676630_3uM_P2.3-2,,32.2702214914874,26.0532080971835
Rd2.3_P1+2_MT_20210723,K4,KQ104_10_P2.3-2,KQ104_L20_5-10-5_10uM_P2.3-2,H228R_gDNA,33.0499211740371,24.2760859157432
Rd2.3_P1+2_MT_20210723,K5,KQ104_10_P2.3-2,KQ104_L20_5-10-5_10uM_P2.3-2,H228R_gDNA,32.9060580924483,24.3432630277508
Rd2.3_P1+2_MT_20210723,K6,KQ104_10_P2.3-2,KQ104_L20_5-10-5_10uM_P2.3-2,H228R_gDNA,32.9712752456955,24.4062251179875
Rd2.3_P1+2_MT_20210723,K16,KQ104_10_P2.3-2,KQ104_L20_5-10-5_10uM_P2.3-2,H228R_gDNA,32.5924955577562,24.2535038140937
Rd2.3_P1+2_MT_20210723,K17,KQ104_10_P2.3-2,KQ104_L20_5-10-5_10uM_P2.3-2,H228R_gDNA,32.777893406624,24.3110004772516
Rd2.3_P1+2_MT_20210723,K18,KQ104_10_P2.3-2,KQ104_L20_5-10-5_10uM_P2.3-2,H228R_gDNA,33.0910242642002,24.40148478927
Rd2.3_P1+2_MT_20210723,K10,KQ104_3_P2.3-2,KQ104_L20_5-10-5_3uM_P2.3-2,H228R_gDNA,31.4551465559608,24.0890259693009
Rd2.3_P1+2_MT_20210723,K11,KQ104_3_P2.3-2,KQ104_L20_5-10-5_3uM_P2.3-2,H228R_gDNA,32.1105230640222,24.2012150474565
Rd2.3_P1+2_MT_20210723,K12,KQ104_3_P2.3-2,KQ104_L20_5-10-5_3uM_P2.3-2,H228R_gDNA,31.8719330916262,24.2344727208862
Rd2.3_P1+2_MT_20210723,K22,KQ104_3_P2.3-2,KQ104_L20_5-10-5_3uM_P2.3-2,H228R_gDNA,31.8850155697265,24.3298532130552
Rd2.3_P1+2_MT_20210723,K23,KQ104_3_P2.3-2,KQ104_L20_5-10-5_3uM_P2.3-2,H228R_gDNA,31.8911238044902,24.3312807517531
Rd2.3_P1+2_MT_20210723,K24,KQ104_3_P2.3-2,KQ104_L20_5-10-5_3uM_P2.3-2,H228R_gDNA,31.9082735587323,24.3901446962749
Rd2.3_P1+2_MT_20210723,N4,KQ105_10_P2.3-2,KQ105_L20_5-10-5_10uM_P2.3-2,H228R_cDNA,33.9145569282493,25.7980928438873
Rd2.3_P1+2_MT_20210723,N5,KQ105_10_P2.3-2,KQ105_L20_5-10-5_10uM_P2.3-2,H228R_cDNA,34.2262938410815,25.7979776967224
Rd2.3_P1+2_MT_20210723,N6,KQ105_10_P2.3-2,KQ105_L20_5-10-5_10uM_P2.3-2,H228R_cDNA,34.4893730276096,25.8647048135789
Rd2.3_P1+2_MT_20210723,N16,KQ105_10_P2.3-2,KQ105_L20_5-10-5_10uM_P2.3-2,H228R_cDNA,34.2437620331499,26.2532244117048
Rd2.3_P1+2_MT_20210723,N17,KQ105_10_P2.3-2,KQ105_L20_5-10-5_10uM_P2.3-2,H228R_cDNA,34.3098054636952,26.2915842987201
Rd2.3_P1+2_MT_20210723,N18,KQ105_10_P2.3-2,KQ105_L20_5-10-5_10uM_P2.3-2,H228R_cDNA,34.5535951255939,26.336187322214
Rd2.3_P1+2_MT_20210723,N10,KQ105_3_P2.3-2,KQ105_L20_5-10-5_3uM_P2.3-2,H228R_cDNA,32.1706050014825,24.6399376582808
Rd2.3_P1+2_MT_20210723,N11,KQ105_3_P2.3-2,KQ105_L20_5-10-5_3uM_P2.3-2,H228R_cDNA,32.0762304337915,24.5575573169702
Rd2.3_P1+2_MT_20210723,N12,KQ105_3_P2.3-2,KQ105_L20_5-10-5_3uM_P2.3-2,H228R_cDNA,32.0963154115383,24.6334153337606
Rd2.3_P1+2_MT_20210723,N22,KQ105_3_P2.3-2,KQ105_L20_5-10-5_3uM_P2.3-2,H228R_cDNA,33.6359230956855,25.9896210118768
Rd2.3_P1+2_MT_20210723,N23,KQ105_3_P2.3-2,KQ105_L20_5-10-5_3uM_P2.3-2,H228R_cDNA,33.7035772787281,26.0766188303242
Rd2.3_P1+2_MT_20210723,N24,KQ105_3_P2.3-2,KQ105_L20_5-10-5_3uM_P2.3-2,H228R_cDNA,33.701408332861,26.1098124998352
Rd2.3_P1+2_MT_20210723,M4,KQ106_10_P2.3-2,KQ106_L20_5-10-5_10uM_P2.3-2,H228R_cDNA,33.599281641621,24.8424307192855
Rd2.3_P1+2_MT_20210723,M5,KQ106_10_P2.3-2,KQ106_L20_5-10-5_10uM_P2.3-2,H228R_cDNA,33.3123262068315,24.9326667407686
Rd2.3_P1+2_MT_20210723,M6,KQ106_10_P2.3-2,KQ106_L20_5-10-5_10uM_P2.3-2,H228R_cDNA,33.7418602370277,24.9649367051101
Rd2.3_P1+2_MT_20210723,M16,KQ106_10_P2.3-2,KQ106_L20_5-10-5_10uM_P2.3-2,H228R_cDNA,33.8058156555931,25.3944969313902
Rd2.3_P1+2_MT_20210723,M17,KQ106_10_P2.3-2,KQ106_L20_5-10-5_10uM_P2.3-2,H228R_cDNA,33.2670262898503,25.5164564280633
Rd2.3_P1+2_MT_20210723,M18,KQ106_10_P2.3-2,KQ106_L20_5-10-5_10uM_P2.3-2,H228R_cDNA,33.648193832542,25.5883264023031
Rd2.3_P1+2_MT_20210723,M10,KQ106_3_P2.3-2,KQ106_L20_5-10-5_3uM_P2.3-2,H228R_cDNA,31.7805740709491,24.6409054551504
Rd2.3_P1+2_MT_20210723,M11,KQ106_3_P2.3-2,KQ106_L20_5-10-5_3uM_P2.3-2,H228R_cDNA,32.1402081300575,24.6586313801903
Rd2.3_P1+2_MT_20210723,M12,KQ106_3_P2.3-2,KQ106_L20_5-10-5_3uM_P2.3-2,H228R_cDNA,32.1111361282698,24.7177876681141
Rd2.3_P1+2_MT_20210723,M22,KQ106_3_P2.3-2,KQ106_L20_5-10-5_3uM_P2.3-2,H228R_cDNA,32.7041094385119,24.9274351506546
Rd2.3_P1+2_MT_20210723,M23,KQ106_3_P2.3-2,KQ106_L20_5-10-5_3uM_P2.3-2,H228R_cDNA,32.5904611136652,24.9995632636045
Rd2.3_P1+2_MT_20210723,M24,KQ106_3_P2.3-2,KQ106_L20_5-10-5_3uM_P2.3-2,H228R_cDNA,32.3225044552116,25.0847817926631
Rd2.3_P1+2_MT_20210723,C1,KQ2007_10_P2.3-1,KQ2007_L21_6-10-5_10uM_P2.3-1,rs72404019,31.9772405392293,23.6180996598377
Rd2.3_P1+2_MT_20210723,C2,KQ2007_10_P2.3-1,KQ2007_L21_6-10-5_10uM_P2.3-1,rs72404019,31.984493550316,23.6504673814316
Rd2.3_P1+2_MT_20210723,C3,KQ2007_10_P2.3-1,KQ2007_L21_6-10-5_10uM_P2.3-1,rs72404019,32.3551474212544,23.7290049513008
Rd2.3_P1+2_MT_20210723,C13,KQ2007_10_P2.3-1,KQ2007_L21_6-10-5_10uM_P2.3-1,rs72404019,31.6528120170573,22.9183376121556
Rd2.3_P1+2_MT_20210723,C14,KQ2007_10_P2.3-1,KQ2007_L21_6-10-5_10uM_P2.3-1,rs72404019,31.3746382229305,23.0426630100511
Rd2.3_P1+2_MT_20210723,C15,KQ2007_10_P2.3-1,KQ2007_L21_6-10-5_10uM_P2.3-1,rs72404019,31.5533694784312,23.0599637940535
Rd2.3_P1+2_MT_20210723,C7,KQ2007_3_P2.3-1,KQ2007_L21_6-10-5_3uM_P2.3-1,rs72404019,31.5362121264609,23.5758134761264
Rd2.3_P1+2_MT_20210723,C8,KQ2007_3_P2.3-1,KQ2007_L21_6-10-5_3uM_P2.3-1,rs72404019,31.3335185967535,23.613214087199
Rd2.3_P1+2_MT_20210723,C9,KQ2007_3_P2.3-1,KQ2007_L21_6-10-5_3uM_P2.3-1,rs72404019,31.6967318174392,23.9645825446907
Rd2.3_P1+2_MT_20210723,C19,KQ2007_3_P2.3-1,KQ2007_L21_6-10-5_3uM_P2.3-1,rs72404019,30.6063428176647,22.8180400899074
Rd2.3_P1+2_MT_20210723,C20,KQ2007_3_P2.3-1,KQ2007_L21_6-10-5_3uM_P2.3-1,rs72404019,30.5833566702131,22.9140581352154
Rd2.3_P1+2_MT_20210723,C21,KQ2007_3_P2.3-1,KQ2007_L21_6-10-5_3uM_P2.3-1,rs72404019,30.6529508071356,22.9426667184247
Rd2.3_P1+2_MT_20210723,D4,KQ2019_10_P2.3-1,KQ2019_L21_6-10-5_10uM_P2.3-1,rs72404019,31.8826340029152,23.6672690563409
Rd2.3_P1+2_MT_20210723,D5,KQ2019_10_P2.3-1,KQ2019_L21_6-10-5_10uM_P2.3-1,rs72404019,32.0879556304706,23.7926411048251
Rd2.3_P1+2_MT_20210723,D6,KQ2019_10_P2.3-1,KQ2019_L21_6-10-5_10uM_P2.3-1,rs72404019,32.0114599152252,23.6981712038148
Rd2.3_P1+2_MT_20210723,D16,KQ2019_10_P2.3-1,KQ2019_L21_6-10-5_10uM_P2.3-1,rs72404019,31.904072143211,23.652373055464
Rd2.3_P1+2_MT_20210723,D17,KQ2019_10_P2.3-1,KQ2019_L21_6-10-5_10uM_P2.3-1,rs72404019,31.8695873379801,23.6491129093692
Rd2.3_P1+2_MT_20210723,D18,KQ2019_10_P2.3-1,KQ2019_L21_6-10-5_10uM_P2.3-1,rs72404019,32.0405283713671,23.7093328937211
Rd2.3_P1+2_MT_20210723,D10,KQ2019_3_P2.3-1,KQ2019_L21_6-10-5_3uM_P2.3-1,rs72404019,30.8095969073902,23.1992915293009
Rd2.3_P1+2_MT_20210723,D11,KQ2019_3_P2.3-1,KQ2019_L21_6-10-5_3uM_P2.3-1,rs72404019,30.9431894367651,23.2496450036744
Rd2.3_P1+2_MT_20210723,D12,KQ2019_3_P2.3-1,KQ2019_L21_6-10-5_3uM_P2.3-1,rs72404019,30.8221971886983,23.2926846520907
Rd2.3_P1+2_MT_20210723,D22,KQ2019_3_P2.3-1,KQ2019_L21_6-10-5_3uM_P2.3-1,rs72404019,30.767334242828,23.0139833045778
Rd2.3_P1+2_MT_20210723,D23,KQ2019_3_P2.3-1,KQ2019_L21_6-10-5_3uM_P2.3-1,rs72404019,30.9998820399581,23.0429819177532
Rd2.3_P1+2_MT_20210723,D24,KQ2019_3_P2.3-1,KQ2019_L21_6-10-5_3uM_P2.3-1,rs72404019,30.9507464630988,23.084827121617
Rd2.3_P1+2_MT_20210723,C4,KQ2061_10_P2.3-1,KQ2061_L20_6-08-6_10uM_P2.3-1,rs72404019,31.1513230655478,23.99012950083
Rd2.3_P1+2_MT_20210723,C5,KQ2061_10_P2.3-1,KQ2061_L20_6-08-6_10uM_P2.3-1,rs72404019,31.1729029716887,24.0280612283821
Rd2.3_P1+2_MT_20210723,C6,KQ2061_10_P2.3-1,KQ2061_L20_6-08-6_10uM_P2.3-1,rs72404019,31.1424744083478,24.1686689177749
Rd2.3_P1+2_MT_20210723,C16,KQ2061_10_P2.3-1,KQ2061_L20_6-08-6_10uM_P2.3-1,rs72404019,30.6778799047737,23.6317356100883
Rd2.3_P1+2_MT_20210723,C17,KQ2061_10_P2.3-1,KQ2061_L20_6-08-6_10uM_P2.3-1,rs72404019,30.6412155816031,23.6737267474621
Rd2.3_P1+2_MT_20210723,C18,KQ2061_10_P2.3-1,KQ2061_L20_6-08-6_10uM_P2.3-1,rs72404019,30.8320378788362,23.7370429159253
Rd2.3_P1+2_MT_20210723,C10,KQ2061_3_P2.3-1,KQ2061_L20_6-08-6_3uM_P2.3-1,rs72404019,30.520190713354,23.6271145752788
Rd2.3_P1+2_MT_20210723,C11,KQ2061_3_P2.3-1,KQ2061_L20_6-08-6_3uM_P2.3-1,rs72404019,30.5800803989471,23.6563884003175
Rd2.3_P1+2_MT_20210723,C12,KQ2061_3_P2.3-1,KQ2061_L20_6-08-6_3uM_P2.3-1,rs72404019,30.5961541511791,23.71201728393
Rd2.3_P1+2_MT_20210723,C22,KQ2061_3_P2.3-1,KQ2061_L20_6-08-6_3uM_P2.3-1,rs72404019,30.0962887554916,22.9650504830298
Rd2.3_P1+2_MT_20210723,C23,KQ2061_3_P2.3-1,KQ2061_L20_6-08-6_3uM_P2.3-1,rs72404019,30.0709716290887,22.9975797104677
Rd2.3_P1+2_MT_20210723,C24,KQ2061_3_P2.3-1,KQ2061_L20_6-08-6_3uM_P2.3-1,rs72404019,30.0767225738046,23.0597499511165
Rd2.3_P1+2_MT_20210723,E4,KQ2063_10_P2.3-1,KQ2063_L21_7-08-6_10uM_P2.3-1,rs72404019,32.1874246352246,24.2043436553333
Rd2.3_P1+2_MT_20210723,E5,KQ2063_10_P2.3-1,KQ2063_L21_7-08-6_10uM_P2.3-1,rs72404019,32.676799988462,24.288612951841
Rd2.3_P1+2_MT_20210723,E6,KQ2063_10_P2.3-1,KQ2063_L21_7-08-6_10uM_P2.3-1,rs72404019,32.3446554668433,24.4480662848373
Rd2.3_P1+2_MT_20210723,E16,KQ2063_10_P2.3-1,KQ2063_L21_7-08-6_10uM_P2.3-1,rs72404019,31.8266422999751,23.3329324056895
Rd2.3_P1+2_MT_20210723,E17,KQ2063_10_P2.3-1,KQ2063_L21_7-08-6_10uM_P2.3-1,rs72404019,31.6718171696213,23.3882018424497
Rd2.3_P1+2_MT_20210723,E18,KQ2063_10_P2.3-1,KQ2063_L21_7-08-6_10uM_P2.3-1,rs72404019,31.6878357988731,23.5133249753646
Rd2.3_P1+2_MT_20210723,E10,KQ2063_3_P2.3-1,KQ2063_L21_7-08-6_3uM_P2.3-1,rs72404019,30.8800653462336,23.0642794044827
Rd2.3_P1+2_MT_20210723,E11,KQ2063_3_P2.3-1,KQ2063_L21_7-08-6_3uM_P2.3-1,rs72404019,30.7981512050798,23.0945446755831
Rd2.3_P1+2_MT_20210723,E12,KQ2063_3_P2.3-1,KQ2063_L21_7-08-6_3uM_P2.3-1,rs72404019,30.9218547592693,23.1179719122417
Rd2.3_P1+2_MT_20210723,E22,KQ2063_3_P2.3-1,KQ2063_L21_7-08-6_3uM_P2.3-1,rs72404019,30.8984217650481,23.0220691066604
Rd2.3_P1+2_MT_20210723,E23,KQ2063_3_P2.3-1,KQ2063_L21_7-08-6_3uM_P2.3-1,rs72404019,30.8699942781647,23.1623164460073
Rd2.3_P1+2_MT_20210723,E24,KQ2063_3_P2.3-1,KQ2063_L21_7-08-6_3uM_P2.3-1,rs72404019,30.9628155493915,23.1328658701668
Rd2.3_P1+2_MT_20210723,B4,KQ2070_10_P2.3-1,KQ2070_L20_6-08-6_10uM_P2.3-1,rs72404019,31.5191129794481,23.2296381344622
Rd2.3_P1+2_MT_20210723,B5,KQ2070_10_P2.3-1,KQ2070_L20_6-08-6_10uM_P2.3-1,rs72404019,31.2699479761102,23.2513918660643
Rd2.3_P1+2_MT_20210723,B6,KQ2070_10_P2.3-1,KQ2070_L20_6-08-6_10uM_P2.3-1,rs72404019,31.5612432813388,23.2961173661091
Rd2.3_P1+2_MT_20210723,B16,KQ2070_10_P2.3-1,KQ2070_L20_6-08-6_10uM_P2.3-1,rs72404019,30.8703358464331,23.0111186655872
Rd2.3_P1+2_MT_20210723,B17,KQ2070_10_P2.3-1,KQ2070_L20_6-08-6_10uM_P2.3-1,rs72404019,30.737494062275,22.9766268722464
Rd2.3_P1+2_MT_20210723,B18,KQ2070_10_P2.3-1,KQ2070_L20_6-08-6_10uM_P2.3-1,rs72404019,30.7800994610376,22.9760127576477
Rd2.3_P1+2_MT_20210723,B10,KQ2070_3_P2.3-1,KQ2070_L20_6-08-6_3uM_P2.3-1,rs72404019,30.4865331365417,22.9786992362268
Rd2.3_P1+2_MT_20210723,B11,KQ2070_3_P2.3-1,KQ2070_L20_6-08-6_3uM_P2.3-1,rs72404019,30.6358671493713,23.0120770392281
Rd2.3_P1+2_MT_20210723,B12,KQ2070_3_P2.3-1,KQ2070_L20_6-08-6_3uM_P2.3-1,rs72404019,30.6371437735834,23.0619178289008
Rd2.3_P1+2_MT_20210723,B22,KQ2070_3_P2.3-1,KQ2070_L20_6-08-6_3uM_P2.3-1,rs72404019,30.68608889109,23.1002702216115
Rd2.3_P1+2_MT_20210723,B23,KQ2070_3_P2.3-1,KQ2070_L20_6-08-6_3uM_P2.3-1,rs72404019,30.5968758990621,23.1502431939335
Rd2.3_P1+2_MT_20210723,B24,KQ2070_3_P2.3-1,KQ2070_L20_6-08-6_3uM_P2.3-1,rs72404019,30.6346444743644,23.2526864181963
Rd2.3_P1+2_MT_20210723,F4,KQ2071_10_P2.3-1,KQ2071_L20_6-08-6_10uM_P2.3-1,rs72404019,31.083582051674,23.1023171877234
Rd2.3_P1+2_MT_20210723,F5,KQ2071_10_P2.3-1,KQ2071_L20_6-08-6_10uM_P2.3-1,rs72404019,31.1185936756703,23.1299489415427
Rd2.3_P1+2_MT_20210723,F6,KQ2071_10_P2.3-1,KQ2071_L20_6-08-6_10uM_P2.3-1,rs72404019,31.0734928100486,23.109196915873
Rd2.3_P1+2_MT_20210723,F16,KQ2071_10_P2.3-1,KQ2071_L20_6-08-6_10uM_P2.3-1,rs72404019,30.7691270931199,23.1115856731498
Rd2.3_P1+2_MT_20210723,F17,KQ2071_10_P2.3-1,KQ2071_L20_6-08-6_10uM_P2.3-1,rs72404019,30.8202751482109,23.1488399249477
Rd2.3_P1+2_MT_20210723,F18,KQ2071_10_P2.3-1,KQ2071_L20_6-08-6_10uM_P2.3-1,rs72404019,30.9563829628828,23.2776466981724
Rd2.3_P1+2_MT_20210723,F10,KQ2071_3_P2.3-1,KQ2071_L20_6-08-6_3uM_P2.3-1,rs72404019,30.6081826115124,23.2502074434248
Rd2.3_P1+2_MT_20210723,F11,KQ2071_3_P2.3-1,KQ2071_L20_6-08-6_3uM_P2.3-1,rs72404019,30.6494796753829,23.2755836500193
Rd2.3_P1+2_MT_20210723,F12,KQ2071_3_P2.3-1,KQ2071_L20_6-08-6_3uM_P2.3-1,rs72404019,30.8484233618303,23.3926728452264
Rd2.3_P1+2_MT_20210723,F22,KQ2071_3_P2.3-1,KQ2071_L20_6-08-6_3uM_P2.3-1,rs72404019,30.5879552558366,23.1029741609842
Rd2.3_P1+2_MT_20210723,F23,KQ2071_3_P2.3-1,KQ2071_L20_6-08-6_3uM_P2.3-1,rs72404019,30.6660147130733,23.1044839305001
Rd2.3_P1+2_MT_20210723,F24,KQ2071_3_P2.3-1,KQ2071_L20_6-08-6_3uM_P2.3-1,rs72404019,30.7075636197305,23.1292384719132
Rd2.3_P1+2_MT_20210723,D1,KQ258_10_P2.3-1,KQ258_L20_5-10-5_10uM_P2.3-1,rs72404019,31.7984454493043,23.317336352149
Rd2.3_P1+2_MT_20210723,D2,KQ258_10_P2.3-1,KQ258_L20_5-10-5_10uM_P2.3-1,rs72404019,32.0107853992385,23.3589943202329
Rd2.3_P1+2_MT_20210723,D3,KQ258_10_P2.3-1,KQ258_L20_5-10-5_10uM_P2.3-1,rs72404019,32.0934682984518,23.3380717911939
Rd2.3_P1+2_MT_20210723,D13,KQ258_10_P2.3-1,KQ258_L20_5-10-5_10uM_P2.3-1,rs72404019,31.7308760124571,23.1692082080541
Rd2.3_P1+2_MT_20210723,D14,KQ258_10_P2.3-1,KQ258_L20_5-10-5_10uM_P2.3-1,rs72404019,31.816291424428,23.2213180547756
Rd2.3_P1+2_MT_20210723,D15,KQ258_10_P2.3-1,KQ258_L20_5-10-5_10uM_P2.3-1,rs72404019,31.7138702915559,23.2815894964329
Rd2.3_P1+2_MT_20210723,D7,KQ258_3_P2.3-1,KQ258_L20_5-10-5_3uM_P2.3-1,rs72404019,30.8564765678842,23.0069445888353
Rd2.3_P1+2_MT_20210723,D8,KQ258_3_P2.3-1,KQ258_L20_5-10-5_3uM_P2.3-1,rs72404019,30.7984511548735,23.0298023772183
Rd2.3_P1+2_MT_20210723,D9,KQ258_3_P2.3-1,KQ258_L20_5-10-5_3uM_P2.3-1,rs72404019,30.9116611701719,23.0540215738911
Rd2.3_P1+2_MT_20210723,D19,KQ258_3_P2.3-1,KQ258_L20_5-10-5_3uM_P2.3-1,rs72404019,30.9654267137939,23.0958195933844
Rd2.3_P1+2_MT_20210723,D20,KQ258_3_P2.3-1,KQ258_L20_5-10-5_3uM_P2.3-1,rs72404019,30.9097572447525,23.1176023771553
Rd2.3_P1+2_MT_20210723,D21,KQ258_3_P2.3-1,KQ258_L20_5-10-5_3uM_P2.3-1,rs72404019,30.9035253479463,23.2295505156592
Rd2.3_P1+2_MT_20210723,M1,KQ279_10_P2.3-2,KQ279_L20_5-10-5_10uM_P2.3-2,rs8113956,33.1878463872921,24.0471650358403
Rd2.3_P1+2_MT_20210723,M2,KQ279_10_P2.3-2,KQ279_L20_5-10-5_10uM_P2.3-2,rs8113956,32.9896867714464,24.1082101181682
