Experiment Name,Position,SampleName,ASO Short Description ,Target SNP ID,CrossingPoint,CrossingPoint.1
Rd2.3_P9_MT+WT_20210726,F7,KQ2048_3_P9,KQ2048_L21_7-08-6_3uM_P2.3-9,rs13040636,31.5382796026073,23.2254556214395
Rd2.3_P9_MT+WT_20210726,F8,KQ2048_3_P9,KQ2048_L21_7-08-6_3uM_P2.3-9,rs13040636,31.2774559557536,23.3034225693312
Rd2.3_P9_MT+WT_20210726,F9,KQ2048_3_P9,KQ2048_L21_7-08-6_3uM_P2.3-9,rs13040636,31.512958502034,23.3644484678346
Rd2.3_P9_MT+WT_20210726,F19,KQ2048_3_P9,KQ2048_L21_7-08-6_3uM_P2.3-9,rs13040636,32.1265897969774,23.6199023521589
Rd2.3_P9_MT+WT_20210726,F20,KQ2048_3_P9,KQ2048_L21_7-08-6_3uM_P2.3-9,rs13040636,32.2262572867282,23.6796190257462
Rd2.3_P9_MT+WT_20210726,F21,KQ2048_3_P9,KQ2048_L21_7-08-6_3uM_P2.3-9,rs13040636,31.8340508423804,23.7183519035109
Rd2.3_P9_MT+WT_20210726,E1,KQ2065_10_P9,KQ2065_L20_6-08-6_10uM_P2.3-9,rs13040636,32.5810580483282,23.8765829442809
Rd2.3_P9_MT+WT_20210726,E2,KQ2065_10_P9,KQ2065_L20_6-08-6_10uM_P2.3-9,rs13040636,32.6347626801475,23.9178302182901
Rd2.3_P9_MT+WT_20210726,E3,KQ2065_10_P9,KQ2065_L20_6-08-6_10uM_P2.3-9,rs13040636,32.5214595966528,23.9347730170845
Rd2.3_P9_MT+WT_20210726,E13,KQ2065_10_P9,KQ2065_L20_6-08-6_10uM_P2.3-9,rs13040636,32.209789472722,23.5976381745943
Rd2.3_P9_MT+WT_20210726,E14,KQ2065_10_P9,KQ2065_L20_6-08-6_10uM_P2.3-9,rs13040636,32.4630511877833,23.671114058287
Rd2.3_P9_MT+WT_20210726,E15,KQ2065_10_P9,KQ2065_L20_6-08-6_10uM_P2.3-9,rs13040636,32.2987760168865,23.720195513742
Rd2.3_P9_MT+WT_20210726,E7,KQ2065_3_P9,KQ2065_L20_6-08-6_3uM_P2.3-9,rs13040636,30.8416060897065,22.8628970052186
Rd2.3_P9_MT+WT_20210726,E8,KQ2065_3_P9,KQ2065_L20_6-08-6_3uM_P2.3-9,rs13040636,30.7431779201589,22.9468326552293
Rd2.3_P9_MT+WT_20210726,E9,KQ2065_3_P9,KQ2065_L20_6-08-6_3uM_P2.3-9,rs13040636,30.8642076429239,23.0093332848256
Rd2.3_P9_MT+WT_20210726,E19,KQ2065_3_P9,KQ2065_L20_6-08-6_3uM_P2.3-9,rs13040636,31.8406800314506,23.5514193585279
Rd2.3_P9_MT+WT_20210726,E20,KQ2065_3_P9,KQ2065_L20_6-08-6_3uM_P2.3-9,rs13040636,31.7151642948383,23.594679467515
Rd2.3_P9_MT+WT_20210726,E21,KQ2065_3_P9,KQ2065_L20_6-08-6_3uM_P2.3-9,rs13040636,31.8112827715504,23.6914965832585
Rd2.3_P9_MT+WT_20210726,A4,KQ2086_10_P9,KQ2086_L19_6-08-5_10uM_P2.3-9,rs13040636,33.0229070780559,23.936551125065
Rd2.3_P9_MT+WT_20210726,A5,KQ2086_10_P9,KQ2086_L19_6-08-5_10uM_P2.3-9,rs13040636,32.9155200579524,24.0865451343363
Rd2.3_P9_MT+WT_20210726,A6,KQ2086_10_P9,KQ2086_L19_6-08-5_10uM_P2.3-9,rs13040636,32.8660571847651,24.1020740809648
Rd2.3_P9_MT+WT_20210726,A16,KQ2086_10_P9,KQ2086_L19_6-08-5_10uM_P2.3-9,rs13040636,32.7814807850044,24.536868976811
Rd2.3_P9_MT+WT_20210726,A17,KQ2086_10_P9,KQ2086_L19_6-08-5_10uM_P2.3-9,rs13040636,32.9613093014461,24.6446700310998
Rd2.3_P9_MT+WT_20210726,A18,KQ2086_10_P9,KQ2086_L19_6-08-5_10uM_P2.3-9,rs13040636,32.9457768517973,24.6731268016457
Rd2.3_P9_MT+WT_20210726,A10,KQ2086_3_P9,KQ2086_L19_6-08-5_3uM_P2.3-9,rs13040636,31.2636067077405,23.4136601874866
Rd2.3_P9_MT+WT_20210726,A11,KQ2086_3_P9,KQ2086_L19_6-08-5_3uM_P2.3-9,rs13040636,31.3359159770819,23.5130708386496
Rd2.3_P9_MT+WT_20210726,A12,KQ2086_3_P9,KQ2086_L19_6-08-5_3uM_P2.3-9,rs13040636,31.5660565280065,23.5681475714595
Rd2.3_P9_MT+WT_20210726,A22,KQ2086_3_P9,KQ2086_L19_6-08-5_3uM_P2.3-9,rs13040636,31.843280366598,24.0418151093936
Rd2.3_P9_MT+WT_20210726,A23,KQ2086_3_P9,KQ2086_L19_6-08-5_3uM_P2.3-9,rs13040636,31.8905596835457,24.226403508857
Rd2.3_P9_MT+WT_20210726,A24,KQ2086_3_P9,KQ2086_L19_6-08-5_3uM_P2.3-9,rs13040636,32.2433475967266,24.2699779237772
Rd2.3_P9_MT+WT_20210726,A1,KQ372_10_P9,KQ372_L20_5-10-5_10uM_P2.3-9,rs8113956,33.1384152434582,24.9724966615695
Rd2.3_P9_MT+WT_20210726,A2,KQ372_10_P9,KQ372_L20_5-10-5_10uM_P2.3-9,rs8113956,33.7512264850288,25.0104547786758
Rd2.3_P9_MT+WT_20210726,A3,KQ372_10_P9,KQ372_L20_5-10-5_10uM_P2.3-9,rs8113956,33.6354218679894,25.0491599595972
Rd2.3_P9_MT+WT_20210726,A13,KQ372_10_P9,KQ372_L20_5-10-5_10uM_P2.3-9,rs8113956,32.9123194435033,24.7127463186463
Rd2.3_P9_MT+WT_20210726,A14,KQ372_10_P9,KQ372_L20_5-10-5_10uM_P2.3-9,rs8113956,33.0963656431728,24.657269506038
Rd2.3_P9_MT+WT_20210726,A15,KQ372_10_P9,KQ372_L20_5-10-5_10uM_P2.3-9,rs8113956,33.4515311113789,24.7015683759216
Rd2.3_P9_MT+WT_20210726,A7,KQ372_3_P9,KQ372_L20_5-10-5_3uM_P2.3-9,rs8113956,31.5369623119289,23.388166934837
Rd2.3_P9_MT+WT_20210726,A8,KQ372_3_P9,KQ372_L20_5-10-5_3uM_P2.3-9,rs8113956,31.2663531939826,23.3942475744878
Rd2.3_P9_MT+WT_20210726,A9,KQ372_3_P9,KQ372_L20_5-10-5_3uM_P2.3-9,rs8113956,31.6421062997869,23.4200401486177
Rd2.3_P9_MT+WT_20210726,A19,KQ372_3_P9,KQ372_L20_5-10-5_3uM_P2.3-9,rs8113956,31.9521619450151,24.1101731363203
Rd2.3_P9_MT+WT_20210726,A20,KQ372_3_P9,KQ372_L20_5-10-5_3uM_P2.3-9,rs8113956,31.9241519018769,24.2108954255616
Rd2.3_P9_MT+WT_20210726,A21,KQ372_3_P9,KQ372_L20_5-10-5_3uM_P2.3-9,rs8113956,32.2609186930975,24.2544779741497
Rd2.3_P9_MT+WT_20210726,C1,KQ501_10_P9,KQ501_L20_5-10-5_10uM_P2.3-9,rs13040636,39.4444914797065,32.9249964362513
Rd2.3_P9_MT+WT_20210726,C2,KQ501_10_P9,KQ501_L20_5-10-5_10uM_P2.3-9,rs13040636, ,32.9224913012058
Rd2.3_P9_MT+WT_20210726,C3,KQ501_10_P9,KQ501_L20_5-10-5_10uM_P2.3-9,rs13040636, ,32.7995254787789
Rd2.3_P9_MT+WT_20210726,C13,KQ501_10_P9,KQ501_L20_5-10-5_10uM_P2.3-9,rs13040636,31.9143751121455,23.9128284019021
Rd2.3_P9_MT+WT_20210726,C14,KQ501_10_P9,KQ501_L20_5-10-5_10uM_P2.3-9,rs13040636,32.3198419041544,24.036454591123
Rd2.3_P9_MT+WT_20210726,C15,KQ501_10_P9,KQ501_L20_5-10-5_10uM_P2.3-9,rs13040636,31.9803386576386,24.0225372859238
Rd2.3_P9_MT+WT_20210726,C7,KQ501_3_P9,KQ501_L20_5-10-5_3uM_P2.3-9,rs13040636,30.7191949798947,23.2179092745786
Rd2.3_P9_MT+WT_20210726,C8,KQ501_3_P9,KQ501_L20_5-10-5_3uM_P2.3-9,rs13040636,30.7341954742608,23.1448112660967
Rd2.3_P9_MT+WT_20210726,C9,KQ501_3_P9,KQ501_L20_5-10-5_3uM_P2.3-9,rs13040636,30.7945680752905,23.1805655664808
Rd2.3_P9_MT+WT_20210726,C19,KQ501_3_P9,KQ501_L20_5-10-5_3uM_P2.3-9,rs13040636,31.1717221749869,23.257471965874
Rd2.3_P9_MT+WT_20210726,C20,KQ501_3_P9,KQ501_L20_5-10-5_3uM_P2.3-9,rs13040636,31.0480701193042,23.3176476099854
Rd2.3_P9_MT+WT_20210726,C21,KQ501_3_P9,KQ501_L20_5-10-5_3uM_P2.3-9,rs13040636,31.3822067501203,23.3704173373933
Rd2.3_P9_MT+WT_20210726,B1,KQ957_10_P9,KQ957_L20_5-10-5_10uM_P2.3-9,rs3787130,32.9962764212759,24.6023082352417
Rd2.3_P9_MT+WT_20210726,B2,KQ957_10_P9,KQ957_L20_5-10-5_10uM_P2.3-9,rs3787130,32.6913907897569,24.6501009304045
Rd2.3_P9_MT+WT_20210726,B3,KQ957_10_P9,KQ957_L20_5-10-5_10uM_P2.3-9,rs3787130,33.2002989334096,24.6673524094093
Rd2.3_P9_MT+WT_20210726,B13,KQ957_10_P9,KQ957_L20_5-10-5_10uM_P2.3-9,rs3787130,33.448104686961,24.7579580630759
Rd2.3_P9_MT+WT_20210726,B14,KQ957_10_P9,KQ957_L20_5-10-5_10uM_P2.3-9,rs3787130,32.9577317875991,24.8451440750797
Rd2.3_P9_MT+WT_20210726,B15,KQ957_10_P9,KQ957_L20_5-10-5_10uM_P2.3-9,rs3787130,33.5467965493478,24.8815802135982
Rd2.3_P9_MT+WT_20210726,B7,KQ957_3_P9,KQ957_L20_5-10-5_3uM_P2.3-9,rs3787130,31.5711121760407,23.1616344158908
Rd2.3_P9_MT+WT_20210726,B8,KQ957_3_P9,KQ957_L20_5-10-5_3uM_P2.3-9,rs3787130,31.3345376648579,23.1668926840852
Rd2.3_P9_MT+WT_20210726,B9,KQ957_3_P9,KQ957_L20_5-10-5_3uM_P2.3-9,rs3787130,31.0676405296526,23.1504865283655
Rd2.3_P9_MT+WT_20210726,B19,KQ957_3_P9,KQ957_L20_5-10-5_3uM_P2.3-9,rs3787130,32.9879485997305,24.5958356395088
Rd2.3_P9_MT+WT_20210726,B20,KQ957_3_P9,KQ957_L20_5-10-5_3uM_P2.3-9,rs3787130,33.3488051408163,24.6873333570557
Rd2.3_P9_MT+WT_20210726,B21,KQ957_3_P9,KQ957_L20_5-10-5_3uM_P2.3-9,rs3787130,33.1671485957367,24.7477422569748
Rd2.3_P9_MT+WT_20210726,G1,Naïve_P9,Naïve_P2.3-9,,29.8280226619831,23.6848642739606
Rd2.3_P9_MT+WT_20210726,G2,Naïve_P9,Naïve_P2.3-9,,29.9134420096724,23.7721246916924
Rd2.3_P9_MT+WT_20210726,G3,Naïve_P9,Naïve_P2.3-9,,30.2248738303607,23.8501266148626
Rd2.3_P9_MT+WT_20210726,G4,Naïve_P9,Naïve_P2.3-9,,29.5728937464398,22.9540717702244
Rd2.3_P9_MT+WT_20210726,G5,Naïve_P9,Naïve_P2.3-9,,29.6799980465903,23.0290981087038
Rd2.3_P9_MT+WT_20210726,G6,Naïve_P9,Naïve_P2.3-9,,29.9021420630142,23.0948546920765
Rd2.3_P9_MT+WT_20210726,H1,Naïve_P9,Naïve_P2.3-9,,30.7122866421121,24.0543171289143
Rd2.3_P9_MT+WT_20210726,H2,Naïve_P9,Naïve_P2.3-9,,30.6349289163552,24.0661881639637
Rd2.3_P9_MT+WT_20210726,H3,Naïve_P9,Naïve_P2.3-9,,30.7711792693096,24.2258359886009
Rd2.3_P9_MT+WT_20210726,H4,Naïve_P9,Naïve_P2.3-9,,30.8632096714828,24.5385032274561
Rd2.3_P9_MT+WT_20210726,H5,Naïve_P9,Naïve_P2.3-9,,31.1644230855532,24.5300494195392
Rd2.3_P9_MT+WT_20210726,H6,Naïve_P9,Naïve_P2.3-9,,31.0723821872592,24.62101195644
