Experiment Name,Position,SampleName,ASO Microsynth ID,Target SNP ID,CrossingPoint,CrossingPoint.1,dCt,dCt Avg,Avg,SD,ddCt,Avg_ddCt,Exp
Rd2.1.3_P1+2_Total_20210730,F22,Ionis77_10_P2.1-1,Ionis77_10uM_P2.1-1,,30.84312734,23.77910515,7.064022191,,,,0.554152517,0.48421528,0.714885809
Rd2.1.3_P1+2_Total_20210730,F23,Ionis77_10_P2.1-1,Ionis77_10uM_P2.1-1,,30.71856564,23.78135832,6.937207323,,,,0.427337649,,
Rd2.1.3_P1+2_Total_20210730,F24,Ionis77_10_P2.1-1,Ionis77_10uM_P2.1-1,,30.80367389,23.82264854,6.981025348,,,,0.471155674,,
Rd2.1.3_P1+2_Total_20210730,D4,KQ106_10_P2.1-1,KQ106_L20_5-10-5_10uM_P2.1-1,H228R_cDNA,31.31127968,23.20257208,8.108707602,,,,1.598837928,1.429777297,0.371188187
Rd2.1.3_P1+2_Total_20210730,D5,KQ106_10_P2.1-1,KQ106_L20_5-10-5_10uM_P2.1-1,H228R_cDNA,31.11837365,23.222466,7.895907644,,,,1.38603797,,
Rd2.1.3_P1+2_Total_20210730,D6,KQ106_10_P2.1-1,KQ106_L20_5-10-5_10uM_P2.1-1,H228R_cDNA,31.09189279,23.27756712,7.814325666,,,,1.304455992,,
Rd2.1.3_P1+2_Total_20210730,D16,KQ106_10_P2.1-1,KQ106_L20_5-10-5_10uM_P2.1-1,H228R_cDNA,31.34482457,23.90869399,7.436130578,,,,0.926260904,0.946719228,0.518810928
Rd2.1.3_P1+2_Total_20210730,D17,KQ106_10_P2.1-1,KQ106_L20_5-10-5_10uM_P2.1-1,H228R_cDNA,31.52999967,23.96365054,7.56634913,,,,1.056479456,,
Rd2.1.3_P1+2_Total_20210730,D18,KQ106_10_P2.1-1,KQ106_L20_5-10-5_10uM_P2.1-1,H228R_cDNA,31.37948618,24.01219918,7.367286998,,,,0.857417324,,
Rd2.1.3_P1+2_Total_20210730,C4,KQ242_10_P2.1-1,KQ242_L20_5-10-5_10uM_P2.1-1,rs199890410,29.92142372,22.75982545,7.161598264,,,,0.65172859,0.583174481,0.667493419
Rd2.1.3_P1+2_Total_20210730,C5,KQ242_10_P2.1-1,KQ242_L20_5-10-5_10uM_P2.1-1,rs199890410,29.90591198,22.80790446,7.098007512,,,,0.588137838,,
Rd2.1.3_P1+2_Total_20210730,C6,KQ242_10_P2.1-1,KQ242_L20_5-10-5_10uM_P2.1-1,rs199890410,29.86108694,22.84156025,7.01952669,,,,0.509657016,,
Rd2.1.3_P1+2_Total_20210730,C16,KQ242_10_P2.1-1,KQ242_L20_5-10-5_10uM_P2.1-1,rs199890410,30.10636773,22.82022389,7.286143845,,,,0.776274171,0.669267621,0.628825827
Rd2.1.3_P1+2_Total_20210730,C17,KQ242_10_P2.1-1,KQ242_L20_5-10-5_10uM_P2.1-1,rs199890410,29.98713144,22.89764749,7.089483945,,,,0.579614272,,
Rd2.1.3_P1+2_Total_20210730,C18,KQ242_10_P2.1-1,KQ242_L20_5-10-5_10uM_P2.1-1,rs199890410,30.0916199,22.9298358,7.161784095,,,,0.651914421,,
Rd2.1.3_P1+2_Total_20210730,A10,KQ243_10_P2.1-1,KQ243_L20_5-10-5_10uM_P2.1-1,rs199890410,30.61816032,23.41068399,7.207476329,,,,0.697606655,0.800049377,0.574329521
Rd2.1.3_P1+2_Total_20210730,A11,KQ243_10_P2.1-1,KQ243_L20_5-10-5_10uM_P2.1-1,rs199890410,30.86641321,23.51510021,7.351312993,,,,0.841443319,,
Rd2.1.3_P1+2_Total_20210730,A12,KQ243_10_P2.1-1,KQ243_L20_5-10-5_10uM_P2.1-1,rs199890410,30.92884662,23.55787879,7.37096783,,,,0.861098156,,
Rd2.1.3_P1+2_Total_20210730,A22,KQ243_10_P2.1-1,KQ243_L20_5-10-5_10uM_P2.1-1,rs199890410,32.15233029,24.17796269,7.974367596,,,,1.464497922,1.421499741,0.373324025
Rd2.1.3_P1+2_Total_20210730,A23,KQ243_10_P2.1-1,KQ243_L20_5-10-5_10uM_P2.1-1,rs199890410,32.1518421,24.23393873,7.917903373,,,,1.408033699,,
Rd2.1.3_P1+2_Total_20210730,A24,KQ243_10_P2.1-1,KQ243_L20_5-10-5_10uM_P2.1-1,rs199890410,32.2093771,24.30753982,7.901837276,,,,1.391967602,,
Rd2.1.3_P1+2_Total_20210730,F7,KQ244_10_P2.1-1,KQ244_L20_5-10-5_10uM_P2.1-1,rs199890410,30.0675141,23.03541442,7.032099672,,,,0.522229998,0.626460787,0.647763559
Rd2.1.3_P1+2_Total_20210730,F8,KQ244_10_P2.1-1,KQ244_L20_5-10-5_10uM_P2.1-1,rs199890410,30.18078028,23.0509152,7.129865084,,,,0.61999541,,
Rd2.1.3_P1+2_Total_20210730,F9,KQ244_10_P2.1-1,KQ244_L20_5-10-5_10uM_P2.1-1,rs199890410,30.34006906,23.09304243,7.247026626,,,,0.737156952,,
Rd2.1.3_P1+2_Total_20210730,F19,KQ244_10_P2.1-1,KQ244_L20_5-10-5_10uM_P2.1-1,rs199890410,30.82244523,23.50508225,7.317362985,,,,0.807493311,0.799588538,0.574513007
Rd2.1.3_P1+2_Total_20210730,F20,KQ244_10_P2.1-1,KQ244_L20_5-10-5_10uM_P2.1-1,rs199890410,30.82232629,23.55446094,7.267865347,,,,0.757995673,,
Rd2.1.3_P1+2_Total_20210730,F21,KQ244_10_P2.1-1,KQ244_L20_5-10-5_10uM_P2.1-1,rs199890410,30.98318084,23.64003454,7.343146305,,,,0.833276631,,
Rd2.1.3_P1+2_Total_20210730,B7,KQ245_10_P2.1-1,KQ245_L20_5-10-5_10uM_P2.1-1,rs139851880,30.29434744,23.00562481,7.288722637,,,,0.778852963,0.775327175,0.584256111
Rd2.1.3_P1+2_Total_20210730,B8,KQ245_10_P2.1-1,KQ245_L20_5-10-5_10uM_P2.1-1,rs139851880,30.48442254,23.09388923,7.390533303,,,,0.880663629,,
Rd2.1.3_P1+2_Total_20210730,B9,KQ245_10_P2.1-1,KQ245_L20_5-10-5_10uM_P2.1-1,rs139851880,30.25810378,23.08176917,7.176334608,,,,0.666464934,,
Rd2.1.3_P1+2_Total_20210730,B19,KQ245_10_P2.1-1,KQ245_L20_5-10-5_10uM_P2.1-1,rs139851880,31.34351954,23.80330046,7.540219082,,,,1.030349408,1.106776218,0.464330445
Rd2.1.3_P1+2_Total_20210730,B20,KQ245_10_P2.1-1,KQ245_L20_5-10-5_10uM_P2.1-1,rs139851880,31.54993333,23.87765082,7.672282517,,,,1.162412843,,
Rd2.1.3_P1+2_Total_20210730,B21,KQ245_10_P2.1-1,KQ245_L20_5-10-5_10uM_P2.1-1,rs139851880,31.52815977,23.89072369,7.637436078,,,,1.127566404,,
Rd2.1.3_P1+2_Total_20210730,E4,KQ257_10_P2.1-1,KQ257_L20_5-10-5_10uM_P2.1-1,rs72404019,31.81331587,23.50251338,8.310802493,,,,1.800932819,1.624104698,0.324411148
Rd2.1.3_P1+2_Total_20210730,E5,KQ257_10_P2.1-1,KQ257_L20_5-10-5_10uM_P2.1-1,rs72404019,31.58670655,23.5203631,8.066343449,,,,1.556473775,,
Rd2.1.3_P1+2_Total_20210730,E6,KQ257_10_P2.1-1,KQ257_L20_5-10-5_10uM_P2.1-1,rs72404019,31.55312761,23.52835043,8.024777175,,,,1.514907501,,
Rd2.1.3_P1+2_Total_20210730,E16,KQ257_10_P2.1-1,KQ257_L20_5-10-5_10uM_P2.1-1,rs72404019,31.60941025,24.05005693,7.559353317,,,,1.049483643,0.982866955,0.505973259
Rd2.1.3_P1+2_Total_20210730,E17,KQ257_10_P2.1-1,KQ257_L20_5-10-5_10uM_P2.1-1,rs72404019,31.71807546,24.14532212,7.572753335,,,,1.062883661,,
Rd2.1.3_P1+2_Total_20210730,E18,KQ257_10_P2.1-1,KQ257_L20_5-10-5_10uM_P2.1-1,rs72404019,31.61690458,24.27080134,7.346103235,,,,0.836233561,,
Rd2.1.3_P1+2_Total_20210730,E1,KQ258_10_P2.1-1,KQ258_L20_5-10-5_10uM_P2.1-1,rs72404019,31.63663219,23.33096102,8.30567117,,,,1.795801496,1.806349315,0.285913508
Rd2.1.3_P1+2_Total_20210730,E2,KQ258_10_P2.1-1,KQ258_L20_5-10-5_10uM_P2.1-1,rs72404019,31.52870607,23.38586693,8.142839134,,,,1.63296946,,
Rd2.1.3_P1+2_Total_20210730,E3,KQ258_10_P2.1-1,KQ258_L20_5-10-5_10uM_P2.1-1,rs72404019,31.97520678,23.47506011,8.500146664,,,,1.99027699,,
Rd2.1.3_P1+2_Total_20210730,E13,KQ258_10_P2.1-1,KQ258_L20_5-10-5_10uM_P2.1-1,rs72404019,32.19311327,23.92366417,8.269449103,,,,1.759579429,1.622924803,0.324676573
Rd2.1.3_P1+2_Total_20210730,E14,KQ258_10_P2.1-1,KQ258_L20_5-10-5_10uM_P2.1-1,rs72404019,32.0431586,23.96106927,8.082089328,,,,1.572219654,,
Rd2.1.3_P1+2_Total_20210730,E15,KQ258_10_P2.1-1,KQ258_L20_5-10-5_10uM_P2.1-1,rs72404019,32.05405906,24.00721406,8.046845,,,,1.536975326,,
Rd2.1.3_P1+2_Total_20210730,C1,KQ280_10_P2.1-1,KQ280_L20_5-10-5_10uM_P2.1-1,rs8113956,31.31135242,23.23210607,8.079246346,,,,1.569376672,1.510589143,0.350967867
Rd2.1.3_P1+2_Total_20210730,C2,KQ280_10_P2.1-1,KQ280_L20_5-10-5_10uM_P2.1-1,rs8113956,31.28932803,23.26521304,8.02411499,,,,1.514245316,,
Rd2.1.3_P1+2_Total_20210730,C3,KQ280_10_P2.1-1,KQ280_L20_5-10-5_10uM_P2.1-1,rs8113956,31.25453228,23.29651716,7.958015115,,,,1.448145441,,
Rd2.1.3_P1+2_Total_20210730,C13,KQ280_10_P2.1-1,KQ280_L20_5-10-5_10uM_P2.1-1,rs8113956,31.70621512,23.5599847,8.146230423,,,,1.636360749,1.496225173,0.354479678
Rd2.1.3_P1+2_Total_20210730,C14,KQ280_10_P2.1-1,KQ280_L20_5-10-5_10uM_P2.1-1,rs8113956,31.66079249,23.62854735,8.032245137,,,,1.522375463,,
Rd2.1.3_P1+2_Total_20210730,C15,KQ280_10_P2.1-1,KQ280_L20_5-10-5_10uM_P2.1-1,rs8113956,31.50145797,23.66164899,7.83980898,,,,1.329939306,,
Rd2.1.3_P1+2_Total_20210730,B10,KQ304_10_P2.1-1,KQ304_L20_5-10-5_10uM_P2.1-1,rs199890410,30.5416837,23.0445329,7.497150805,,,,0.987281131,0.849586293,0.554943849
Rd2.1.3_P1+2_Total_20210730,B11,KQ304_10_P2.1-1,KQ304_L20_5-10-5_10uM_P2.1-1,rs199890410,30.36925426,23.12941799,7.23983627,,,,0.729966596,,
Rd2.1.3_P1+2_Total_20210730,B12,KQ304_10_P2.1-1,KQ304_L20_5-10-5_10uM_P2.1-1,rs199890410,30.51040758,23.16902675,7.341380827,,,,0.831511153,,
Rd2.1.3_P1+2_Total_20210730,B22,KQ304_10_P2.1-1,KQ304_L20_5-10-5_10uM_P2.1-1,rs199890410,31.09988525,23.60261364,7.497271616,,,,0.987401942,0.997926826,0.500719024
Rd2.1.3_P1+2_Total_20210730,B23,KQ304_10_P2.1-1,KQ304_L20_5-10-5_10uM_P2.1-1,rs199890410,31.24705595,23.56390127,7.683154677,,,,1.173285003,,
Rd2.1.3_P1+2_Total_20210730,B24,KQ304_10_P2.1-1,KQ304_L20_5-10-5_10uM_P2.1-1,rs199890410,30.98339143,23.64042823,7.342963207,,,,0.833093533,,
Rd2.1.3_P1+2_Total_20210730,E7,KQ305_10_P2.1-1,KQ305_L20_5-10-5_10uM_P2.1-1,rs139851880,30.06740723,23.02757822,7.039829005,,,,0.529959331,0.530966575,0.692090893
Rd2.1.3_P1+2_Total_20210730,E8,KQ305_10_P2.1-1,KQ305_L20_5-10-5_10uM_P2.1-1,rs139851880,30.11213201,23.0379873,7.074144709,,,,0.564275035,,
Rd2.1.3_P1+2_Total_20210730,E9,KQ305_10_P2.1-1,KQ305_L20_5-10-5_10uM_P2.1-1,rs139851880,30.14148033,23.1329453,7.008535031,,,,0.498665357,,
Rd2.1.3_P1+2_Total_20210730,E19,KQ305_10_P2.1-1,KQ305_L20_5-10-5_10uM_P2.1-1,rs139851880,30.85968631,24.01302735,6.846658956,,,,0.336789282,0.222668125,0.85697907
Rd2.1.3_P1+2_Total_20210730,E20,KQ305_10_P2.1-1,KQ305_L20_5-10-5_10uM_P2.1-1,rs139851880,31.00290917,24.12236167,6.880547498,,,,0.370677824,,
Rd2.1.3_P1+2_Total_20210730,E21,KQ305_10_P2.1-1,KQ305_L20_5-10-5_10uM_P2.1-1,rs139851880,30.72919657,24.25878962,6.470406944,,,,-0.03946273,,
Rd2.1.3_P1+2_Total_20210730,B4,KQ306_10_P2.1-1,KQ306_L20_5-10-5_10uM_P2.1-1,rs139851880,29.89969091,22.88991589,7.009775021,,,,0.499905347,0.493000358,0.710545845
Rd2.1.3_P1+2_Total_20210730,B5,KQ306_10_P2.1-1,KQ306_L20_5-10-5_10uM_P2.1-1,rs139851880,29.96408355,22.94142626,7.022657287,,,,0.512787613,,
Rd2.1.3_P1+2_Total_20210730,B6,KQ306_10_P2.1-1,KQ306_L20_5-10-5_10uM_P2.1-1,rs139851880,29.93721564,22.96103785,6.976177787,,,,0.466308113,,
Rd2.1.3_P1+2_Total_20210730,B16,KQ306_10_P2.1-1,KQ306_L20_5-10-5_10uM_P2.1-1,rs139851880,30.40582413,23.25435366,7.151470475,,,,0.641600801,0.663196351,0.631477681
Rd2.1.3_P1+2_Total_20210730,B17,KQ306_10_P2.1-1,KQ306_L20_5-10-5_10uM_P2.1-1,rs139851880,30.57689992,23.3467639,7.23013602,,,,0.720266346,,
Rd2.1.3_P1+2_Total_20210730,B18,KQ306_10_P2.1-1,KQ306_L20_5-10-5_10uM_P2.1-1,rs139851880,30.51890445,23.38131287,7.137591579,,,,0.627721905,,
Rd2.1.3_P1+2_Total_20210730,A7,KQ331_10_P2.1-1,KQ331_L20_5-10-5_10uM_P2.1-1,rs72404019,31.41580499,23.48744053,7.928364453,,,,1.418494779,1.469924169,0.361001273
Rd2.1.3_P1+2_Total_20210730,A8,KQ331_10_P2.1-1,KQ331_L20_5-10-5_10uM_P2.1-1,rs72404019,31.57701385,23.55920089,8.017812965,,,,1.507943291,,
Rd2.1.3_P1+2_Total_20210730,A9,KQ331_10_P2.1-1,KQ331_L20_5-10-5_10uM_P2.1-1,rs72404019,31.61490229,23.62169818,7.993204111,,,,1.483334437,,
Rd2.1.3_P1+2_Total_20210730,A19,KQ331_10_P2.1-1,KQ331_L20_5-10-5_10uM_P2.1-1,rs72404019,31.91919775,23.90985737,8.009340382,,,,1.499470708,1.470978832,0.360737465
Rd2.1.3_P1+2_Total_20210730,A20,KQ331_10_P2.1-1,KQ331_L20_5-10-5_10uM_P2.1-1,rs72404019,32.1228939,23.95757941,8.165314493,,,,1.655444819,,
Rd2.1.3_P1+2_Total_20210730,A21,KQ331_10_P2.1-1,KQ331_L20_5-10-5_10uM_P2.1-1,rs72404019,31.83037497,24.06248433,7.767890643,,,,1.258020969,,
Rd2.1.3_P1+2_Total_20210730,F1,KQ332_10_P2.1-1,KQ332_L20_5-10-5_10uM_P2.1-1,rs72404019,31.96741611,23.48541565,8.48200047,,,,1.972130796,1.982119482,0.253117738
Rd2.1.3_P1+2_Total_20210730,F2,KQ332_10_P2.1-1,KQ332_L20_5-10-5_10uM_P2.1-1,rs72404019,32.12540325,23.52070239,8.604700864,,,,2.09483119,,
Rd2.1.3_P1+2_Total_20210730,F3,KQ332_10_P2.1-1,KQ332_L20_5-10-5_10uM_P2.1-1,rs72404019,31.98125559,23.59198946,8.389266134,,,,1.87939646,,
Rd2.1.3_P1+2_Total_20210730,F13,KQ332_10_P2.1-1,KQ332_L20_5-10-5_10uM_P2.1-1,rs72404019,30.91473496,22.97662609,7.938108864,,,,1.42823919,1.507162022,0.351802583
Rd2.1.3_P1+2_Total_20210730,F14,KQ332_10_P2.1-1,KQ332_L20_5-10-5_10uM_P2.1-1,rs72404019,31.09009878,23.04998139,8.040117389,,,,1.530247715,,
Rd2.1.3_P1+2_Total_20210730,F15,KQ332_10_P2.1-1,KQ332_L20_5-10-5_10uM_P2.1-1,rs72404019,31.19445746,23.12158863,8.072868834,,,,1.56299916,,
Rd2.1.3_P1+2_Total_20210730,D1,KQ371_10_P2.1-1,KQ371_L20_5-10-5_10uM_P2.1-1,rs8113956,32.28473702,23.48984753,8.794889483,,,,2.285019809,2.458276402,0.181963828
Rd2.1.3_P1+2_Total_20210730,D2,KQ371_10_P2.1-1,KQ371_L20_5-10-5_10uM_P2.1-1,rs8113956,32.68887133,23.54342958,9.145441751,,,,2.635572077,,
Rd2.1.3_P1+2_Total_20210730,D3,KQ371_10_P2.1-1,KQ371_L20_5-10-5_10uM_P2.1-1,rs8113956,32.53977434,23.57566735,8.964106993,,,,2.454237319,,
Rd2.1.3_P1+2_Total_20210730,D13,KQ371_10_P2.1-1,KQ371_L20_5-10-5_10uM_P2.1-1,rs8113956,32.09794014,23.59786321,8.500076925,,,,1.990207251,2.040584085,0.24306531
Rd2.1.3_P1+2_Total_20210730,D14,KQ371_10_P2.1-1,KQ371_L20_5-10-5_10uM_P2.1-1,rs8113956,32.1587981,23.66991202,8.488886079,,,,1.979016406,,
Rd2.1.3_P1+2_Total_20210730,D15,KQ371_10_P2.1-1,KQ371_L20_5-10-5_10uM_P2.1-1,rs8113956,32.39490528,23.73250701,8.662398273,,,,2.152528599,,
Rd2.1.3_P1+2_Total_20210730,B1,KQ372_10_P2.1-1,KQ372_L20_5-10-5_10uM_P2.1-1,rs8113956,31.41388499,23.12030204,8.293582945,,,,1.783713271,1.935590595,0.261414198
Rd2.1.3_P1+2_Total_20210730,B2,KQ372_10_P2.1-1,KQ372_L20_5-10-5_10uM_P2.1-1,rs8113956,31.75018928,23.15121965,8.598969628,,,,2.089099954,,
Rd2.1.3_P1+2_Total_20210730,B3,KQ372_10_P2.1-1,KQ372_L20_5-10-5_10uM_P2.1-1,rs8113956,31.62349604,23.1796678,8.443828235,,,,1.933958561,,
Rd2.1.3_P1+2_Total_20210730,B13,KQ372_10_P2.1-1,KQ372_L20_5-10-5_10uM_P2.1-1,rs8113956,31.73835405,23.60495499,8.133399059,,,,1.623529385,1.668335906,0.314616032
Rd2.1.3_P1+2_Total_20210730,B14,KQ372_10_P2.1-1,KQ372_L20_5-10-5_10uM_P2.1-1,rs8113956,31.80945557,23.68764908,8.121806489,,,,1.611936815,,
Rd2.1.3_P1+2_Total_20210730,B15,KQ372_10_P2.1-1,KQ372_L20_5-10-5_10uM_P2.1-1,rs8113956,32.00570149,23.7262903,8.27941119,,,,1.769541516,,
Rd2.1.3_P1+2_Total_20210730,A1,KQ373_10_P2.1-1,KQ373_L20_5-10-5_10uM_P2.1-1,rs8113956,34.1488275,23.83666665,10.31216085,,,,3.802291175,3.662316619,0.078982858
Rd2.1.3_P1+2_Total_20210730,A2,KQ373_10_P2.1-1,KQ373_L20_5-10-5_10uM_P2.1-1,rs8113956,34.04550435,23.86884755,10.17665679,,,,3.66678712,,
Rd2.1.3_P1+2_Total_20210730,A3,KQ373_10_P2.1-1,KQ373_L20_5-10-5_10uM_P2.1-1,rs8113956,33.91457372,23.88683249,10.02774123,,,,3.51787156,,
