Experiment Name,Position,SampleName,ASO Microsynth ID,Target SNP ID,CrossingPoint,CrossingPoint.1,dCt,dCt Avg,Avg,SD,ddCt,Avg_ddCt,Exp
Rd2.1.3_P1+2_MT_20210730,P6,Naïve_P2.1-2,Naïve_P2.1-2,,30.37956085,23.21097622,7.168584621,,,,-0.018681727,,
Rd2.1.3_P1+2_MT_20210730,M10,TY779PD_10_P2.1-2,TY779PD_10uM_P2.1-2,,30.28317952,22.98321143,7.299968092,,,,0.112701744,-0.028266626,1.019786133
Rd2.1.3_P1+2_MT_20210730,M11,TY779PD_10_P2.1-2,TY779PD_10uM_P2.1-2,,30.09562065,23.07333566,7.022284989,,,,-0.164981359,,
Rd2.1.3_P1+2_MT_20210730,M12,TY779PD_10_P2.1-2,TY779PD_10uM_P2.1-2,,30.2527807,23.09803461,7.154746086,,,,-0.032520262,,
Rd2.1.3_P1+2_MT_20210730,M22,TY779PD_10_P2.1-2,TY779PD_10uM_P2.1-2,,31.04514329,23.33543092,7.709712363,,,,0.522446015,0.4045281,0.755483368
Rd2.1.3_P1+2_MT_20210730,M23,TY779PD_10_P2.1-2,TY779PD_10uM_P2.1-2,,31.03186267,23.49623704,7.535625626,,,,0.348359279,,
Rd2.1.3_P1+2_MT_20210730,M24,TY779PD_10_P2.1-2,TY779PD_10uM_P2.1-2,,31.0384728,23.50842745,7.530045354,,,,0.342779006,,
Rd2.1.3_P1+2_MT_20210730,O7,Ionis1375651_10_P2.1-2,Ionis1375651_10uM_P2.1-2,,33.48161436,23.73935081,9.742263549,,,,2.554997201,2.318169046,0.200521794
Rd2.1.3_P1+2_MT_20210730,O8,Ionis1375651_10_P2.1-2,Ionis1375651_10uM_P2.1-2,,33.32011917,23.76134947,9.558769705,,,,2.371503357,,
Rd2.1.3_P1+2_MT_20210730,O9,Ionis1375651_10_P2.1-2,Ionis1375651_10uM_P2.1-2,,33.0335979,23.81832498,9.215272928,,,,2.02800658,,
Rd2.1.3_P1+2_MT_20210730,P7,Ionis1375651_10_P2.1-2,Ionis1375651_10uM_P2.1-2,,34.55440215,24.49676928,10.05763288,,,,2.870366527,2.540711782,0.171857917
Rd2.1.3_P1+2_MT_20210730,P8,Ionis1375651_10_P2.1-2,Ionis1375651_10uM_P2.1-2,,33.94515091,24.45495022,9.490200692,,,,2.302934345,,
Rd2.1.3_P1+2_MT_20210730,P9,Ionis1375651_10_P2.1-2,Ionis1375651_10uM_P2.1-2,,34.22120891,24.58510809,9.636100821,,,,2.448834473,,
Rd2.1.3_P1+2_MT_20210730,O10,Ionis1375651_3_P2.1-2,Ionis1375651_3uM_P2.1-2,,31.77412205,23.29813643,8.475985615,,,,1.288719267,1.332025653,0.397210137
Rd2.1.3_P1+2_MT_20210730,O11,Ionis1375651_3_P2.1-2,Ionis1375651_3uM_P2.1-2,,31.88618531,23.34156768,8.544617628,,,,1.357351281,,
Rd2.1.3_P1+2_MT_20210730,O12,Ionis1375651_3_P2.1-2,Ionis1375651_3uM_P2.1-2,,31.94270203,23.40542927,8.53727276,,,,1.350006412,,
Rd2.1.3_P1+2_MT_20210730,P10,Ionis1375651_3_P2.1-2,Ionis1375651_3uM_P2.1-2,,31.38631747,23.14957846,8.236739014,,,,1.049472666,1.045796173,0.484377524
Rd2.1.3_P1+2_MT_20210730,P11,Ionis1375651_3_P2.1-2,Ionis1375651_3uM_P2.1-2,,31.58894154,23.22877572,8.360165819,,,,1.172899472,,
Rd2.1.3_P1+2_MT_20210730,P12,Ionis1375651_3_P2.1-2,Ionis1375651_3uM_P2.1-2,,31.37834268,23.27605996,8.102282729,,,,0.915016382,,
Rd2.1.3_P1+2_MT_20210730,O13,Ionis676630_10_P2.1-2,Ionis676630_10uM_P2.1-2,,30.49718809,23.27678355,7.220404539,,,,0.033138192,-0.047008264,1.033120306
Rd2.1.3_P1+2_MT_20210730,O14,Ionis676630_10_P2.1-2,Ionis676630_10uM_P2.1-2,,30.53457908,23.40159112,7.13298796,,,,-0.054278388,,
Rd2.1.3_P1+2_MT_20210730,O15,Ionis676630_10_P2.1-2,Ionis676630_10uM_P2.1-2,,30.45737119,23.38998944,7.067381752,,,,-0.119884596,,
Rd2.1.3_P1+2_MT_20210730,P13,Ionis676630_10_P2.1-2,Ionis676630_10uM_P2.1-2,,31.66460297,23.96260007,7.702002899,,,,0.514736551,0.503009478,0.705633286
Rd2.1.3_P1+2_MT_20210730,P14,Ionis676630_10_P2.1-2,Ionis676630_10uM_P2.1-2,,31.80502084,24.03084055,7.774180292,,,,0.586913944,,
Rd2.1.3_P1+2_MT_20210730,P15,Ionis676630_10_P2.1-2,Ionis676630_10uM_P2.1-2,,31.66686567,24.07222139,7.594644288,,,,0.40737794,,
Rd2.1.3_P1+2_MT_20210730,O16,Ionis676630_3_P2.1-2,Ionis676630_3uM_P2.1-2,,30.31502122,22.69206681,7.622954409,,,,0.435688062,0.262273303,0.83377308
Rd2.1.3_P1+2_MT_20210730,O17,Ionis676630_3_P2.1-2,Ionis676630_3uM_P2.1-2,,30.04771814,22.79609755,7.251620593,,,,0.064354245,,
Rd2.1.3_P1+2_MT_20210730,O18,Ionis676630_3_P2.1-2,Ionis676630_3uM_P2.1-2,,30.302119,22.82807505,7.474043949,,,,0.286777601,,
Rd2.1.3_P1+2_MT_20210730,P16,Ionis676630_3_P2.1-2,Ionis676630_3uM_P2.1-2,,30.65113372,23.01862668,7.63250704,,,,0.445240692,0.20000565,0.870547154
Rd2.1.3_P1+2_MT_20210730,P17,Ionis676630_3_P2.1-2,Ionis676630_3uM_P2.1-2,,30.36530944,23.06331705,7.30199239,,,,0.114726042,,
Rd2.1.3_P1+2_MT_20210730,P18,Ionis676630_3_P2.1-2,Ionis676630_3uM_P2.1-2,,30.34705126,23.1197347,7.227316563,,,,0.040050216,,
Rd2.1.3_P1+2_MT_20210730,N10,Ionis77_10_P2.1-2,Ionis77_10uM_P2.1-2,,31.30996273,23.69516308,7.614799641,,,,0.427533293,0.341549808,0.789193069
Rd2.1.3_P1+2_MT_20210730,N11,Ionis77_10_P2.1-2,Ionis77_10uM_P2.1-2,,31.13193315,23.78442123,7.347511914,,,,0.160245566,,
Rd2.1.3_P1+2_MT_20210730,N12,Ionis77_10_P2.1-2,Ionis77_10uM_P2.1-2,,31.44905061,23.8249137,7.624136913,,,,0.436870565,,
Rd2.1.3_P1+2_MT_20210730,N22,Ionis77_10_P2.1-2,Ionis77_10uM_P2.1-2,,31.51339015,23.93923735,7.574152799,,,,0.386886451,0.381854447,0.767450472
Rd2.1.3_P1+2_MT_20210730,N23,Ionis77_10_P2.1-2,Ionis77_10uM_P2.1-2,,31.49393951,24.01317523,7.480764279,,,,0.293497932,,
Rd2.1.3_P1+2_MT_20210730,N24,Ionis77_10_P2.1-2,Ionis77_10uM_P2.1-2,,31.68789346,24.03544816,7.652445306,,,,0.465178958,,
Rd2.1.3_P1+2_MT_20210730,L4,KQ106_10_P2.1-2,KQ106_L20_5-10-5_10uM_P2.1-2,H228R_cDNA,31.46502443,22.83016311,8.634861326,,,,1.447594978,1.378585101,0.384595796
Rd2.1.3_P1+2_MT_20210730,L5,KQ106_10_P2.1-2,KQ106_L20_5-10-5_10uM_P2.1-2,H228R_cDNA,31.57168121,22.8815924,8.690088815,,,,1.502822468,,
Rd2.1.3_P1+2_MT_20210730,L6,KQ106_10_P2.1-2,KQ106_L20_5-10-5_10uM_P2.1-2,H228R_cDNA,31.27505625,22.90245205,8.372604204,,,,1.185337856,,
Rd2.1.3_P1+2_MT_20210730,L16,KQ106_10_P2.1-2,KQ106_L20_5-10-5_10uM_P2.1-2,H228R_cDNA,32.18631821,23.43499125,8.751326958,,,,1.56406061,1.347146021,0.39306886
Rd2.1.3_P1+2_MT_20210730,L17,KQ106_10_P2.1-2,KQ106_L20_5-10-5_10uM_P2.1-2,H228R_cDNA,31.8795465,23.42357792,8.45596858,,,,1.268702233,,
Rd2.1.3_P1+2_MT_20210730,L18,KQ106_10_P2.1-2,KQ106_L20_5-10-5_10uM_P2.1-2,H228R_cDNA,31.93327196,23.5373304,8.395941569,,,,1.208675221,,
Rd2.1.3_P1+2_MT_20210730,K4,KQ242_10_P2.1-2,KQ242_L20_5-10-5_10uM_P2.1-2,rs199890410,30.00771059,22.57652289,7.4311877,,,,0.243921353,-0.00569657,1.003956368
Rd2.1.3_P1+2_MT_20210730,K5,KQ242_10_P2.1-2,KQ242_L20_5-10-5_10uM_P2.1-2,rs199890410,29.87070605,23.09296251,6.777743543,,,,-0.409522805,,
Rd2.1.3_P1+2_MT_20210730,K6,KQ242_10_P2.1-2,KQ242_L20_5-10-5_10uM_P2.1-2,rs199890410,29.98141285,22.64563476,7.335778089,,,,0.148511741,,
Rd2.1.3_P1+2_MT_20210730,K16,KQ242_10_P2.1-2,KQ242_L20_5-10-5_10uM_P2.1-2,rs199890410,30.44939116,22.84808758,7.601303575,,,,0.414037228,0.255830978,0.837504601
Rd2.1.3_P1+2_MT_20210730,K17,KQ242_10_P2.1-2,KQ242_L20_5-10-5_10uM_P2.1-2,rs199890410,30.23360454,22.91004353,7.323561008,,,,0.136294661,,
Rd2.1.3_P1+2_MT_20210730,K18,KQ242_10_P2.1-2,KQ242_L20_5-10-5_10uM_P2.1-2,rs199890410,30.3476618,22.9432344,7.404427394,,,,0.217161046,,
Rd2.1.3_P1+2_MT_20210730,I10,KQ243_10_P2.1-2,KQ243_L20_5-10-5_10uM_P2.1-2,rs199890410,31.08384555,23.62679387,7.457051671,,,,0.269785323,0.198374793,0.871531798
Rd2.1.3_P1+2_MT_20210730,I11,KQ243_10_P2.1-2,KQ243_L20_5-10-5_10uM_P2.1-2,rs199890410,30.98564705,23.66590865,7.319738395,,,,0.132472048,,
Rd2.1.3_P1+2_MT_20210730,I12,KQ243_10_P2.1-2,KQ243_L20_5-10-5_10uM_P2.1-2,rs199890410,31.05411282,23.67397947,7.380133355,,,,0.192867008,,
Rd2.1.3_P1+2_MT_20210730,I22,KQ243_10_P2.1-2,KQ243_L20_5-10-5_10uM_P2.1-2,rs199890410,31.76344257,24.12794515,7.635497416,,,,0.448231068,0.54539941,0.685201678
Rd2.1.3_P1+2_MT_20210730,I23,KQ243_10_P2.1-2,KQ243_L20_5-10-5_10uM_P2.1-2,rs199890410,31.9952747,24.16570492,7.829569783,,,,0.642303436,,
Rd2.1.3_P1+2_MT_20210730,I24,KQ243_10_P2.1-2,KQ243_L20_5-10-5_10uM_P2.1-2,rs199890410,31.91269181,24.17976173,7.732930075,,,,0.545663727,,
Rd2.1.3_P1+2_MT_20210730,N7,KQ244_10_P2.1-2,KQ244_L20_5-10-5_10uM_P2.1-2,rs199890410,31.03554218,23.80783353,7.227708655,,,,0.040442307,-0.090219213,1.064531922
Rd2.1.3_P1+2_MT_20210730,N8,KQ244_10_P2.1-2,KQ244_L20_5-10-5_10uM_P2.1-2,rs199890410,30.85992086,23.83372454,7.026196318,,,,-0.161070029,,
Rd2.1.3_P1+2_MT_20210730,N9,KQ244_10_P2.1-2,KQ244_L20_5-10-5_10uM_P2.1-2,rs199890410,30.93159343,23.894357,7.037236431,,,,-0.150029917,,
Rd2.1.3_P1+2_MT_20210730,N19,KQ244_10_P2.1-2,KQ244_L20_5-10-5_10uM_P2.1-2,rs199890410,30.7654471,23.19759271,7.567854396,,,,0.380588048,0.34871951,0.785280779
Rd2.1.3_P1+2_MT_20210730,N20,KQ244_10_P2.1-2,KQ244_L20_5-10-5_10uM_P2.1-2,rs199890410,30.8175189,23.2601812,7.557337699,,,,0.370071352,,
Rd2.1.3_P1+2_MT_20210730,N21,KQ244_10_P2.1-2,KQ244_L20_5-10-5_10uM_P2.1-2,rs199890410,30.76919538,23.2864299,7.482765478,,,,0.29549913,,
Rd2.1.3_P1+2_MT_20210730,J7,KQ245_10_P2.1-2,KQ245_L20_5-10-5_10uM_P2.1-2,rs139851880,31.363263,24.31554583,7.047717165,,,,-0.139549182,-0.22137272,1.165842355
Rd2.1.3_P1+2_MT_20210730,J8,KQ245_10_P2.1-2,KQ245_L20_5-10-5_10uM_P2.1-2,rs139851880,31.25147613,24.3800057,6.871470427,,,,-0.31579592,,
Rd2.1.3_P1+2_MT_20210730,J9,KQ245_10_P2.1-2,KQ245_L20_5-10-5_10uM_P2.1-2,rs139851880,31.36474176,24.38624847,6.978493289,,,,-0.208773059,,
Rd2.1.3_P1+2_MT_20210730,J19,KQ245_10_P2.1-2,KQ245_L20_5-10-5_10uM_P2.1-2,rs139851880,31.74190421,24.06660294,7.675301271,,,,0.488034923,0.380106347,0.768380948
Rd2.1.3_P1+2_MT_20210730,J20,KQ245_10_P2.1-2,KQ245_L20_5-10-5_10uM_P2.1-2,rs139851880,31.54077756,24.10513632,7.435641242,,,,0.248374895,,
Rd2.1.3_P1+2_MT_20210730,J21,KQ245_10_P2.1-2,KQ245_L20_5-10-5_10uM_P2.1-2,rs139851880,31.73152195,24.14034638,7.591175572,,,,0.403909224,,
Rd2.1.3_P1+2_MT_20210730,M4,KQ257_10_P2.1-2,KQ257_L20_5-10-5_10uM_P2.1-2,rs72404019,31.34425333,23.07387452,8.270378813,,,,1.083112465,1.163044954,0.446569011
Rd2.1.3_P1+2_MT_20210730,M5,KQ257_10_P2.1-2,KQ257_L20_5-10-5_10uM_P2.1-2,rs72404019,31.58867863,23.13091101,8.457767625,,,,1.270501277,,
Rd2.1.3_P1+2_MT_20210730,M6,KQ257_10_P2.1-2,KQ257_L20_5-10-5_10uM_P2.1-2,rs72404019,31.49411084,23.17132337,8.322787468,,,,1.135521121,,
Rd2.1.3_P1+2_MT_20210730,M16,KQ257_10_P2.1-2,KQ257_L20_5-10-5_10uM_P2.1-2,rs72404019,31.74431122,23.22606597,8.518245243,,,,1.330978895,1.332220692,0.397156442
Rd2.1.3_P1+2_MT_20210730,M17,KQ257_10_P2.1-2,KQ257_L20_5-10-5_10uM_P2.1-2,rs72404019,31.77977313,23.27143593,8.508337205,,,,1.321070858,,
Rd2.1.3_P1+2_MT_20210730,M18,KQ257_10_P2.1-2,KQ257_L20_5-10-5_10uM_P2.1-2,rs72404019,31.80421077,23.2723321,8.531878671,,,,1.344612323,,
Rd2.1.3_P1+2_MT_20210730,M1,KQ258_10_P2.1-2,KQ258_L20_5-10-5_10uM_P2.1-2,rs72404019,32.05533473,23.34401153,8.711323202,,,,1.524056855,1.559713904,0.339218344
Rd2.1.3_P1+2_MT_20210730,M2,KQ258_10_P2.1-2,KQ258_L20_5-10-5_10uM_P2.1-2,rs72404019,32.0886489,23.39077625,8.697872642,,,,1.510606295,,
Rd2.1.3_P1+2_MT_20210730,M3,KQ258_10_P2.1-2,KQ258_L20_5-10-5_10uM_P2.1-2,rs72404019,32.26490337,23.43315846,8.83174491,,,,1.644478562,,
Rd2.1.3_P1+2_MT_20210730,M13,KQ258_10_P2.1-2,KQ258_L20_5-10-5_10uM_P2.1-2,rs72404019,31.75212238,23.17849873,8.573623646,,,,1.386357298,1.42965964,0.37121846
Rd2.1.3_P1+2_MT_20210730,M14,KQ258_10_P2.1-2,KQ258_L20_5-10-5_10uM_P2.1-2,rs72404019,32.00682772,23.31757267,8.68925505,,,,1.501988703,,
Rd2.1.3_P1+2_MT_20210730,M15,KQ258_10_P2.1-2,KQ258_L20_5-10-5_10uM_P2.1-2,rs72404019,31.90784733,23.31994806,8.587899266,,,,1.400632918,,
Rd2.1.3_P1+2_MT_20210730,K1,KQ280_10_P2.1-2,KQ280_L20_5-10-5_10uM_P2.1-2,rs8113956,31.84201646,23.01903767,8.822978788,,,,1.63571244,1.691969498,0.309504116
Rd2.1.3_P1+2_MT_20210730,K2,KQ280_10_P2.1-2,KQ280_L20_5-10-5_10uM_P2.1-2,rs8113956,31.88977107,23.05328675,8.83648432,,,,1.649217973,,
Rd2.1.3_P1+2_MT_20210730,K3,KQ280_10_P2.1-2,KQ280_L20_5-10-5_10uM_P2.1-2,rs8113956,32.08749785,23.10925342,8.978244429,,,,1.790978081,,
Rd2.1.3_P1+2_MT_20210730,K13,KQ280_10_P2.1-2,KQ280_L20_5-10-5_10uM_P2.1-2,rs8113956,31.76372414,23.26271334,8.501010792,,,,1.313744445,1.342209479,0.394416147
Rd2.1.3_P1+2_MT_20210730,K14,KQ280_10_P2.1-2,KQ280_L20_5-10-5_10uM_P2.1-2,rs8113956,31.7569401,23.3466548,8.410285302,,,,1.223018954,,
Rd2.1.3_P1+2_MT_20210730,K15,KQ280_10_P2.1-2,KQ280_L20_5-10-5_10uM_P2.1-2,rs8113956,32.04975695,23.37262556,8.677131387,,,,1.489865039,,
Rd2.1.3_P1+2_MT_20210730,J10,KQ304_10_P2.1-2,KQ304_L20_5-10-5_10uM_P2.1-2,rs199890410,30.6320217,23.15162436,7.480397335,,,,0.293130987,0.428102259,0.743238809
Rd2.1.3_P1+2_MT_20210730,J11,KQ304_10_P2.1-2,KQ304_L20_5-10-5_10uM_P2.1-2,rs199890410,30.82487591,23.23037234,7.594503574,,,,0.407237227,,
Rd2.1.3_P1+2_MT_20210730,J12,KQ304_10_P2.1-2,KQ304_L20_5-10-5_10uM_P2.1-2,rs199890410,31.07252089,23.30131598,7.771204911,,,,0.583938563,,
Rd2.1.3_P1+2_MT_20210730,J22,KQ304_10_P2.1-2,KQ304_L20_5-10-5_10uM_P2.1-2,rs199890410,31.56070945,24.03226016,7.528449293,,,,0.341182946,0.377531477,0.769753551
Rd2.1.3_P1+2_MT_20210730,J23,KQ304_10_P2.1-2,KQ304_L20_5-10-5_10uM_P2.1-2,rs199890410,31.71808217,24.03878538,7.679296793,,,,0.492030446,,
Rd2.1.3_P1+2_MT_20210730,J24,KQ304_10_P2.1-2,KQ304_L20_5-10-5_10uM_P2.1-2,rs199890410,31.61756082,24.13091343,7.486647388,,,,0.29938104,,
Rd2.1.3_P1+2_MT_20210730,M7,KQ305_10_P2.1-2,KQ305_L20_5-10-5_10uM_P2.1-2,rs139851880,30.11008861,23.02514585,7.08494276,,,,-0.102323588,-0.102752417,1.073820176
Rd2.1.3_P1+2_MT_20210730,M8,KQ305_10_P2.1-2,KQ305_L20_5-10-5_10uM_P2.1-2,rs139851880,30.20916927,23.05501689,7.154152377,,,,-0.033113971,,
Rd2.1.3_P1+2_MT_20210730,M9,KQ305_10_P2.1-2,KQ305_L20_5-10-5_10uM_P2.1-2,rs139851880,30.09887764,23.08443098,7.014446656,,,,-0.172819692,,
Rd2.1.3_P1+2_MT_20210730,M19,KQ305_10_P2.1-2,KQ305_L20_5-10-5_10uM_P2.1-2,rs139851880,30.31162584,22.93716656,7.374459282,,,,0.187192934,0.228177373,0.853712748
Rd2.1.3_P1+2_MT_20210730,M20,KQ305_10_P2.1-2,KQ305_L20_5-10-5_10uM_P2.1-2,rs139851880,30.38181641,22.96713153,7.414684884,,,,0.227418536,,
Rd2.1.3_P1+2_MT_20210730,M21,KQ305_10_P2.1-2,KQ305_L20_5-10-5_10uM_P2.1-2,rs139851880,30.51541239,23.05822539,7.457186997,,,,0.269920649,,
Rd2.1.3_P1+2_MT_20210730,J4,KQ306_10_P2.1-2,KQ306_L20_5-10-5_10uM_P2.1-2,rs139851880,30.25937248,22.79127117,7.468101305,,,,0.280834957,0.317528896,0.802443157
Rd2.1.3_P1+2_MT_20210730,J5,KQ306_10_P2.1-2,KQ306_L20_5-10-5_10uM_P2.1-2,rs139851880,30.45586825,22.8657012,7.590167044,,,,0.402900697,,
Rd2.1.3_P1+2_MT_20210730,J6,KQ306_10_P2.1-2,KQ306_L20_5-10-5_10uM_P2.1-2,rs139851880,30.3459144,22.88979702,7.456117382,,,,0.268851034,,
Rd2.1.3_P1+2_MT_20210730,J16,KQ306_10_P2.1-2,KQ306_L20_5-10-5_10uM_P2.1-2,rs139851880,30.70827499,23.117635,7.59063999,,,,0.403373642,0.338078552,0.791094227
Rd2.1.3_P1+2_MT_20210730,J17,KQ306_10_P2.1-2,KQ306_L20_5-10-5_10uM_P2.1-2,rs139851880,30.564825,23.18063417,7.384190832,,,,0.196924485,,
Rd2.1.3_P1+2_MT_20210730,J18,KQ306_10_P2.1-2,KQ306_L20_5-10-5_10uM_P2.1-2,rs139851880,30.81755325,23.21634937,7.601203875,,,,0.413937528,,
Rd2.1.3_P1+2_MT_20210730,I7,KQ331_10_P2.1-2,KQ331_L20_5-10-5_10uM_P2.1-2,rs72404019,31.75612611,23.59892562,8.157200486,,,,0.969934138,0.947738827,0.518444397
Rd2.1.3_P1+2_MT_20210730,I8,KQ331_10_P2.1-2,KQ331_L20_5-10-5_10uM_P2.1-2,rs72404019,31.77843423,23.62548101,8.152953222,,,,0.965686874,,
Rd2.1.3_P1+2_MT_20210730,I9,KQ331_10_P2.1-2,KQ331_L20_5-10-5_10uM_P2.1-2,rs72404019,31.73518923,23.64032741,8.094861817,,,,0.90759547,,
Rd2.1.3_P1+2_MT_20210730,I19,KQ331_10_P2.1-2,KQ331_L20_5-10-5_10uM_P2.1-2,rs72404019,32.04305484,23.98642853,8.056626311,,,,0.869359963,0.858076993,0.551687427
Rd2.1.3_P1+2_MT_20210730,I20,KQ331_10_P2.1-2,KQ331_L20_5-10-5_10uM_P2.1-2,rs72404019,31.94189705,24.03377904,7.90811801,,,,0.720851662,,
Rd2.1.3_P1+2_MT_20210730,I21,KQ331_10_P2.1-2,KQ331_L20_5-10-5_10uM_P2.1-2,rs72404019,32.30061629,24.12933059,8.171285701,,,,0.984019354,,
Rd2.1.3_P1+2_MT_20210730,N1,KQ332_10_P2.1-2,KQ332_L20_5-10-5_10uM_P2.1-2,rs72404019,31.96904984,23.82556612,8.143483724,,,,0.956217376,0.859962892,0.55096673
Rd2.1.3_P1+2_MT_20210730,N2,KQ332_10_P2.1-2,KQ332_L20_5-10-5_10uM_P2.1-2,rs72404019,32.26218341,24.03663541,8.225547997,,,,1.038281649,,
Rd2.1.3_P1+2_MT_20210730,N3,KQ332_10_P2.1-2,KQ332_L20_5-10-5_10uM_P2.1-2,rs72404019,31.91907417,24.14641818,7.772655997,,,,0.585389649,,
Rd2.1.3_P1+2_MT_20210730,N13,KQ332_10_P2.1-2,KQ332_L20_5-10-5_10uM_P2.1-2,rs72404019,31.72429403,23.15514411,8.569149929,,,,1.381883581,1.551207186,0.341224423
Rd2.1.3_P1+2_MT_20210730,N14,KQ332_10_P2.1-2,KQ332_L20_5-10-5_10uM_P2.1-2,rs72404019,32.01832692,23.24142067,8.776906252,,,,1.589639904,,
Rd2.1.3_P1+2_MT_20210730,N15,KQ332_10_P2.1-2,KQ332_L20_5-10-5_10uM_P2.1-2,rs72404019,32.15687353,23.28750911,8.86936442,,,,1.682098072,,
Rd2.1.3_P1+2_MT_20210730,L1,KQ371_10_P2.1-2,KQ371_L20_5-10-5_10uM_P2.1-2,rs8113956,32.93134443,23.14942962,9.781914814,,,,2.594648466,2.606780683,0.164165095
Rd2.1.3_P1+2_MT_20210730,L2,KQ371_10_P2.1-2,KQ371_L20_5-10-5_10uM_P2.1-2,rs8113956,32.83634267,23.18066475,9.655677925,,,,2.468411578,,
Rd2.1.3_P1+2_MT_20210730,L3,KQ371_10_P2.1-2,KQ371_L20_5-10-5_10uM_P2.1-2,rs8113956,33.1364248,23.19187645,9.944548353,,,,2.757282005,,
Rd2.1.3_P1+2_MT_20210730,L13,KQ371_10_P2.1-2,KQ371_L20_5-10-5_10uM_P2.1-2,rs8113956,33.19281738,23.40815881,9.784658566,,,,2.597392219,2.228721481,0.213347708
Rd2.1.3_P1+2_MT_20210730,L14,KQ371_10_P2.1-2,KQ371_L20_5-10-5_10uM_P2.1-2,rs8113956,32.71986911,23.53426487,9.185604234,,,,1.998337886,,
Rd2.1.3_P1+2_MT_20210730,L15,KQ371_10_P2.1-2,KQ371_L20_5-10-5_10uM_P2.1-2,rs8113956,32.85744465,23.57974396,9.277700687,,,,2.090434339,,
Rd2.1.3_P1+2_MT_20210730,J1,KQ372_10_P2.1-2,KQ372_L20_5-10-5_10uM_P2.1-2,rs8113956,32.29740634,22.93011139,9.367294947,,,,2.1800286,2.261981387,0.208485451
Rd2.1.3_P1+2_MT_20210730,J2,KQ372_10_P2.1-2,KQ372_L20_5-10-5_10uM_P2.1-2,rs8113956,32.49427826,23.01240105,9.481877209,,,,2.294610861,,
Rd2.1.3_P1+2_MT_20210730,J3,KQ372_10_P2.1-2,KQ372_L20_5-10-5_10uM_P2.1-2,rs8113956,32.55033693,23.05176588,9.498571049,,,,2.311304701,,
Rd2.1.3_P1+2_MT_20210730,J13,KQ372_10_P2.1-2,KQ372_L20_5-10-5_10uM_P2.1-2,rs8113956,32.87223848,23.48231044,9.389928045,,,,2.202661698,2.175449963,0.221372825
Rd2.1.3_P1+2_MT_20210730,J14,KQ372_10_P2.1-2,KQ372_L20_5-10-5_10uM_P2.1-2,rs8113956,32.86649014,23.56371584,9.302774298,,,,2.11550795,,
Rd2.1.3_P1+2_MT_20210730,J15,KQ372_10_P2.1-2,KQ372_L20_5-10-5_10uM_P2.1-2,rs8113956,33.03235811,23.63691152,9.395446589,,,,2.208180242,,
Rd2.1.3_P1+2_MT_20210730,I1,KQ373_10_P2.1-2,KQ373_L20_5-10-5_10uM_P2.1-2,rs8113956,33.95851212,23.87844426,10.08006786,,,,2.892801515,3.1130378,0.115579881
Rd2.1.3_P1+2_MT_20210730,I2,KQ373_10_P2.1-2,KQ373_L20_5-10-5_10uM_P2.1-2,rs8113956,34.44587513,23.92800265,10.51787248,,,,3.330606137,,
Rd2.1.3_P1+2_MT_20210730,I3,KQ373_10_P2.1-2,KQ373_L20_5-10-5_10uM_P2.1-2,rs8113956,34.26057479,23.95760269,10.3029721,,,,3.115705748,,
