Experiment Name,Position,SampleName,ASO Microsynth ID,Target SNP ID,CrossingPoint,CrossingPoint.1,dCt,dCt Avg,Avg,SD,ddCt,Avg_ddCt,Exp
Rd2.1.3_P1+2_WT_20210730,L4,KQ106_10_P2.1-2,KQ106_L20_5-10-5_10uM_P2.1-2,H228R_cDNA,30.86485868,22.83859528,8.026263399,,,,0.976066052,1.057987014,0.480301755
Rd2.1.3_P1+2_WT_20210730,L5,KQ106_10_P2.1-2,KQ106_L20_5-10-5_10uM_P2.1-2,H228R_cDNA,30.96882966,22.87391292,8.094916746,,,,1.044719399,,
Rd2.1.3_P1+2_WT_20210730,L6,KQ106_10_P2.1-2,KQ106_L20_5-10-5_10uM_P2.1-2,H228R_cDNA,31.12143735,22.91806441,8.203372937,,,,1.153175591,,
Rd2.1.3_P1+2_WT_20210730,L16,KQ106_10_P2.1-2,KQ106_L20_5-10-5_10uM_P2.1-2,H228R_cDNA,31.59333946,23.43861687,8.154722596,,,,1.10452525,1.026040743,0.49105593
Rd2.1.3_P1+2_WT_20210730,L17,KQ106_10_P2.1-2,KQ106_L20_5-10-5_10uM_P2.1-2,H228R_cDNA,31.51413134,23.50202054,8.012110804,,,,0.961913458,,
Rd2.1.3_P1+2_WT_20210730,L18,KQ106_10_P2.1-2,KQ106_L20_5-10-5_10uM_P2.1-2,H228R_cDNA,31.68712042,23.62523955,8.061880867,,,,1.01168352,,
Rd2.1.3_P1+2_WT_20210730,K4,KQ242_10_P2.1-2,KQ242_L20_5-10-5_10uM_P2.1-2,rs199890410,29.74159419,22.593875,7.14771919,,,,0.097521844,0.1190925,0.920766659
Rd2.1.3_P1+2_WT_20210730,K5,KQ242_10_P2.1-2,KQ242_L20_5-10-5_10uM_P2.1-2,rs199890410,29.82992676,22.65181436,7.178112398,,,,0.127915052,,
Rd2.1.3_P1+2_WT_20210730,K6,KQ242_10_P2.1-2,KQ242_L20_5-10-5_10uM_P2.1-2,rs199890410,29.84198677,22.65994882,7.182037951,,,,0.131840605,,
Rd2.1.3_P1+2_WT_20210730,K16,KQ242_10_P2.1-2,KQ242_L20_5-10-5_10uM_P2.1-2,rs199890410,30.20625411,22.83894739,7.367306724,,,,0.317109378,0.222322535,0.85718438
Rd2.1.3_P1+2_WT_20210730,K17,KQ242_10_P2.1-2,KQ242_L20_5-10-5_10uM_P2.1-2,rs199890410,30.11515302,22.86749371,7.247659308,,,,0.197461962,,
Rd2.1.3_P1+2_WT_20210730,K18,KQ242_10_P2.1-2,KQ242_L20_5-10-5_10uM_P2.1-2,rs199890410,30.13432211,22.9317285,7.20259361,,,,0.152396264,,
Rd2.1.3_P1+2_WT_20210730,I10,KQ243_10_P2.1-2,KQ243_L20_5-10-5_10uM_P2.1-2,rs199890410,30.85587631,23.62739345,7.228482858,,,,0.178285512,0.212371597,0.863117215
Rd2.1.3_P1+2_WT_20210730,I11,KQ243_10_P2.1-2,KQ243_L20_5-10-5_10uM_P2.1-2,rs199890410,30.89002048,23.63008791,7.259932562,,,,0.209735216,,
Rd2.1.3_P1+2_WT_20210730,I12,KQ243_10_P2.1-2,KQ243_L20_5-10-5_10uM_P2.1-2,rs199890410,30.97087157,23.67158016,7.29929141,,,,0.249094064,,
Rd2.1.3_P1+2_WT_20210730,I22,KQ243_10_P2.1-2,KQ243_L20_5-10-5_10uM_P2.1-2,rs199890410,32.134383,24.1019769,8.032406098,,,,0.982208752,0.705307294,0.613311839
Rd2.1.3_P1+2_WT_20210730,I23,KQ243_10_P2.1-2,KQ243_L20_5-10-5_10uM_P2.1-2,rs199890410,31.70697262,24.15979108,7.547181546,,,,0.4969842,,
Rd2.1.3_P1+2_WT_20210730,I24,KQ243_10_P2.1-2,KQ243_L20_5-10-5_10uM_P2.1-2,rs199890410,31.90256745,24.21564118,7.686926275,,,,0.636728929,,
Rd2.1.3_P1+2_WT_20210730,N7,KQ244_10_P2.1-2,KQ244_L20_5-10-5_10uM_P2.1-2,rs199890410,30.77840377,23.74525334,7.033150424,,,,-0.017046922,-0.039956075,1.028082525
Rd2.1.3_P1+2_WT_20210730,N8,KQ244_10_P2.1-2,KQ244_L20_5-10-5_10uM_P2.1-2,rs199890410,30.75187997,23.81884236,6.933037614,,,,-0.117159732,,
Rd2.1.3_P1+2_WT_20210730,N9,KQ244_10_P2.1-2,KQ244_L20_5-10-5_10uM_P2.1-2,rs199890410,30.95292118,23.8883854,7.064535775,,,,0.014338429,,
Rd2.1.3_P1+2_WT_20210730,N19,KQ244_10_P2.1-2,KQ244_L20_5-10-5_10uM_P2.1-2,rs199890410,30.66299727,23.17334294,7.489654325,,,,0.439456979,0.530199218,0.692459108
Rd2.1.3_P1+2_WT_20210730,N20,KQ244_10_P2.1-2,KQ244_L20_5-10-5_10uM_P2.1-2,rs199890410,30.84089709,23.18395384,7.656943247,,,,0.606745901,,
Rd2.1.3_P1+2_WT_20210730,N21,KQ244_10_P2.1-2,KQ244_L20_5-10-5_10uM_P2.1-2,rs199890410,30.86836898,23.27377686,7.59459212,,,,0.544394774,,
Rd2.1.3_P1+2_WT_20210730,J7,KQ245_10_P2.1-2,KQ245_L20_5-10-5_10uM_P2.1-2,rs139851880,31.26664133,24.20485604,7.061785291,,,,0.011587945,-0.046374761,1.032666751
Rd2.1.3_P1+2_WT_20210730,J8,KQ245_10_P2.1-2,KQ245_L20_5-10-5_10uM_P2.1-2,rs139851880,31.12048029,24.21820233,6.902277967,,,,-0.14791938,,
Rd2.1.3_P1+2_WT_20210730,J9,KQ245_10_P2.1-2,KQ245_L20_5-10-5_10uM_P2.1-2,rs139851880,31.34006641,24.29266191,7.047404498,,,,-0.002792848,,
Rd2.1.3_P1+2_WT_20210730,J19,KQ245_10_P2.1-2,KQ245_L20_5-10-5_10uM_P2.1-2,rs139851880,31.73670546,24.06181769,7.674887767,,,,0.62469042,0.402462822,0.756565648
Rd2.1.3_P1+2_WT_20210730,J20,KQ245_10_P2.1-2,KQ245_L20_5-10-5_10uM_P2.1-2,rs139851880,31.47828377,24.09837173,7.379912034,,,,0.329714688,,
Rd2.1.3_P1+2_WT_20210730,J21,KQ245_10_P2.1-2,KQ245_L20_5-10-5_10uM_P2.1-2,rs139851880,31.4671071,24.1639264,7.303180705,,,,0.252983359,,
Rd2.1.3_P1+2_WT_20210730,M4,KQ257_10_P2.1-2,KQ257_L20_5-10-5_10uM_P2.1-2,rs72404019,30.86065302,23.06121633,7.799436689,,,,0.749239343,0.685984649,0.621581448
Rd2.1.3_P1+2_WT_20210730,M5,KQ257_10_P2.1-2,KQ257_L20_5-10-5_10uM_P2.1-2,rs72404019,30.85561452,23.0648765,7.790738019,,,,0.740540673,,
Rd2.1.3_P1+2_WT_20210730,M6,KQ257_10_P2.1-2,KQ257_L20_5-10-5_10uM_P2.1-2,rs72404019,30.77010924,23.15173797,7.618371276,,,,0.56817393,,
Rd2.1.3_P1+2_WT_20210730,M16,KQ257_10_P2.1-2,KQ257_L20_5-10-5_10uM_P2.1-2,rs72404019,30.8537303,23.18800784,7.665722465,,,,0.615525119,0.831906185,0.561786482
Rd2.1.3_P1+2_WT_20210730,M17,KQ257_10_P2.1-2,KQ257_L20_5-10-5_10uM_P2.1-2,rs72404019,31.30080993,23.24438825,8.056421685,,,,1.006224339,,
Rd2.1.3_P1+2_WT_20210730,M18,KQ257_10_P2.1-2,KQ257_L20_5-10-5_10uM_P2.1-2,rs72404019,31.18088282,23.25671637,7.924166445,,,,0.873969099,,
Rd2.1.3_P1+2_WT_20210730,M1,KQ258_10_P2.1-2,KQ258_L20_5-10-5_10uM_P2.1-2,rs72404019,31.56408918,23.29577814,8.268311043,,,,1.218113696,1.205650912,0.433573681
Rd2.1.3_P1+2_WT_20210730,M2,KQ258_10_P2.1-2,KQ258_L20_5-10-5_10uM_P2.1-2,rs72404019,31.52573166,23.33863773,8.187093925,,,,1.136896579,,
Rd2.1.3_P1+2_WT_20210730,M3,KQ258_10_P2.1-2,KQ258_L20_5-10-5_10uM_P2.1-2,rs72404019,31.70971256,23.39757275,8.312139807,,,,1.261942461,,
Rd2.1.3_P1+2_WT_20210730,M13,KQ258_10_P2.1-2,KQ258_L20_5-10-5_10uM_P2.1-2,rs72404019,31.38466611,23.17521636,8.209449751,,,,1.159252405,1.131332184,0.456494004
Rd2.1.3_P1+2_WT_20210730,M14,KQ258_10_P2.1-2,KQ258_L20_5-10-5_10uM_P2.1-2,rs72404019,31.32558156,23.25319259,8.07238897,,,,1.022191624,,
Rd2.1.3_P1+2_WT_20210730,M15,KQ258_10_P2.1-2,KQ258_L20_5-10-5_10uM_P2.1-2,rs72404019,31.5665316,23.30378173,8.26274987,,,,1.212552524,,
Rd2.1.3_P1+2_WT_20210730,K1,KQ280_10_P2.1-2,KQ280_L20_5-10-5_10uM_P2.1-2,rs8113956,30.52083474,23.06857331,7.452261432,,,,0.402064086,0.527511349,0.693750423
Rd2.1.3_P1+2_WT_20210730,K2,KQ280_10_P2.1-2,KQ280_L20_5-10-5_10uM_P2.1-2,rs8113956,30.78167748,23.07877117,7.702906306,,,,0.65270896,,
Rd2.1.3_P1+2_WT_20210730,K3,KQ280_10_P2.1-2,KQ280_L20_5-10-5_10uM_P2.1-2,rs8113956,30.75007997,23.17212163,7.577958348,,,,0.527761002,,
Rd2.1.3_P1+2_WT_20210730,K13,KQ280_10_P2.1-2,KQ280_L20_5-10-5_10uM_P2.1-2,rs8113956,30.71863958,23.31041081,7.408228765,,,,0.358031419,0.394617475,0.760691044
Rd2.1.3_P1+2_WT_20210730,K14,KQ280_10_P2.1-2,KQ280_L20_5-10-5_10uM_P2.1-2,rs8113956,30.80470604,23.33742687,7.467279166,,,,0.41708182,,
Rd2.1.3_P1+2_WT_20210730,K15,KQ280_10_P2.1-2,KQ280_L20_5-10-5_10uM_P2.1-2,rs8113956,30.83396379,23.37502726,7.45893653,,,,0.408739184,,
Rd2.1.3_P1+2_WT_20210730,J10,KQ304_10_P2.1-2,KQ304_L20_5-10-5_10uM_P2.1-2,rs199890410,30.83076768,23.15430368,7.676463995,,,,0.626266649,0.449393156,0.732350833
Rd2.1.3_P1+2_WT_20210730,J11,KQ304_10_P2.1-2,KQ304_L20_5-10-5_10uM_P2.1-2,rs199890410,30.6456352,23.24469595,7.400939248,,,,0.350741902,,
Rd2.1.3_P1+2_WT_20210730,J12,KQ304_10_P2.1-2,KQ304_L20_5-10-5_10uM_P2.1-2,rs199890410,30.72313792,23.30176966,7.421368264,,,,0.371170918,,
Rd2.1.3_P1+2_WT_20210730,J22,KQ304_10_P2.1-2,KQ304_L20_5-10-5_10uM_P2.1-2,rs199890410,31.7170648,24.05309515,7.663969645,,,,0.613772299,0.633254275,0.644720483
Rd2.1.3_P1+2_WT_20210730,J23,KQ304_10_P2.1-2,KQ304_L20_5-10-5_10uM_P2.1-2,rs199890410,31.78085679,24.05709212,7.723764677,,,,0.67356733,,
Rd2.1.3_P1+2_WT_20210730,J24,KQ304_10_P2.1-2,KQ304_L20_5-10-5_10uM_P2.1-2,rs199890410,31.78954661,24.12692607,7.662620541,,,,0.612423195,,
Rd2.1.3_P1+2_WT_20210730,M7,KQ305_10_P2.1-2,KQ305_L20_5-10-5_10uM_P2.1-2,rs139851880,29.87268366,22.97260757,6.900076093,,,,-0.150121253,-0.164517363,1.120791067
Rd2.1.3_P1+2_WT_20210730,M8,KQ305_10_P2.1-2,KQ305_L20_5-10-5_10uM_P2.1-2,rs139851880,29.81156385,22.99971202,6.811851825,,,,-0.238345521,,
Rd2.1.3_P1+2_WT_20210730,M9,KQ305_10_P2.1-2,KQ305_L20_5-10-5_10uM_P2.1-2,rs139851880,29.99809121,23.05297917,6.945112033,,,,-0.105085313,,
Rd2.1.3_P1+2_WT_20210730,M19,KQ305_10_P2.1-2,KQ305_L20_5-10-5_10uM_P2.1-2,rs139851880,30.1843842,22.87455924,7.309824964,,,,0.259627618,0.202802985,0.868860829
Rd2.1.3_P1+2_WT_20210730,M20,KQ305_10_P2.1-2,KQ305_L20_5-10-5_10uM_P2.1-2,rs139851880,30.19878516,22.92645351,7.272331653,,,,0.222134307,,
Rd2.1.3_P1+2_WT_20210730,M21,KQ305_10_P2.1-2,KQ305_L20_5-10-5_10uM_P2.1-2,rs139851880,30.19701317,23.02016879,7.176844378,,,,0.126647032,,
Rd2.1.3_P1+2_WT_20210730,J4,KQ306_10_P2.1-2,KQ306_L20_5-10-5_10uM_P2.1-2,rs139851880,30.01485986,22.78255449,7.232305364,,,,0.182108018,0.124445724,0.917356419
Rd2.1.3_P1+2_WT_20210730,J5,KQ306_10_P2.1-2,KQ306_L20_5-10-5_10uM_P2.1-2,rs139851880,29.9678053,22.81971307,7.148092229,,,,0.097894882,,
Rd2.1.3_P1+2_WT_20210730,J6,KQ306_10_P2.1-2,KQ306_L20_5-10-5_10uM_P2.1-2,rs139851880,29.9910901,22.84755848,7.143531617,,,,0.093334271,,
Rd2.1.3_P1+2_WT_20210730,J16,KQ306_10_P2.1-2,KQ306_L20_5-10-5_10uM_P2.1-2,rs139851880,30.55395738,23.07342708,7.480530294,,,,0.430332948,0.413913106,0.750584755
Rd2.1.3_P1+2_WT_20210730,J17,KQ306_10_P2.1-2,KQ306_L20_5-10-5_10uM_P2.1-2,rs139851880,30.65953332,23.1675455,7.491987813,,,,0.441790467,,
Rd2.1.3_P1+2_WT_20210730,J18,KQ306_10_P2.1-2,KQ306_L20_5-10-5_10uM_P2.1-2,rs139851880,30.58400041,23.16418716,7.41981325,,,,0.369615904,,
Rd2.1.3_P1+2_WT_20210730,I7,KQ331_10_P2.1-2,KQ331_L20_5-10-5_10uM_P2.1-2,rs72404019,31.27643052,23.54239135,7.734039176,,,,0.68384183,0.579478395,0.669205684
Rd2.1.3_P1+2_WT_20210730,I8,KQ331_10_P2.1-2,KQ331_L20_5-10-5_10uM_P2.1-2,rs72404019,31.26086382,23.56840833,7.692455493,,,,0.642258147,,
Rd2.1.3_P1+2_WT_20210730,I9,KQ331_10_P2.1-2,KQ331_L20_5-10-5_10uM_P2.1-2,rs72404019,31.11091799,23.64838544,7.462532554,,,,0.412335208,,
Rd2.1.3_P1+2_WT_20210730,I19,KQ331_10_P2.1-2,KQ331_L20_5-10-5_10uM_P2.1-2,rs72404019,31.95753641,24.00382077,7.953715636,,,,0.90351829,0.832344272,0.561615916
Rd2.1.3_P1+2_WT_20210730,I20,KQ331_10_P2.1-2,KQ331_L20_5-10-5_10uM_P2.1-2,rs72404019,31.89435181,24.03842395,7.855927863,,,,0.805730517,,
Rd2.1.3_P1+2_WT_20210730,I21,KQ331_10_P2.1-2,KQ331_L20_5-10-5_10uM_P2.1-2,rs72404019,31.93328902,24.09530767,7.837981356,,,,0.78778401,,
Rd2.1.3_P1+2_WT_20210730,N1,KQ332_10_P2.1-2,KQ332_L20_5-10-5_10uM_P2.1-2,rs72404019,31.83288416,23.62216716,8.210717004,,,,1.160519658,1.050879592,0.482673795
Rd2.1.3_P1+2_WT_20210730,N2,KQ332_10_P2.1-2,KQ332_L20_5-10-5_10uM_P2.1-2,rs72404019,31.62253001,23.68515112,7.937378891,,,,0.887181545,,
Rd2.1.3_P1+2_WT_20210730,N3,KQ332_10_P2.1-2,KQ332_L20_5-10-5_10uM_P2.1-2,rs72404019,31.85775289,23.70261797,8.15513492,,,,1.104937574,,
Rd2.1.3_P1+2_WT_20210730,N13,KQ332_10_P2.1-2,KQ332_L20_5-10-5_10uM_P2.1-2,rs72404019,31.12392059,23.14365545,7.980265139,,,,0.930067793,1.056906508,0.480661612
Rd2.1.3_P1+2_WT_20210730,N14,KQ332_10_P2.1-2,KQ332_L20_5-10-5_10uM_P2.1-2,rs72404019,31.47186276,23.20960401,8.262258751,,,,1.212061405,,
Rd2.1.3_P1+2_WT_20210730,N15,KQ332_10_P2.1-2,KQ332_L20_5-10-5_10uM_P2.1-2,rs72404019,31.37456533,23.29577766,8.078787671,,,,1.028590325,,
Rd2.1.3_P1+2_WT_20210730,L1,KQ371_10_P2.1-2,KQ371_L20_5-10-5_10uM_P2.1-2,rs8113956,31.4782872,23.12136037,8.356926832,,,,1.306729486,1.289568003,0.409073503
Rd2.1.3_P1+2_WT_20210730,L2,KQ371_10_P2.1-2,KQ371_L20_5-10-5_10uM_P2.1-2,rs8113956,31.68066386,23.22365662,8.457007241,,,,1.406809895,,
Rd2.1.3_P1+2_WT_20210730,L3,KQ371_10_P2.1-2,KQ371_L20_5-10-5_10uM_P2.1-2,rs8113956,31.49072504,23.28536306,8.205361975,,,,1.155164629,,
Rd2.1.3_P1+2_WT_20210730,L13,KQ371_10_P2.1-2,KQ371_L20_5-10-5_10uM_P2.1-2,rs8113956, ,23.44474685,,,,,,1.285813949,0.410139344
Rd2.1.3_P1+2_WT_20210730,L14,KQ371_10_P2.1-2,KQ371_L20_5-10-5_10uM_P2.1-2,rs8113956,31.86904365,23.55051511,8.318528543,,,,1.268331197,,
Rd2.1.3_P1+2_WT_20210730,L15,KQ371_10_P2.1-2,KQ371_L20_5-10-5_10uM_P2.1-2,rs8113956,31.93196846,23.57847442,8.353494047,,,,1.303296701,,
Rd2.1.3_P1+2_WT_20210730,J1,KQ372_10_P2.1-2,KQ372_L20_5-10-5_10uM_P2.1-2,rs8113956,30.94227076,22.97975374,7.962517018,,,,0.912319672,0.81083132,0.570053283
Rd2.1.3_P1+2_WT_20210730,J2,KQ372_10_P2.1-2,KQ372_L20_5-10-5_10uM_P2.1-2,rs8113956,30.78594838,23.01322498,7.772723401,,,,0.722526054,,
Rd2.1.3_P1+2_WT_20210730,J3,KQ372_10_P2.1-2,KQ372_L20_5-10-5_10uM_P2.1-2,rs8113956,30.90985178,23.0620062,7.84784558,,,,0.797648234,,
Rd2.1.3_P1+2_WT_20210730,J13,KQ372_10_P2.1-2,KQ372_L20_5-10-5_10uM_P2.1-2,rs8113956,31.49595298,23.50905432,7.986898655,,,,0.936701309,1.019763901,0.493197058
Rd2.1.3_P1+2_WT_20210730,J14,KQ372_10_P2.1-2,KQ372_L20_5-10-5_10uM_P2.1-2,rs8113956,31.91649638,23.61506097,8.301435406,,,,1.25123806,,
Rd2.1.3_P1+2_WT_20210730,J15,KQ372_10_P2.1-2,KQ372_L20_5-10-5_10uM_P2.1-2,rs8113956,31.54150479,23.61995511,7.92154968,,,,0.871352334,,
Rd2.1.3_P1+2_WT_20210730,I1,KQ373_10_P2.1-2,KQ373_L20_5-10-5_10uM_P2.1-2,rs8113956,33.14987024,23.86710912,9.282761124,,,,2.232563778,2.085838832,0.235559132
Rd2.1.3_P1+2_WT_20210730,I2,KQ373_10_P2.1-2,KQ373_L20_5-10-5_10uM_P2.1-2,rs8113956,32.976394,23.90525326,9.071140749,,,,2.020943402,,
Rd2.1.3_P1+2_WT_20210730,I3,KQ373_10_P2.1-2,KQ373_L20_5-10-5_10uM_P2.1-2,rs8113956,32.9694459,23.91523924,9.054206662,,,,2.004009316,,
