Experiment Name,Position,SampleName,ASO Short Description ,CrossingPoint,CrossingPoint.1,dCt,Unnamed: 7,Avg,SD,ddCt,Avg_ddCt,Exp
ASO529-551_total_20210623,H9,Naïve_P45,Naïve_P45,30.2546001946737,22.4905930537008,7.7640071409729,,,,-0.6396966276790668,,
ASO529-551_total_20210623,G10,Ionis1375651_10_P45,Ionis1375651_10uM_P45,40.0,28.3826468104211,11.6173531895789,,,,3.2136494209269326,2.092336001340433,0.23450067793640245
ASO529-551_total_20210623,G11,Ionis1375651_10_P45,Ionis1375651_10uM_P45,36.860985070802,28.4093176803262,8.451667390475802,,,,0.0479636218238344,,
ASO529-551_total_20210623,G12,Ionis1375651_10_P45,Ionis1375651_10uM_P45,40.0,28.5809012700775,11.4190987299225,,,,3.015394961270532,,
ASO529-551_total_20210623,H10,Ionis1375651_10_P45,Ionis1375651_10uM_P45,40.0,30.1914999083248,9.8085000916752,,,,1.4047963230232323,0.7262504458395321,0.6044728948356904
ASO529-551_total_20210623,H11,Ionis1375651_10_P45,Ionis1375651_10uM_P45,40.0,30.2906107432835,9.709389256716499,,,,1.3056854880645314,,
ASO529-551_total_20210623,H12,Ionis1375651_10_P45,Ionis1375651_10uM_P45,38.1611946043202,30.2892213092374,7.8719732950828,,,,-0.5317304735691675,,
ASO529-551_total_20210623,G13,Ionis1375651_3_P45,Ionis1375651_3uM_P45,38.051336728595,26.9265148656496,11.124821862945396,,,,2.7211180942934288,2.883463395334132,0.13551614117101296
ASO529-551_total_20210623,G14,Ionis1375651_3_P45,Ionis1375651_3uM_P45,39.3399348430722,27.002940821789,12.3369940212832,,,,3.9332902526312328,,
ASO529-551_total_20210623,G15,Ionis1375651_3_P45,Ionis1375651_3uM_P45,37.4292036830968,27.0295180753671,10.399685607729701,,,,1.995981839077734,,
ASO529-551_total_20210623,H13,Ionis1375651_3_P45,Ionis1375651_3uM_P45,36.6876871407124,27.250287665484,9.4373994752284,,,,1.0336957065764327,1.3667022577248311,0.38777662395253526
ASO529-551_total_20210623,H14,Ionis1375651_3_P45,Ionis1375651_3uM_P45,38.2872567790838,27.2619760459553,11.025280733128497,,,,2.62157696447653,,
ASO529-551_total_20210623,H15,Ionis1375651_3_P45,Ionis1375651_3uM_P45,36.1870296605791,27.3384917898056,8.848537870773498,,,,0.44483410212153096,,
ASO529-551_total_20210623,G16,Ionis676630_10_P45,Ionis676630_10uM_P45,36.5610985659605,28.6479895122816,7.913109053678898,7.852507867205934,8.403703768651967,0.7795087193494448,-0.49059471497306895,-0.5511959014460329,1.4652998320204689
ASO529-551_total_20210623,G17,Ionis676630_10_P45,Ionis676630_10uM_P45,36.0386250725978,28.6189542587762,7.419670813821604,,,,-0.9840329548303632,,
ASO529-551_total_20210623,G18,Ionis676630_10_P45,Ionis676630_10uM_P45,36.9325145987247,28.7077708646074,8.2247437341173,,,,-0.1789600345346667,,
ASO529-551_total_20210623,H16,Ionis676630_10_P45,Ionis676630_10uM_P45,37.3659138218522,29.4182071369293,7.9477066849229026,8.954899670098001,,,-0.45599708372906456,0.5511959014460341,0.6824541831968423
ASO529-551_total_20210623,H17,Ionis676630_10_P45,Ionis676630_10uM_P45,37.9556488515377,29.4881279967367,8.467520854801002,,,,0.06381708614903481,,
ASO529-551_total_20210623,H18,Ionis676630_10_P45,Ionis676630_10uM_P45,40.0,29.5505285294299,10.4494714705701,,,,2.045767701918132,,
ASO529-551_total_20210623,A1,ASO529_10,KQ2109_L20_6-08-6_10uM_P45,37.2033235896965,28.8263142061084,8.377009383588103,,,,-0.026694385063864345,0.3893257100385347,0.7634863610271037
ASO529-551_total_20210623,A2,ASO529_10,KQ2109_L20_6-08-6_10uM_P45,37.6236966627028,28.7842900635976,8.8394065991052,,,,0.43570283045323244,,
ASO529-551_total_20210623,A3,ASO529_10,KQ2109_L20_6-08-6_10uM_P45,38.0284005357622,28.865728082384,9.162672453378203,,,,0.758968684726236,,
ASO529-551_total_20210623,A4,ASO529_10,KQ2109_L20_6-08-6_10uM_P45,35.8149465381111,28.3162037918281,7.498742746283,,,,-0.9049610223689672,-0.2729031912123663,1.2082367646743652
ASO529-551_total_20210623,A5,ASO529_10,KQ2109_L20_6-08-6_10uM_P45,35.9871114191178,28.2193698101893,7.767741608928503,,,,-0.6359621597234639,,
ASO529-551_total_20210623,A6,ASO529_10,KQ2109_L20_6-08-6_10uM_P45,37.5157819918607,28.3898646147534,9.1259173771073,,,,0.7222136084553323,,
ASO529-551_total_20210623,A7,ASO529_3,KQ2109_L20_6-08-6_3uM_P45,35.4424826837809,26.3812836043063,9.061199079474601,,,,0.6574953108226342,0.5715741511653997,0.6728821935699784
ASO529-551_total_20210623,A8,ASO529_3,KQ2109_L20_6-08-6_3uM_P45,35.6720488629201,26.4902332204233,9.181815642496801,,,,0.7781118738448338,,
ASO529-551_total_20210623,A9,ASO529_3,KQ2109_L20_6-08-6_3uM_P45,35.2429816712275,26.5601626337468,8.682819037480698,,,,0.27911526882873083,,
ASO529-551_total_20210623,A10,ASO529_3,KQ2109_L20_6-08-6_3uM_P45,35.408013542609,26.2377332012863,9.170280341322698,,,,0.766576572670731,0.6147693342278663,0.6530342958016702
ASO529-551_total_20210623,A11,ASO529_3,KQ2109_L20_6-08-6_3uM_P45,35.5544022327867,26.2471066029637,9.307295629822999,,,,0.9035918611710319,,
ASO529-551_total_20210623,A12,ASO529_3,KQ2109_L20_6-08-6_3uM_P45,34.9110792216657,26.3332358841719,8.577843337493803,,,,0.17413956884183612,,
ASO529-551_total_20210623,B1,ASO530_10,KQ2110_L19_6-08-5_10uM_P45,35.1085435463864,26.6856775976218,8.4228659487646,,,,0.019162180112632043,0.06865810955156644,0.9535244851297143
ASO529-551_total_20210623,B2,ASO530_10,KQ2110_L19_6-08-5_10uM_P45,35.1840052604402,26.7250008277789,8.459004432661303,,,,0.05530066400933542,,
ASO529-551_total_20210623,B3,ASO530_10,KQ2110_L19_6-08-5_10uM_P45,35.3718783365294,26.8366630833447,8.535215253184699,,,,0.13151148453273187,,
ASO529-551_total_20210623,B4,ASO530_10,KQ2110_L19_6-08-5_10uM_P45,34.5917298996791,26.0192317040569,8.572498195622202,,,,0.16879442697023528,1.167392916619501,0.44522517713707976
ASO529-551_total_20210623,B5,ASO530_10,KQ2110_L19_6-08-5_10uM_P45,35.1813973041679,26.0052887365664,9.176108567601503,,,,0.7724047989495357,,
ASO529-551_total_20210623,B6,ASO530_10,KQ2110_L19_6-08-5_10uM_P45,36.9551681344446,25.9904848418539,10.9646832925907,,,,2.560979523938732,,
ASO529-551_total_20210623,B7,ASO530_3,KQ2110_L19_6-08-5_3uM_P45,32.5264367127428,24.2988424706317,8.227594242111099,,,,-0.1761095265408681,-0.048701908029301556,1.034333843715175
ASO529-551_total_20210623,B8,ASO530_3,KQ2110_L19_6-08-5_3uM_P45,32.7259079076175,24.2862479244624,8.439659983155096,,,,0.03595621450312869,,
ASO529-551_total_20210623,B9,ASO530_3,KQ2110_L19_6-08-5_3uM_P45,32.7269708911951,24.3292195345933,8.397751356601802,,,,-0.005952412050165279,,
ASO529-551_total_20210623,B10,ASO530_3,KQ2110_L19_6-08-5_3uM_P45,33.282166295522,24.1821627404573,9.100003555064703,,,,0.6962997864127356,0.7801706227820677,0.5822979227078359
ASO529-551_total_20210623,B11,ASO530_3,KQ2110_L19_6-08-5_3uM_P45,33.5174042289196,24.1857320948391,9.331672134080502,,,,0.9279683654285353,,
ASO529-551_total_20210623,B12,ASO530_3,KQ2110_L19_6-08-5_3uM_P45,33.3682524365751,24.2483049514182,9.1199474851569,,,,0.7162437165049322,,
ASO529-551_total_20210623,C1,ASO531_10,KQ2111_L20_6-08-6_10uM_P45,34.6437498736281,26.2892710768411,8.354478796787003,,,,-0.04922497186496422,0.02842498078766731,0.9804901343128498
ASO529-551_total_20210623,C2,ASO531_10,KQ2111_L20_6-08-6_10uM_P45,35.0137171864084,26.309454932157,8.7042622542514,,,,0.3005584855994332,,
ASO529-551_total_20210623,C3,ASO531_10,KQ2111_L20_6-08-6_10uM_P45,34.6380194554745,26.400374258194,8.2376451972805,,,,-0.16605857137146707,,
ASO529-551_total_20210623,C4,ASO531_10,KQ2111_L20_6-08-6_10uM_P45,34.2284657040925,25.8522641862451,8.376201517847399,,,,-0.027502250804568362,0.026862598713131902,0.9815525417933433
ASO529-551_total_20210623,C5,ASO531_10,KQ2111_L20_6-08-6_10uM_P45,34.4820346384034,25.8918182128994,8.590216425504,,,,0.18651265685203278,,
ASO529-551_total_20210623,C6,ASO531_10,KQ2111_L20_6-08-6_10uM_P45,34.2637004139647,25.9384192552208,8.325281158743898,,,,-0.07842260990806871,,
ASO529-551_total_20210623,C7,ASO531_3,KQ2111_L20_6-08-6_3uM_P45,32.7736351773116,24.3058584261754,8.467776751136196,,,,0.06407298248422855,-0.07163395236416943,1.0509062341928774
ASO529-551_total_20210623,C8,ASO531_3,KQ2111_L20_6-08-6_3uM_P45,32.4416127094937,24.3285822875827,8.113030421910995,,,,-0.2906733467409719,,
ASO529-551_total_20210623,C9,ASO531_3,KQ2111_L20_6-08-6_3uM_P45,32.7973999037615,24.3819976279453,8.415402275816202,,,,0.011698507164235039,,
ASO529-551_total_20210623,C10,ASO531_3,KQ2111_L20_6-08-6_3uM_P45,32.8158644205959,24.4120984770685,8.4037659435274,,,,6.21748754330298e-05,0.1586997517454988,0.8958320878896996
ASO529-551_total_20210623,C11,ASO531_3,KQ2111_L20_6-08-6_3uM_P45,33.2549465527412,24.5215545698899,8.733391982851302,,,,0.3296882141993347,,
ASO529-551_total_20210623,C12,ASO531_3,KQ2111_L20_6-08-6_3uM_P45,33.1850463556591,24.6349937208454,8.550052634813696,,,,0.1463488661617287,,
ASO529-551_total_20210623,D1,ASO532_10,KQ2112_L20_6-08-6_10uM_P45,33.2185606721337,24.8459971276132,8.3725635445205,,,,-0.031140224131467775,-0.088022506336135,1.0629122558766424
ASO529-551_total_20210623,D2,ASO532_10,KQ2112_L20_6-08-6_10uM_P45,33.5300054212913,24.9351273579109,8.5948780633804,,,,0.19117429472843206,,
ASO529-551_total_20210623,D3,ASO532_10,KQ2112_L20_6-08-6_10uM_P45,32.9460523100787,24.9664501310321,7.979602179046598,,,,-0.42410158960536926,,
ASO529-551_total_20210623,D4,ASO532_10,KQ2112_L20_6-08-6_10uM_P45,33.9600414155209,25.1136994754358,8.846341940085097,,,,0.44263817143312956,0.5147751789040651,0.6999019929030308
ASO529-551_total_20210623,D5,ASO532_10,KQ2112_L20_6-08-6_10uM_P45,34.1799340386381,25.0317562510471,9.148177787591003,,,,0.7444740189390355,,
ASO529-551_total_20210623,D6,ASO532_10,KQ2112_L20_6-08-6_10uM_P45,33.8865749140766,25.1256577990846,8.760917114991997,,,,0.3572133463400302,,
ASO529-551_total_20210623,D7,ASO532_3,KQ2112_L20_6-08-6_3uM_P45,31.4959323639465,24.136805108801,7.359127255145502,,,,-1.044576513506465,-1.0011349483675993,2.0015739915597575
ASO529-551_total_20210623,D8,ASO532_3,KQ2112_L20_6-08-6_3uM_P45,31.7029408495504,24.1200670642827,7.582873785267701,,,,-0.8208299833842663,,
ASO529-551_total_20210623,D9,ASO532_3,KQ2112_L20_6-08-6_3uM_P45,31.4685114866488,24.2028060662089,7.2657054204399,,,,-1.1379983482120668,,
ASO529-551_total_20210623,D10,ASO532_3,KQ2112_L20_6-08-6_3uM_P45,32.1173604802886,25.0927894119927,7.024571068295902,,,,-1.379132700356065,-1.502099685869167,2.8325465900800886
ASO529-551_total_20210623,D11,ASO532_3,KQ2112_L20_6-08-6_3uM_P45,31.8767598612224,25.0710951285394,6.805664732682999,,,,-1.5980390359689682,,
ASO529-551_total_20210623,D12,ASO532_3,KQ2112_L20_6-08-6_3uM_P45,32.0165069341231,25.1419304867536,6.874576447369499,,,,-1.529127321282468,,
ASO529-551_total_20210623,E1,ASO533_10,KQ2113_L20_6-08-6_10uM_P45,34.3213709218108,25.5165210059026,8.804849915908196,,,,0.4011461472562292,0.3091398333310966,0.8071228402681809
ASO529-551_total_20210623,E2,ASO533_10,KQ2113_L20_6-08-6_10uM_P45,34.5741543752145,25.5954772771287,8.978677098085797,,,,0.5749733294338295,,
ASO529-551_total_20210623,E3,ASO533_10,KQ2113_L20_6-08-6_10uM_P45,33.9906255353229,25.6356217433677,8.355003791955198,,,,-0.04869997669676884,,
ASO529-551_total_20210623,E4,ASO533_10,KQ2113_L20_6-08-6_10uM_P45,33.362052317571,24.1874879401702,9.174564377400799,,,,0.7708606087488317,0.7318552989676336,0.6021290805995865
ASO529-551_total_20210623,E5,ASO533_10,KQ2113_L20_6-08-6_10uM_P45,33.5353767344684,24.0968336169841,9.4385431174843,,,,1.0348393488323335,,
ASO529-551_total_20210623,E6,ASO533_10,KQ2113_L20_6-08-6_10uM_P45,32.9824651362926,24.1888954283189,8.793569707973703,,,,0.3898659393217354,,
ASO529-551_total_20210623,E7,ASO533_3,KQ2113_L20_6-08-6_3uM_P45,33.6120810518647,24.0428967977874,9.5691842540773,,,,1.1654804854253324,1.113876306380698,0.4620508997914003
ASO529-551_total_20210623,E8,ASO533_3,KQ2113_L20_6-08-6_3uM_P45,33.354529780212,24.0308360060894,9.323693774122596,,,,0.9199900054706287,,
ASO529-551_total_20210623,E9,ASO533_3,KQ2113_L20_6-08-6_3uM_P45,33.7323532060283,24.0724910091302,9.6598621968981,,,,1.2561584282461329,,
ASO529-551_total_20210623,E10,ASO533_3,KQ2113_L20_6-08-6_3uM_P45,33.212650831994,24.0579516786516,9.154699153342396,,,,0.7509953846904285,0.4927633952867634,0.710662562037238
ASO529-551_total_20210623,E11,ASO533_3,KQ2113_L20_6-08-6_3uM_P45,32.7367071963052,24.1259851093466,8.610722086958596,,,,0.20701831830662876,,
ASO529-551_total_20210623,E12,ASO533_3,KQ2113_L20_6-08-6_3uM_P45,33.0573456778207,24.1333654263055,8.9239802515152,,,,0.5202764828632329,,
ASO529-551_total_20210623,F1,ASO534_10,KQ2114_L19_6-08-5_10uM_P45,31.8939148891582,25.8644488435109,6.0294660456473,,,,-2.3742377230046667,-2.174520505878299,4.514356978183079
ASO529-551_total_20210623,F2,ASO534_10,KQ2114_L19_6-08-5_10uM_P45,32.2620786854712,25.8253006765042,6.4367780089670035,,,,-1.9669257596849636,,
ASO529-551_total_20210623,F3,ASO534_10,KQ2114_L19_6-08-5_10uM_P45,32.2444910865606,26.0231853528539,6.2213057337067,,,,-2.182398034945267,,
ASO529-551_total_20210623,F4,ASO534_10,KQ2114_L19_6-08-5_10uM_P45,33.495089371189,24.7397021638006,8.755387207388402,,,,0.35168343873643515,0.5901381129851012,0.6642793108012188
ASO529-551_total_20210623,F5,ASO534_10,KQ2114_L19_6-08-5_10uM_P45,33.3836754670874,24.6056760177536,8.777999449333802,,,,0.3742956806818345,,
ASO529-551_total_20210623,F6,ASO534_10,KQ2114_L19_6-08-5_10uM_P45,33.4358608099062,23.9877218217172,9.448138988189001,,,,1.0444352195370339,,
ASO529-551_total_20210623,F7,ASO534_3,KQ2114_L19_6-08-5_3uM_P45,32.5511550920466,24.5691419699261,7.982013122120499,,,,-0.42169064653146826,-0.46099575454380276,1.3764915509472706
ASO529-551_total_20210623,F8,ASO534_3,KQ2114_L19_6-08-5_3uM_P45,32.5245438584387,24.6139808021748,7.910563056263896,,,,-0.49314071238807067,,
ASO529-551_total_20210623,F9,ASO534_3,KQ2114_L19_6-08-5_3uM_P45,32.5038867726178,24.5683389086777,7.935547863940098,,,,-0.4681559047118693,,
ASO529-551_total_20210623,F10,ASO534_3,KQ2114_L19_6-08-5_3uM_P45,32.2466031895512,24.0813858314902,8.165217358061003,,,,-0.23848641059096387,-0.0017015357485015887,1.001180110489733
ASO529-551_total_20210623,F11,ASO534_3,KQ2114_L19_6-08-5_3uM_P45,32.7166007468351,24.106830887665,8.609769859170097,,,,0.20606609051812974,,
ASO529-551_total_20210623,F12,ASO534_3,KQ2114_L19_6-08-5_3uM_P45,32.5947848271086,24.1637653456293,8.431019481479296,,,,0.027315712827329364,,
ASO529-551_total_20210623,A13,ASO535_10,KQ2115_L19_6-08-5_10uM_P45,33.9014942201618,25.1414263821925,8.760067837969302,,,,0.3563640693173351,0.3570065526935675,0.7807829462979745
ASO529-551_total_20210623,A14,ASO535_10,KQ2115_L19_6-08-5_10uM_P45,33.964387091283,25.1981647804212,8.7662223108618,,,,0.36251854220983226,,
ASO529-551_total_20210623,A15,ASO535_10,KQ2115_L19_6-08-5_10uM_P45,34.0133513354257,25.2575105202202,8.755840815205502,,,,0.35213704655353517,,
ASO529-551_total_20210623,A16,ASO535_10,KQ2115_L19_6-08-5_10uM_P45,33.5997709967895,24.9451301116117,8.654640885177802,,,,0.2509371165258347,0.2622572669800996,0.8337823472624545
ASO529-551_total_20210623,A17,ASO535_10,KQ2115_L19_6-08-5_10uM_P45,33.6309427903401,24.9513445127454,8.6795982775947,,,,0.2758945089427325,,
ASO529-551_total_20210623,A18,ASO535_10,KQ2115_L19_6-08-5_10uM_P45,33.6678451972875,25.0042012531638,8.663643944123699,,,,0.25994017547173165,,
ASO529-551_total_20210623,A19,ASO535_3,KQ2115_L19_6-08-5_3uM_P45,32.4025445112597,24.0460146609678,8.3565298502919,,,,-0.0471739183600679,-0.11314458640166514,1.081583153944439
ASO529-551_total_20210623,A20,ASO535_3,KQ2115_L19_6-08-5_3uM_P45,32.532399701963,24.1010815856395,8.431318116323503,,,,0.02761434767153581,,
ASO529-551_total_20210623,A21,ASO535_3,KQ2115_L19_6-08-5_3uM_P45,32.2326360589129,24.1488064787774,8.083829580135504,,,,-0.3198741885164633,,
ASO529-551_total_20210623,A22,ASO535_3,KQ2115_L19_6-08-5_3uM_P45,32.8344655073939,24.5040645455886,8.3304009618053,,,,-0.07330280684666768,-0.0874851826037671,1.0625164538389225
ASO529-551_total_20210623,A23,ASO535_3,KQ2115_L19_6-08-5_3uM_P45,32.8099955344935,24.5159674269825,8.294028107511004,,,,-0.1096756611409635,,
ASO529-551_total_20210623,A24,ASO535_3,KQ2115_L19_6-08-5_3uM_P45,32.9248152569824,24.6005885681541,8.324226688828297,,,,-0.07947707982367014,,
ASO529-551_total_20210623,B13,ASO536_10,KQ2116_L21_7-08-6_10uM_P45,34.5530418192855,26.2378628551815,8.315178964103996,,,,-0.08852480454797096,0.26461085864649964,0.8324232358099508
ASO529-551_total_20210623,B14,ASO536_10,KQ2116_L21_7-08-6_10uM_P45,34.8877890969836,26.3014877449577,8.586301352025902,,,,0.18259758337393528,,
ASO529-551_total_20210623,B15,ASO536_10,KQ2116_L21_7-08-6_10uM_P45,35.4988021533687,26.3953385876032,9.103463565765502,,,,0.6997597971135345,,
ASO529-551_total_20210623,B16,ASO536_10,KQ2116_L21_7-08-6_10uM_P45,34.7154985293373,26.3844957108944,8.331002818442904,,,,-0.07270095020906275,-0.13826624147226654,1.1005816969536326
ASO529-551_total_20210623,B17,ASO536_10,KQ2116_L21_7-08-6_10uM_P45,34.7063384265875,26.4100830493348,8.296255377252699,,,,-0.10744839139926832,,
ASO529-551_total_20210623,B18,ASO536_10,KQ2116_L21_7-08-6_10uM_P45,34.6575049385267,26.4884505526832,8.169054385843499,,,,-0.2346493828084686,,
ASO529-551_total_20210623,B19,ASO536_3,KQ2116_L21_7-08-6_3uM_P45,33.1426168069704,24.3942495525834,8.748367254387002,,,,0.344663485735035,0.2489510869712349,0.8415080122287814
ASO529-551_total_20210623,B20,ASO536_3,KQ2116_L21_7-08-6_3uM_P45,33.2180737565201,24.4053356223078,8.8127381342123,,,,0.40903436556033235,,
ASO529-551_total_20210623,B21,ASO536_3,KQ2116_L21_7-08-6_3uM_P45,32.9186049232821,24.5217457450118,8.396859178270304,,,,-0.006844590381662741,,
ASO529-551_total_20210623,B22,ASO536_3,KQ2116_L21_7-08-6_3uM_P45,33.0742249573737,25.5666258210101,7.507599136363602,,,,-0.896104632288365,-0.955953741673366,1.9398616202956203
ASO529-551_total_20210623,B23,ASO536_3,KQ2116_L21_7-08-6_3uM_P45,33.0977946601483,25.6389635797206,7.458831080427704,,,,-0.9448726882242635,,
ASO529-551_total_20210623,B24,ASO536_3,KQ2116_L21_7-08-6_3uM_P45,33.0644357265195,25.687615862375,7.3768198641444975,,,,-1.0268839045074696,,
ASO529-551_total_20210623,C13,ASO537_10,KQ2117_L19_6-08-5_10uM_P45,35.7019191304699,26.8323503558573,8.869568774612603,,,,0.4658650059606355,0.6975111065969669,0.6166350895975766
ASO529-551_total_20210623,C14,ASO537_10,KQ2117_L19_6-08-5_10uM_P45,34.9457342034559,26.8318896440858,8.1138445593701,,,,-0.28985920928186637,,
ASO529-551_total_20210623,C15,ASO537_10,KQ2117_L19_6-08-5_10uM_P45,37.1434024469118,26.8231711551477,10.320231291764099,,,,1.9165275231121317,,
ASO529-551_total_20210623,C16,ASO537_10,KQ2117_L19_6-08-5_10uM_P45,36.0983496350598,26.3789589571305,9.719390677929297,,,,1.3156869092773302,0.5596037266157321,0.6784885024892799
ASO529-551_total_20210623,C17,ASO537_10,KQ2117_L19_6-08-5_10uM_P45,35.0995782261114,26.4199887676386,8.679589458472798,,,,0.2758856898208304,,
ASO529-551_total_20210623,C18,ASO537_10,KQ2117_L19_6-08-5_10uM_P45,34.997910737422,26.506968388021,8.490942349401003,,,,0.08723858074903568,,
ASO529-551_total_20210623,C19,ASO537_3,KQ2117_L19_6-08-5_3uM_P45,32.8133036275448,24.4151170535565,8.398186573988298,,,,-0.0055171946636694,0.24465213492793284,0.8440192829556943
ASO529-551_total_20210623,C20,ASO537_3,KQ2117_L19_6-08-5_3uM_P45,33.3265730448193,24.5023857611356,8.824187283683699,,,,0.42048351503173187,,
ASO529-551_total_20210623,C21,ASO537_3,KQ2117_L19_6-08-5_3uM_P45,33.3116823345196,24.5889884814519,8.722693853067703,,,,0.31899008441573606,,
ASO529-551_total_20210623,C22,ASO537_3,KQ2117_L19_6-08-5_3uM_P45,33.0709940639451,24.5087573646817,8.562236699263401,,,,0.15853293061143425,0.21229733043169988,0.8631616480206492
ASO529-551_total_20210623,C23,ASO537_3,KQ2117_L19_6-08-5_3uM_P45,32.810392067368,24.4875116066358,8.3228804607322,,,,-0.08082330791976666,,
ASO529-551_total_20210623,C24,ASO537_3,KQ2117_L19_6-08-5_3uM_P45,33.5939727295917,24.6310865923363,8.9628861372554,,,,0.5591823686034321,,
ASO529-551_total_20210623,D13,ASO538_10,KQ2118_L19_6-08-5_10uM_P45,34.8403222697451,25.5862020750543,9.254120194690802,,,,0.8504164260388354,1.206731218977967,0.4332491370787149
ASO529-551_total_20210623,D14,ASO538_10,KQ2118_L19_6-08-5_10uM_P45,35.748403797742,25.6506957071783,10.0977080905637,,,,1.6940043219117324,,
ASO529-551_total_20210623,D15,ASO538_10,KQ2118_L19_6-08-5_10uM_P45,35.1149442703353,25.6354675927,9.4794766776353,,,,1.0757729089833337,,
ASO529-551_total_20210623,D16,ASO538_10,KQ2118_L19_6-08-5_10uM_P45,34.7793079739146,25.7605695174326,9.018738456481998,,,,0.6150346878300308,0.7607691154464972,0.5901816149924058
ASO529-551_total_20210623,D17,ASO538_10,KQ2118_L19_6-08-5_10uM_P45,34.9167966873921,25.7671650558261,9.149631631565999,,,,0.7459278629140318,,
ASO529-551_total_20210623,D18,ASO538_10,KQ2118_L19_6-08-5_10uM_P45,35.1956527656105,25.8706042013631,9.325048564247396,,,,0.921344795595429,,
ASO529-551_total_20210623,D19,ASO538_3,KQ2118_L19_6-08-5_3uM_P45,32.867156972076,24.1314546842089,8.735702287867102,,,,0.33199851921513535,0.39689849532386684,0.7594892789312035
ASO529-551_total_20210623,D20,ASO538_3,KQ2118_L19_6-08-5_3uM_P45,33.1105970956651,24.1551790256316,8.955418070033499,,,,0.5517143013815318,,
ASO529-551_total_20210623,D21,ASO538_3,KQ2118_L19_6-08-5_3uM_P45,32.951752336143,24.2410659021161,8.7106864340269,,,,0.30698266537493346,,
ASO529-551_total_20210623,D22,ASO538_3,KQ2118_L19_6-08-5_3uM_P45,32.858516857082,23.9645234191287,8.893993437953302,,,,0.490289669301335,0.7530385067564674,0.5933525615328856
ASO529-551_total_20210623,D23,ASO538_3,KQ2118_L19_6-08-5_3uM_P45,33.3956024544829,23.9697217308915,9.425880723591398,,,,1.0221769549394306,,
ASO529-551_total_20210623,D24,ASO538_3,KQ2118_L19_6-08-5_3uM_P45,33.180528325791,24.0301756611104,9.150352664680604,,,,0.7466488960286366,,
ASO529-551_total_20210623,E13,ASO539_10,KQ2119_L19_6-08-5_10uM_P45,35.2843926632453,29.559848188312,5.7245444749333,,,,-2.6791592937186675,-2.846673042164868,7.193396073793391
ASO529-551_total_20210623,E14,ASO539_10,KQ2119_L19_6-08-5_10uM_P45,34.8055475714443,29.7037587855913,5.1017887858529996,,,,-3.3019149827989676,,
ASO529-551_total_20210623,E15,ASO539_10,KQ2119_L19_6-08-5_10uM_P45,35.5110638050259,29.6663048863509,5.844758918674998,,,,-2.558944849976969,,
