SampleName,ASO Microsynth ID,Test plate #,MT Avg Exp,WT Avg Exp,Tier
ASO93_10,KQ933_10,8.0,0.9330034453631476,1.2176626268757913,090100
ASO33_10,KQ907_10,3.0,1.2785619335033493,0.629450983912415,100060
ASO76_10,KQ406_10,7.0,1.2476132581762889,0.6610163490029993,100060
ASO77_10,KQ405_10,7.0,1.1427463160896718,0.7988799453606986,100070
ASO109_10,KQ421_10,10.0,1.9552376380102237,0.8592126615628741,100080
ASO115_10,KQ428_10,10.0,1.8594006517878547,0.8950014908446039,100080
ASO110_10,KQ420_10,10.0,1.9819478036100246,0.9053032750637829,100090
ASO474_10,KQ2054_L21_7-08-6_10uM_P40,40.0,1.0078201012282264,0.9201819080149067,100090
ASO526_10,KQ2106_L21_7-08-6_10uM_P44,44.0,1.007845042473383,0.9916741884272134,100090
ASO540_10,KQ2120_L20_6-08-6_10uM_P45,45.0,1.2062716218248204,0.9979983916955104,100090
ASO74_10,KQ408_10,7.0,1.8928808187844612,0.9131726629027556,100090
ASO89_10,KQ937_10,8.0,1.083025154679929,0.9394198204747082,100090
ASO108_10,KQ422_10,9.0,2.500560322927631,2.4360984217310517,100100
ASO111_10,KQ419_10,10.0,2.5294437708943565,1.4966000751358877,100100
ASO113_10,KQ984_10,10.0,2.2821681520416535,1.5308847699422035,100100
ASO114_10,KQ429_10,10.0,2.0383425999024385,1.1024630859996212,100100
ASO116_10,KQ427_10,10.0,2.0347270896278555,1.0574822558097547,100100
ASO118_10,KQ288_10,10.0,1.6283730420340874,1.0507610985260218,100100
ASO124_10,KQ434_10,11.0,1.564968383932538,2.8652859021045805,100100
ASO125_10,KQ433_10,11.0,1.3301384468897324,3.157751186217947,100100
ASO128_10,KQ443_10,11.0,4.752500124369174,12.962562486143296,100100
ASO129_10,KQ442_10,11.0,2.1680484524900203,4.487827673255773,100100
ASO131_10,KQ440_10,11.0,3.5940745611692337,9.916554860136403,100100
ASO133_10,KQ987_10,12.0,1.1328835474278336,1.9050402222176377,100100
ASO135_10,KQ449_10,12.0,1.1421893437983397,2.0270225062196228,100100
ASO137_10,KQ447_10,12.0,2.2738135552303538,2.509344178108135,100100
ASO138_10,KQ291_10,12.0,1.225797774536797,1.4988574343100964,100100
ASO156_10,KQ294_10,13.0,1.7668816920927257,1.8339048564028984,100100
ASO159_10,KQ952_10,14.0,7.013776938247524,5.381943592801091,100100
ASO160_10,KQ951_10,14.0,5.672460419404913,3.579117675844856,100100
ASO161_10,KQ950_10,14.0,4.869154165348743,4.9303184062643775,100100
ASO162_10,KQ949_10,14.0,5.493523930913747,5.706708751650285,100100
ASO164_10,KQ367_10,14.0,1.4501801838722,1.4579546010214803,100100
ASO168_10,KQ277_10,14.0,1.3979252928631196,1.3679288567668448,100100
ASO172_10,KQ276_10,15.0,1.3205852707220525,1.1793846046131529,100100
ASO177_10,KQ472_10,15.0,1.4094198899536172,1.5061624323493865,100100
ASO178_10,KQ471_10,15.0,2.4646643876632988,1.4083000215037653,100100
ASO179_10,KQ470_10,15.0,3.096515474509475,2.1149766972188777,100100
ASO180_10,KQ295_10,15.0,1.8686137044487425,1.925399696567702,100100
ASO182_10,KQ355_10,16.0,5.820863299670388,6.641597258270806,100100
ASO183_10,KQ354_10,16.0,2.0458946338622135,3.1503573759261445,100100
ASO190_10,KQ478_10,16.0,2.0215744750827453,2.920678380826517,100100
ASO191_10,KQ477_10,16.0,1.721424243211377,2.681111111870832,100100
ASO211_10,KQ998_10,18.0,2.1447647077423055,1.695752880912823,100100
ASO212_10,KQ494_10,18.0,1.3451707106521908,1.2616487218695853,100100
ASO226_10,KQ018_L20_5-10-5_10uM_P19,19.0,1.0194712994012427,1.4114144042853207,100100
ASO240_10,KQ517_L20_5-10-5_10uM_P20,20.0,1.7935884979462275,2.236959835529058,100100
ASO247_10,KQ963_L20_5-10-5_10uM_P21,21.0,1.5171034775502286,1.854778313952355,100100
ASO248_10,KQ964_L20_5-10-5_10uM_P21,21.0,1.463871755910955,1.524595168270895,100100
ASO252_10,KQ968_L20_5-10-5_10uM_P21,21.0,1.1932053345116855,1.5048121330858442,100100
ASO264_10,KQJM117_L17_5-08-4_10uM_P22,22.0,1.2977807470467184,1.3144046678633279,100100
ASO275_10,KQJM018_L17_5-08-4_10uM_P23,23.0,1.0168574779406172,1.0596441955355786,100100
ASO287_10,KQJM128_L19_5-10-4_10uM_P24,24.0,1.1728965974238548,1.1200770156565973,100100
ASO292_10,KQJM032_L21_6-10-5_10uM_P25,25.0,1.1748855606452373,1.3285605570329888,100100
ASO314_10,KQJM053_L17_5-08-4_10uM_P27,27.0,1.7495629980579845,1.7403483035076805,100100
ASO321_10,KQJM060_L18_4-10-4_10uM_P27,27.0,1.3367634665100907,1.2844037628738911,100100
ASO323_10,KQJM062_L19_5-10-4_10uM_P27,27.0,1.4338518355744008,1.6997826469646267,100100
ASO335_10,KQJM081_L17_5-08-4_10uM_P28,28.0,1.0437477963774733,1.0295496704955776,100100
ASO340_10,KQJM086_L17_5-08-4_10uM_P29,29.0,1.1427486788488337,1.2420584179856826,100100
ASO349_10,KQJM095_L21_6-10-5_10uM_P30,30.0,1.703827872503729,2.8825783101634017,100100
ASO34_10,KQ906_10,3.0,1.5640354208173781,1.953354764681831,100100
ASO351_10,KQJM097_L17_5-08-4_10uM_P30,30.0,1.046878478570973,2.013153209152776,100100
ASO352_10,KQJM098_L18_4-10-4_10uM_P30,30.0,1.258920256558606,2.224618493371463,100100
ASO357_10,KQJM158_L18_5-08-5_10uM_P30,30.0,2.4022191527274805,4.278288913425942,100100
ASO35_10,KQ905_10,3.0,2.113908618277539,2.3766244221993027,100100
ASO363_10,KQJM122_L18_4-10-4_10uM_P31,31.0,1.16273084712452,1.5884611431694269,100100
ASO36_10,KQ904_10,3.0,1.5697971810529037,1.5140974689382203,100100
ASO379_10,KQJM126_L17_4-10-3_10uM_P32,32.0,1.1801723506209674,1.042173309149515,100100
ASO435_10,KQ2015_L21_6-10-5_10uM_P37,37.0,1.5166198416774699,2.478259055534247,100100
ASO43_10,KQ253_10,4.0,2.443928984457908,4.189685472706209,100100
ASO450_10,KQ2030_L19_5-10-4_10uM_P38,38.0,1.1072591055602763,1.236431804235598,100100
ASO452_10,KQ2032_L21_6-10-5_10uM_P38,38.0,1.0768988737807204,1.228815070306865,100100
ASO454_10,KQ2034_L18_4-10-4_10uM_P38,38.0,1.1605532283097721,1.0631510515453872,100100
ASO456_10,KQ2036_L20_5-10-5_10uM_P38,38.0,1.9308884216892244,1.679201586669329,100100
ASO459_10,KQ2039_L19_5-10-4_10uM_P39,39.0,1.4434317964815662,1.6298950019064105,100100
ASO45_10,KQJM001_10,4.0,1.3464460489226031,1.4766928360963698,100100
ASO472_10,KQ2052_L21_7-08-6_10uM_P40,40.0,2.0643056489727996,1.7309766252121905,100100
ASO494_10,KQ2074_L21_7-08-6_10uM_P42,42.0,2.4857677664546367,1.431505030006785,100100
ASO498_10,KQ2078_L20_6-08-6_10uM_P42,42.0,1.7704951087709164,1.1332284637290322,100100
ASO504_10,KQ2084_L20_6-08-6_10uM_P42,42.0,2.125677282331306,2.238385269705301,100100
ASO517_10,KQ2097_L19_6-08-5_10uM_P44,44.0,1.1822125845620572,1.2892947740065315,100100
ASO518_10,KQ2098_L21_7-08-6_10uM_P44,44.0,1.184501375971664,1.5691108282229502,100100
ASO51_10,KQ914_10,5.0,1.2621411915552205,1.03818295961792,100100
ASO522_10,KQ2102_L21_7-08-6_10uM_P44,44.0,1.1534255878300346,1.8612851441210736,100100
ASO524_10,KQ2104_L20_6-08-6_10uM_P44,44.0,1.3651516080618487,1.812517599173279,100100
ASO529_10,KQ2109_L20_6-08-6_10uM_P45,45.0,1.0249125622954935,1.4483826538157576,100100
ASO52_10,KQ828_10,5.0,1.2463018928925453,1.1100686618636326,100100
ASO531_10,KQ2111_L20_6-08-6_10uM_P45,45.0,1.2009267585105852,1.9265530982795234,100100
ASO536_10,KQ2116_L21_7-08-6_10uM_P45,45.0,1.2377638732139256,1.4537319293335667,100100
ASO539_10,KQ2119_L19_6-08-5_10uM_P45,45.0,4.060545925373192,5.199479577808252,100100
ASO53_10,KQ913_10,5.0,1.925142552219995,1.7184433302923212,100100
ASO544_10,KQ2124_L18_5-08-5_10uM_P46,46.0,1.073921675840098,1.1289021464799418,100100
ASO78_10,KQ285_10,7.0,2.6219663704990155,1.6311918668613206,100100
ASO85_10,KQ414_10,8.0,1.3099499820720342,1.1037988990600494,100100
ASO86_10,KQ413_10,8.0,1.3418439799281503,1.2904074539599046,100100
ASO87_10,KQ412_10,8.0,1.003751937141782,1.1891171031079122,100100
ASO90_10,KQ936_10,8.0,1.145646455048886,1.3232608923017202,100100
ASO91_10,KQ935_10,8.0,1.5548630417659286,1.5559328516442177,100100
ASO92_10,KQ934_10,8.0,1.1742583967496507,1.1719608092226979,100100
ASO96_10,KQJM070_10,8.0,1.0210335712792367,1.2082690537879832,100100
